"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.802366076E2,5.234087690E1,4.886030400E0,NaN,NaN,NaN,8.000000000E2,0.000000000E0
3.002456076E2,5.234087690E1,4.886030400E0,NaN,NaN,NaN,8.000000000E2,0.000000000E0
3.202576076E2,5.235361350E1,4.892431000E0,NaN,NaN,NaN,2.400000000E3,0.000000000E0
3.402776076E2,5.233962130E1,4.884149900E0,NaN,NaN,NaN,8.000000000E2,0.000000000E0
3.602816076E2,5.233854350E1,4.886032700E0,NaN,NaN,NaN,3.000000000E2,0.000000000E0
3.803726076E2,5.234089390E1,4.885618700E0,NaN,NaN,NaN,8.000000000E2,0.000000000E0
4.003146076E2,5.236305890E1,4.897838600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
4.203226076E2,5.236305890E1,4.897838600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
4.412666076E2,5.235469170E1,4.890525000E0,-1.038546956E1,NaN,NaN,2.250000000E1,3.563807249E0
4.603576076E2,5.236305890E1,4.897838600E0,NaN,NaN,NaN,1.899999023E3,0.000000000E0
4.803616076E2,5.235316320E1,4.895255600E0,NaN,NaN,NaN,2.400000000E3,0.000000000E0
5.004456076E2,5.236344110E1,4.896661100E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
5.203936076E2,5.236344110E1,4.896661100E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
5.403976076E2,5.235009220E1,4.888903900E0,NaN,NaN,NaN,1.100000000E3,0.000000000E0
5.604896076E2,5.234584090E1,4.886907800E0,NaN,NaN,NaN,8.999990234E2,0.000000000E0
5.804336076E2,5.236265280E1,4.891541000E0,NaN,NaN,NaN,1.600000000E3,0.000000000E0
6.004426076E2,5.236774450E1,4.897423600E0,NaN,NaN,NaN,2.299999023E3,0.000000000E0
