"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.002401864E2,4.892420257E-4,-3.338418901E-4,-8.377968334E-4
1.007412564E2,7.225594018E-4,5.639344454E-5,-6.067818031E-4
1.012423255E2,7.163197733E-5,7.178769447E-4,-1.297006384E-4
1.017433935E2,-8.473142516E-4,7.423385978E-5,7.965639234E-4
1.022444635E2,-2.897577360E-5,-3.956109285E-4,7.314104587E-4
1.027455325E2,1.057455083E-3,2.084098756E-3,1.425444148E-3
1.032465989E2,5.851653405E-4,3.479965962E-4,1.997593790E-5
1.037476679E2,-3.703311086E-4,3.473395482E-4,-3.828015178E-4
1.042487361E2,-2.438942902E-4,4.130234011E-4,8.998401463E-4
1.047498041E2,2.737522591E-4,-8.045975119E-4,-9.577814490E-5
1.052508729E2,2.066704910E-4,-4.227231257E-4,-1.575978007E-3
1.057519409E2,-4.421081394E-5,-4.831650294E-4,5.747657269E-5
1.062530088E2,-7.459635381E-4,-9.167268872E-4,-6.228480488E-4
1.067540768E2,-4.651285708E-4,-4.376820289E-4,-3.180792555E-4
1.072551455E2,-6.168750115E-4,-1.564309932E-4,6.686989218E-4
1.077562145E2,6.582256174E-4,-5.591209047E-4,1.865783706E-4
1.082572845E2,3.463337198E-4,2.341307700E-4,9.605176747E-4
1.087583535E2,-1.295064343E-3,-5.043423735E-4,-3.464659676E-4
1.092594219E2,1.949457219E-4,1.075212378E-3,-1.226123422E-4
1.097604909E2,1.691251528E-4,3.225100227E-4,3.609340638E-5
1.102615608E2,1.504521351E-4,-1.556816045E-3,-1.091861166E-3
1.107626298E2,2.343666274E-4,-4.708436318E-4,1.121090725E-3
1.112636986E2,1.127656666E-3,-3.049778752E-4,1.813283190E-3
1.117647686E2,4.107357236E-4,-1.124626957E-3,-1.852539834E-3
1.122658371E2,1.144898124E-5,7.554120384E-4,-1.922142692E-3
1.127669061E2,1.127535477E-3,3.166706301E-4,-7.484643720E-4
1.132679746E2,-5.980217829E-4,-9.915116243E-4,1.676760614E-3
1.137690436E2,-1.294801477E-4,1.836770680E-3,1.176948659E-3
1.142701128E2,-1.567828003E-4,9.793951176E-4,8.119996637E-4
1.147711818E2,1.641714480E-4,5.610147491E-5,9.103380144E-4
1.152722502E2,-1.329474617E-4,6.424728781E-6,9.942036122E-4
1.157733193E2,3.382535651E-4,1.469278708E-3,-2.365373075E-4
1.162743865E2,1.687852317E-3,-1.410269644E-3,2.022963017E-4
1.167754555E2,-5.421473179E-4,-4.198518582E-4,-8.164700121E-4
1.172765237E2,8.584267925E-4,1.256526913E-3,1.054114662E-3
1.177775917E2,1.395212254E-3,-1.830081455E-4,-6.540841423E-4
1.182786595E2,-8.504814468E-4,-8.438685909E-4,1.200148836E-3
1.187797285E2,-6.681417581E-4,2.505024895E-5,8.074501529E-4
1.192807970E2,4.599548411E-4,2.389722504E-4,1.095392741E-3
1.197818650E2,1.250158530E-4,-8.401586674E-4,-8.658529259E-4
1.202829328E2,6.351503544E-5,-8.888989687E-4,-1.155849546E-3
1.207840017E2,5.948051112E-4,5.379002541E-4,8.205743507E-4
1.212850708E2,-2.258697059E-4,1.567020547E-3,-3.957403824E-4
1.217861394E2,-5.075747613E-4,8.108974434E-4,4.026396200E-4
1.222872074E2,-9.672034066E-4,4.343921319E-5,7.921056822E-4
1.227882765E2,2.761300420E-4,7.574353367E-5,1.061208546E-3
1.232893465E2,-1.493033487E-4,-2.092644572E-4,9.974660352E-4
1.237904159E2,3.829754423E-4,-4.544672556E-4,7.721912116E-4
1.242914849E2,1.031283522E-3,3.151129931E-5,9.351093322E-4
1.247925539E2,-6.136090960E-4,-6.374097429E-4,4.129549488E-4
1.252936229E2,4.882397130E-3,-1.368866302E-3,2.828566357E-4
1.257946934E2,2.250623656E-3,2.469057217E-4,-3.168004565E-3
1.262957624E2,1.744437031E-4,7.153702900E-4,-3.169998527E-3
1.267968312E2,5.831073504E-4,-1.622829586E-5,-4.559112713E-4
1.272979002E2,8.283362258E-4,-6.667776033E-4,-1.353111584E-3
1.277989695E2,-2.407622524E-4,2.461704426E-4,8.113067597E-4
1.283000375E2,2.389370929E-4,6.495038979E-4,5.971007049E-4
1.288011060E2,1.510226517E-3,1.645605080E-4,5.040075630E-4
1.293021750E2,-8.205047343E-4,-2.357414924E-4,8.384697139E-4
1.298032428E2,7.863740902E-4,7.876851596E-4,8.255941793E-4
1.303043108E2,-6.327449810E-4,7.822448388E-4,-8.604060858E-4
1.308053802E2,-3.327832092E-4,-1.685350668E-3,4.826672375E-5
1.313064482E2,6.659192732E-4,2.231905237E-4,9.730448946E-4
1.318075160E2,-1.571327448E-4,-4.922295921E-4,-1.052755397E-3
1.323085840E2,2.862664405E-4,-7.865959778E-4,-7.518092170E-4
1.328096530E2,3.218632191E-4,-2.016457729E-4,7.103402168E-4
1.333107210E2,-3.488713410E-4,3.599077463E-4,1.096274704E-3
1.338117892E2,-1.011660788E-3,-9.049475193E-5,2.840394154E-4
1.343128582E2,-5.312671419E-4,9.806300513E-4,1.506050117E-3
1.348139268E2,-5.403489340E-4,1.388646197E-3,1.680739224E-4
1.353149957E2,-5.096220411E-5,4.023760557E-4,-2.966248896E-3
1.358160651E2,7.744439645E-4,-1.102637965E-3,3.883428872E-5
1.363171341E2,-3.462312743E-4,-1.427661628E-3,-5.399733782E-4
1.368182021E2,1.548857661E-3,5.312445574E-4,-3.796927631E-4
1.373192711E2,2.513504587E-4,-2.139387652E-4,9.465310723E-5
1.378203389E2,8.738797624E-4,1.222365070E-3,4.940582439E-4
1.383214079E2,4.795803688E-4,1.018551644E-3,1.351643354E-3
1.388224761E2,6.440951256E-4,-1.875362359E-4,-1.426812261E-3
1.393235441E2,-9.474293329E-4,-3.536674194E-4,1.053977758E-5
1.398246125E2,-1.273586880E-3,-6.923940964E-4,1.633856446E-4
1.403256805E2,-8.491715416E-4,8.136834949E-4,-6.408905610E-4
1.408267489E2,-8.496285882E-4,1.237192191E-3,6.468277425E-4
1.408660766E2,1.969574951E-3,8.484646678E-4,1.224847510E-4
1.410648627E2,-1.007708758E-1,-2.772626579E-1,-4.675565287E-2
1.415659637E2,-6.698379293E-4,-5.972497165E-4,8.525270969E-4
1.420670656E2,-1.712967409E-3,2.713040449E-4,2.163928933E-3
1.425681676E2,4.897271283E-4,1.814712305E-3,8.610505611E-4
1.430692699E2,-2.501350828E-4,4.624933936E-4,-5.845436826E-4
1.435703719E2,1.246437081E-3,8.425074629E-4,-1.168829855E-3
1.440714742E2,1.119377208E-3,-1.916023903E-4,4.763621837E-5
1.445725762E2,1.162187429E-3,4.146075808E-4,-1.088196877E-3
1.450736782E2,1.022383338E-3,-4.288731143E-4,-1.054374035E-3
1.455747812E2,1.412274200E-3,2.388175577E-3,9.576007724E-4
1.460758831E2,1.118523069E-4,5.241194740E-4,4.304200411E-4
1.465769861E2,-6.993140560E-4,5.470630713E-4,-1.021251082E-4
1.470780893E2,1.706482843E-3,6.055030972E-4,-1.676340587E-3
1.475791923E2,2.214778215E-5,-1.961862668E-3,1.677256078E-4
1.480802956E2,-2.009286545E-4,-3.084046766E-4,-8.141961880E-4
1.485813986E2,-8.976901881E-4,-2.469499595E-4,1.594038680E-3
1.490825005E2,7.595462957E-4,-5.829753354E-5,1.940607093E-3
1.495836035E2,5.466630682E-5,9.862072766E-4,7.864674553E-4
1.500847097E2,1.366785727E-4,3.620055504E-4,1.547504216E-3
1.505858127E2,9.292091709E-4,6.212410517E-4,-6.503453478E-4
1.510869131E2,-8.831461892E-4,-9.779916145E-4,-2.917982638E-4
1.515880161E2,-1.359195448E-5,-5.200500600E-4,-8.937031962E-4
1.520891197E2,-1.692237565E-3,7.608160377E-5,7.978081703E-5
1.525902227E2,-1.419081818E-4,-6.268266588E-6,-1.085792668E-3
1.530913266E2,-9.717587382E-4,-1.706037205E-3,7.025226951E-4
1.535924296E2,-2.147066407E-4,1.199955121E-3,1.989293844E-3
1.540935326E2,-1.828896347E-4,-6.133089773E-4,-5.821883678E-4
1.545946356E2,-6.912061945E-4,1.447713003E-3,-4.161158577E-4
1.550957397E2,-9.362983983E-4,-3.493069671E-4,7.201172411E-5
1.555968427E2,-1.098124543E-3,9.151864797E-4,-8.713919669E-5
1.560979505E2,-1.033365494E-3,-3.151600249E-4,-6.436863914E-4
1.565990535E2,1.212789561E-3,6.754337810E-4,-1.866519451E-3
1.571001532E2,5.115472013E-4,-6.991596892E-4,5.341125652E-4
1.576012572E2,2.021666151E-4,7.272022776E-4,7.535200566E-4
1.581023596E2,-9.392015636E-5,1.717675477E-4,3.080004826E-4
1.586034636E2,1.349458471E-4,9.083654732E-6,-1.266284380E-3
1.591045676E2,-8.791908622E-4,6.871768273E-4,-7.369159721E-4
1.596056716E2,-4.668764304E-4,3.855666146E-4,-8.071796037E-4
1.601067762E2,5.659058224E-4,-1.269848552E-3,1.376013272E-3
1.606078802E2,-5.764428061E-4,-5.990238860E-4,3.626719117E-4
1.611089848E2,1.612709137E-3,6.867675111E-4,2.625221387E-4
1.616100888E2,6.828162586E-4,3.833710216E-4,-1.381952316E-4
1.621111942E2,5.856606876E-4,-5.592824891E-4,6.158510223E-4
1.626122993E2,8.785561658E-5,3.301603720E-4,3.110524267E-5
1.631134037E2,1.522563398E-4,-3.817011602E-4,1.801753417E-3
1.636145077E2,-7.950367872E-4,4.540081136E-4,-1.373793930E-4
1.641156128E2,3.266551066E-4,-2.464242280E-4,1.310843974E-3
1.646167168E2,1.501634251E-4,2.593174577E-4,8.358266205E-4
1.651178222E2,6.560976617E-4,1.424440648E-3,2.221134491E-3
1.656189262E2,-4.108727444E-4,5.761669017E-4,-9.657046758E-4
1.661200305E2,-9.643181693E-4,2.286640462E-3,3.391009755E-3
1.666211355E2,-3.445371985E-4,5.494346842E-4,-1.146507915E-3
1.671222392E2,2.258028602E-3,-2.696709707E-4,1.496458426E-4
1.676233432E2,4.461710341E-5,-1.255441457E-3,3.166710958E-4
1.681244468E2,-5.255616270E-5,-6.406432949E-4,-1.146355644E-3
1.686255518E2,-1.903392840E-4,-1.107568387E-3,4.204837605E-4
1.691266558E2,-4.323327448E-4,-1.077610068E-3,-1.174418256E-3
1.696277598E2,-1.440851483E-3,7.071672007E-5,5.330424756E-5
1.701288643E2,1.275043469E-4,-1.664659940E-3,-5.549825728E-4
1.706299693E2,8.847871795E-4,6.744451821E-4,2.925414592E-4
1.711310729E2,6.813672371E-5,1.765689813E-4,-1.627858263E-3
1.716321769E2,-1.608326565E-4,1.693673898E-3,-7.752072997E-4
1.721332808E2,1.913083484E-3,4.290658981E-4,-1.384886447E-3
1.726343848E2,-7.469926495E-4,2.855728380E-4,5.038958043E-4
1.731354887E2,-5.257949233E-4,3.317608498E-4,-5.987705663E-4
1.736365927E2,6.719480734E-4,6.692484021E-5,5.467142910E-5
1.741376971E2,2.638582373E-4,-1.429086551E-4,4.110205919E-5
1.746388011E2,5.960687995E-4,1.131305005E-3,-1.956010237E-4
1.751399051E2,-1.808815869E-3,-2.373289317E-5,1.770657487E-3
1.756410091E2,5.704816431E-6,-2.364614047E-4,-8.048722520E-4
1.761421130E2,-1.024662051E-4,1.223810948E-3,1.208691858E-3
1.766432170E2,4.682601430E-4,5.054399371E-4,-1.331067644E-3
1.771443211E2,-4.554565530E-4,5.918969400E-4,-3.975443542E-4
1.776454251E2,-6.187167019E-4,-1.339996234E-4,3.011459485E-4
1.781465291E2,-1.363989431E-4,1.074471511E-4,1.520426013E-3
1.786476321E2,2.823653631E-4,-1.641884446E-4,-3.072088584E-4
1.791487360E2,-5.437412765E-4,-3.156764433E-5,-7.388475351E-4
1.796498400E2,2.736924216E-5,-1.033856999E-3,-1.209682319E-3
1.801509425E2,-6.169162225E-4,1.472756267E-4,2.017328516E-4
1.806520465E2,-8.595362306E-4,4.424075596E-4,-5.104653537E-4
1.811531500E2,-2.113652881E-4,-4.635318182E-4,-6.358106621E-4
1.816542540E2,1.312553417E-3,4.326892085E-4,-2.319896594E-4
1.821553572E2,6.362312706E-4,2.904445864E-4,-2.071775496E-3
1.826564612E2,-1.355346525E-3,1.977272332E-4,-3.268383443E-5
1.831575654E2,7.539454382E-4,7.546963170E-4,3.181528300E-4
1.836586694E2,5.445070565E-5,1.639913768E-3,4.227366298E-5
1.841597732E2,6.321758265E-4,-1.460709609E-3,-7.959804498E-4
1.846608782E2,-1.454993617E-3,1.093145460E-3,-1.240666024E-3
1.851619810E2,1.341102063E-3,-6.698258221E-4,4.537049681E-4
1.856630850E2,4.327420611E-4,-4.899199121E-4,-6.509344094E-4
1.861641889E2,1.783819403E-3,1.970184967E-4,-2.372851595E-4
1.866652929E2,1.174137229E-3,-6.132158451E-4,-1.269587781E-3
1.871663963E2,1.003215672E-3,5.464171991E-4,1.395572908E-3
1.876675003E2,-2.173201647E-4,4.568961449E-4,2.000492066E-3
1.881686031E2,-1.309795771E-4,-3.239787184E-4,-1.008580904E-3
1.886697071E2,6.924772169E-4,2.221623436E-4,-4.077358171E-4
1.891708108E2,6.084586494E-5,-3.259819932E-4,-4.123393446E-4
