"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.601067762E2,2.242941284E1,5.776309204E1,-3.969401550E1
1.606078802E2,2.259698486E1,5.776083374E1,-3.969444275E1
1.611089848E2,2.241171265E1,5.756451416E1,-3.992237854E1
1.616100888E2,2.237307739E1,5.778033447E1,-4.007766724E1
1.621111942E2,2.233657837E1,5.775360107E1,-3.962184143E1
1.626122993E2,2.242706299E1,5.781198120E1,-3.950531006E1
1.631134037E2,2.224911499E1,5.775695801E1,-3.981115723E1
1.636145077E2,2.230056763E1,5.781405640E1,-3.965612793E1
1.641156128E2,2.224499512E1,5.762347412E1,-3.990461731E1
1.646167168E2,2.238339233E1,5.771582031E1,-3.963447571E1
1.651178222E2,2.225531006E1,5.754739380E1,-3.982983398E1
1.656189262E2,2.212246704E1,5.742266846E1,-3.991705322E1
1.661200305E2,2.236669922E1,5.763122559E1,-3.967562866E1
1.666211355E2,2.213186646E1,5.751214600E1,-3.937805176E1
1.671222392E2,2.220452881E1,5.771551514E1,-3.972805786E1
1.676233432E2,2.210305786E1,5.762088013E1,-3.960729980E1
1.681244468E2,2.241134644E1,5.777493286E1,-3.958401489E1
1.686255518E2,2.219750977E1,5.758596802E1,-3.957592773E1
1.691266558E2,2.227990723E1,5.754708862E1,-3.944859314E1
1.696277598E2,2.230206299E1,5.751840210E1,-3.961653137E1
1.701288643E2,2.222158813E1,5.755126953E1,-3.967370605E1
1.706299693E2,2.241983032E1,5.737915039E1,-3.930348206E1
1.711310729E2,2.231753540E1,5.739700317E1,-3.964791870E1
1.716321769E2,2.242337036E1,5.738220215E1,-3.949595642E1
1.721332808E2,2.237689209E1,5.734674072E1,-3.950285339E1
1.726343848E2,2.223202515E1,5.740072632E1,-3.950175476E1
1.731354887E2,2.227600098E1,5.738662720E1,-3.932563782E1
1.736365927E2,2.252154541E1,5.757745361E1,-3.957296753E1
1.741376971E2,2.234829712E1,5.744021606E1,-3.952667236E1
1.746388011E2,2.253948975E1,5.751199341E1,-3.987522888E1
1.751399051E2,2.231158447E1,5.750686646E1,-3.979631042E1
1.756410091E2,2.245086670E1,5.752041626E1,-3.998191833E1
1.761421130E2,2.241018677E1,5.747006226E1,-4.002854919E1
1.766432170E2,2.230178833E1,5.757147217E1,-3.992572021E1
1.771443211E2,2.228146362E1,5.751306152E1,-3.983670044E1
1.776454251E2,2.218817139E1,5.742456055E1,-3.977461243E1
1.781465291E2,2.224133301E1,5.736828613E1,-4.005140686E1
1.786476321E2,2.229827881E1,5.749432373E1,-3.985290527E1
1.791487360E2,2.222229004E1,5.746200562E1,-3.992358398E1
1.796498400E2,2.233294678E1,5.741781616E1,-3.993518066E1
1.801509425E2,2.237118530E1,5.759484863E1,-3.972537231E1
1.806520465E2,2.218182373E1,5.750735474E1,-3.985421753E1
1.811531500E2,2.220886230E1,5.749145508E1,-4.018797302E1
1.816542540E2,2.225762939E1,5.750070190E1,-3.948300171E1
1.821553572E2,2.233920288E1,5.758807373E1,-3.971252441E1
1.826564612E2,2.232031250E1,5.747482300E1,-3.970713806E1
1.831575654E2,2.228268433E1,5.745254517E1,-3.963536072E1
1.836586694E2,2.246347046E1,5.756152344E1,-3.969250488E1
1.841597732E2,2.256103516E1,5.761178589E1,-3.976655579E1
1.846608782E2,2.243539429E1,5.748770142E1,-3.991610718E1
1.851619810E2,2.254113770E1,5.757662964E1,-3.962643433E1
1.856630850E2,2.257446289E1,5.776522827E1,-3.982626343E1
1.861641889E2,2.224014282E1,5.754476929E1,-3.968292236E1
1.866652929E2,2.236209106E1,5.758282471E1,-3.959193420E1
1.871663963E2,2.235284424E1,5.767849731E1,-3.939668274E1
1.876675003E2,2.231793213E1,5.743118286E1,-3.943339539E1
1.881686031E2,2.252999878E1,5.757696533E1,-3.971696472E1
1.886697071E2,2.241528320E1,5.740780640E1,-3.960476685E1
1.891708108E2,2.254550171E1,5.758374023E1,-3.951336670E1
1.896719147E2,2.235699463E1,5.744073486E1,-3.965855408E1
1.901730185E2,2.245574951E1,5.740713501E1,-3.971627808E1
1.906741225E2,2.237316895E1,5.738952637E1,-3.965641785E1
1.911752273E2,2.239273071E1,5.758251953E1,-3.975004578E1
1.916763313E2,2.230624390E1,5.745889282E1,-3.943930054E1
1.921774347E2,2.234024048E1,5.755566406E1,-3.944081116E1
1.926785377E2,2.244766235E1,5.742514038E1,-3.971458435E1
1.931796425E2,2.238534546E1,5.760888672E1,-3.984840393E1
1.936807465E2,2.238766479E1,5.740832520E1,-3.982711792E1
1.941818496E2,2.236016846E1,5.745666504E1,-3.971351624E1
1.946829536E2,2.240979004E1,5.748092651E1,-3.959147644E1
1.951840575E2,2.223638916E1,5.727087402E1,-3.984358215E1
1.956851615E2,2.211975098E1,5.729553223E1,-3.958026123E1
1.961862661E2,2.215792847E1,5.750189209E1,-3.953514099E1
1.966873701E2,2.226028442E1,5.728109741E1,-3.970849609E1
1.971884738E2,2.230923462E1,5.723452759E1,-3.961943054E1
1.976895788E2,2.226058960E1,5.761807251E1,-4.002548218E1
1.981906829E2,2.241314697E1,5.752334595E1,-3.967697144E1
1.986917869E2,2.219622803E1,5.764401245E1,-3.972354126E1
1.991928920E2,2.219335938E1,5.744967651E1,-3.977038574E1
1.996939958E2,2.221197510E1,5.749252319E1,-4.000396729E1
2.001951008E2,2.229772949E1,5.746972656E1,-3.991374207E1
2.006962051E2,2.235757446E1,5.759396362E1,-3.995606995E1
2.011973101E2,2.225186157E1,5.751852417E1,-3.994470215E1
2.016984139E2,2.221166992E1,5.763442993E1,-3.994183350E1
2.021995189E2,2.234152222E1,5.747085571E1,-4.002021790E1
2.027006238E2,2.230444336E1,5.752029419E1,-4.012007141E1
2.032017288E2,2.251083374E1,5.759368896E1,-3.946220398E1
2.037028346E2,2.230877686E1,5.755410767E1,-3.961888123E1
2.042039396E2,2.214617920E1,5.766226196E1,-3.994622803E1
2.047050445E2,2.227087402E1,5.747183228E1,-4.033387756E1
2.052061505E2,2.223928833E1,5.760617065E1,-3.976943970E1
2.057072550E2,2.212487793E1,5.741870117E1,-4.013679504E1
2.062083600E2,2.206573486E1,5.743566895E1,-4.015083313E1
2.067094655E2,2.211071777E1,5.756167603E1,-4.037133789E1
2.072105705E2,2.241238403E1,5.754827881E1,-4.057400513E1
2.077116751E2,2.235253906E1,5.751794434E1,-4.023831177E1
2.082127801E2,2.245471191E1,5.768655396E1,-4.036798096E1
2.087138852E2,2.227511597E1,5.760205078E1,-4.017965698E1
2.092149902E2,2.220013428E1,5.741659546E1,-4.018635559E1
2.097160946E2,2.215472412E1,5.755322266E1,-4.014596558E1
2.102171996E2,2.254434204E1,5.753060913E1,-3.984356689E1
2.107183036E2,2.247283936E1,5.763989258E1,-4.026597595E1
2.112194076E2,2.248837280E1,5.749877930E1,-3.988536072E1
2.117205131E2,2.242489624E1,5.755285645E1,-3.981376648E1
2.122216181E2,2.232916260E1,5.740789795E1,-3.977574158E1
2.127227220E2,2.237130737E1,5.759329224E1,-3.991738892E1
2.132238260E2,2.235736084E1,5.732205200E1,-3.964848328E1
2.137249310E2,2.229876709E1,5.744912720E1,-3.960731506E1
2.142260350E2,2.212118530E1,5.744100952E1,-4.003654480E1
