"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.206744504E1,5.205135608E1,4.280401983E0,5.000000000E0,1.250100000E1,1.389942017E2,1.000000000E1,1.900000000E1
8.226860702E1,5.205132883E1,4.280440800E0,5.000000000E0,1.250100000E1,1.391576843E2,1.000000000E1,1.900000000E1
8.307114601E1,5.205126900E1,4.280526300E0,5.000000000E0,1.291255556E1,1.391576843E2,1.000000000E1,1.900000000E1
8.327038908E1,5.205124167E1,4.280565017E0,5.000000000E0,1.296400000E1,1.391576843E2,1.000000000E1,1.900000000E1
8.417345202E1,5.205117318E1,4.280661333E0,5.000000000E0,1.291255556E1,1.391576843E2,1.000000000E1,1.900000000E1
8.437199998E1,5.205114570E1,4.280699883E0,5.000000000E0,1.291255556E1,1.391576843E2,1.000000000E1,1.900000000E1
8.508235705E1,5.205109365E1,4.280772967E0,5.000000000E0,1.296400000E1,1.391576843E2,1.000000000E1,1.900000000E1
8.527471900E1,5.205106623E1,4.280811533E0,5.000000000E0,1.286111111E1,1.391576843E2,1.000000000E1,1.900000000E1
8.608317101E1,5.205100597E1,4.280896350E0,5.000000000E0,1.291255556E1,1.391576843E2,1.000000000E1,1.900000000E1
8.628324306E1,5.205097857E1,4.280934917E0,5.000000000E0,1.291255556E1,1.391576843E2,1.000000000E1,1.900000000E1
8.708841002E1,5.205091830E1,4.281019733E0,5.000000000E0,1.286111111E1,1.389477386E2,1.000000000E1,1.900000000E1
8.728321004E1,5.205089097E1,4.281058383E0,5.000000000E0,1.296400000E1,1.389477386E2,1.000000000E1,1.900000000E1
8.808857608E1,5.205083070E1,4.281143200E0,5.000000000E0,1.291255556E1,1.389477386E2,1.000000000E1,1.900000000E1
8.829075408E1,5.205080330E1,4.281181767E0,5.000000000E0,1.286111111E1,1.389477386E2,1.000000000E1,1.900000000E1
8.909300005E1,5.205074010E1,4.281270183E0,5.000000000E0,1.332411111E1,1.388929749E2,1.000000000E1,1.900000000E1
8.928991306E1,5.205071537E1,4.281304717E0,5.000000000E0,1.296400000E1,1.388929749E2,1.000000000E1,1.900000000E1
9.019425309E1,5.205064110E1,4.281408233E0,5.000000000E0,1.332411111E1,1.392042542E2,1.000000000E1,1.900000000E1
9.039334202E1,5.205061370E1,4.281446717E0,5.000000000E0,1.332411111E1,1.392042542E2,1.000000000E1,1.900000000E1
9.119644105E1,5.205054790E1,4.281539083E0,5.000000000E0,1.373566667E1,1.392042542E2,1.000000000E1,1.900000000E1
9.139776301E1,5.205052048E1,4.281577800E0,5.000000000E0,1.373566667E1,1.395565186E2,1.000000000E1,1.900000000E1
9.220113599E1,5.205045495E1,4.281670600E0,5.000000000E0,1.373566667E1,1.395565186E2,1.000000000E1,1.900000000E1
9.240125906E1,5.205042477E1,4.281713000E0,5.000000000E0,1.409577778E1,1.395565186E2,1.000000000E1,1.900000000E1
9.320428908E1,5.205035888E1,4.281805283E0,5.000000000E0,1.414722222E1,1.395565186E2,1.000000000E1,1.900000000E1
9.340426505E1,5.205033140E1,4.281843600E0,5.000000000E0,1.373566667E1,1.395565186E2,1.000000000E1,1.900000000E1
9.411117506E1,5.205027365E1,4.281924233E0,4.000000000E0,1.378711111E1,1.395565186E2,1.000000000E1,1.900000000E1
9.430750108E1,5.205024615E1,4.281962533E0,4.000000000E0,1.373566667E1,1.395565186E2,1.000000000E1,1.900000000E1
9.511339998E1,5.205018010E1,4.282054483E0,4.000000000E0,1.368422222E1,1.391567993E2,1.000000000E1,1.900000000E1
9.531069803E1,5.205015260E1,4.282092867E0,4.000000000E0,1.373566667E1,1.391567993E2,1.000000000E1,1.900000000E1
9.621590304E1,5.205008112E1,4.282192533E0,4.000000000E0,1.332411111E1,1.391567993E2,1.000000000E1,1.900000000E1
9.641364205E1,5.205005630E1,4.282227067E0,4.000000000E0,1.291255556E1,1.389935150E2,1.000000000E1,1.900000000E1
9.721814108E1,5.204999302E1,4.282315250E0,4.000000000E0,1.291255556E1,1.389935150E2,1.000000000E1,1.900000000E1
9.741944599E1,5.204996828E1,4.282349700E0,4.000000000E0,1.291255556E1,1.389935150E2,1.000000000E1,1.900000000E1
9.812125409E1,5.204991598E1,4.282422450E0,3.000000000E0,1.291255556E1,1.389935150E2,1.000000000E1,1.900000000E1
9.832091200E1,5.204989118E1,4.282456900E0,3.000000000E0,1.250100000E1,1.389935150E2,1.000000000E1,1.900000000E1
9.922538602E1,5.204982505E1,4.282548600E0,3.000000000E0,1.203800000E1,1.389935150E2,1.000000000E1,1.900000000E1
9.942438507E1,5.204980015E1,4.282582883E0,3.000000000E0,1.214088889E1,1.389935150E2,1.000000000E1,1.900000000E1
1.001257050E2,5.204974760E1,4.282655133E0,3.000000000E0,1.255244444E1,1.389935150E2,1.000000000E1,1.900000000E1
1.003297430E2,5.204972262E1,4.282689250E0,3.000000000E0,1.250100000E1,1.389935150E2,1.000000000E1,1.900000000E1
1.012343570E2,5.204965590E1,4.282779850E0,4.000000000E0,1.214088889E1,1.389935150E2,1.000000000E1,1.900000000E1
1.014338870E2,5.204963352E1,4.282809783E0,4.000000000E0,1.172933333E1,1.389935150E2,1.000000000E1,1.900000000E1
1.022351490E2,5.204957433E1,4.282887483E0,4.000000000E0,1.167788889E1,1.397234650E2,1.000000000E1,1.900000000E1
1.024357940E2,5.204954870E1,4.282920333E0,4.000000000E0,1.208944444E1,1.421363678E2,1.000000000E1,1.900000000E1
1.031420450E2,5.204950000E1,4.282981517E0,3.000000000E0,1.167788889E1,1.424023285E2,1.000000000E1,1.900000000E1
1.033397501E2,5.204947375E1,4.283013117E0,3.000000000E0,1.167788889E1,1.424023285E2,1.000000000E1,1.900000000E1
1.042444301E2,5.204940855E1,4.283087550E0,3.000000000E0,1.131777778E1,1.437614899E2,1.000000000E1,1.900000000E1
1.044418480E2,5.204938147E1,4.283117133E0,3.000000000E0,1.126633333E1,1.437614899E2,1.000000000E1,1.900000000E1
1.051438581E2,5.204933613E1,4.283165750E0,3.000000000E0,1.049466667E1,1.450303497E2,1.000000000E1,1.900000000E1
1.053437710E2,5.204931182E1,4.283191567E0,3.000000000E0,1.044322222E1,1.450303497E2,1.000000000E1,1.900000000E1
