"Time (s)","X (hPa)"
4.103357263E2,1.014762115E3
4.113744643E2,1.014776917E3
4.124132053E2,1.014786453E3
4.134519963E2,1.014786453E3
4.144907873E2,1.014784698E3
4.155295643E2,1.014778519E3
4.165683413E2,1.014774857E3
4.176070983E2,1.014774246E3
4.186459383E2,1.014770050E3
4.196847993E2,1.014762115E3
4.207236453E2,1.014753876E3
4.217624853E2,1.014746628E3
4.228013373E2,1.014738007E3
4.238401523E2,1.014735489E3
4.248790093E2,1.014735489E3
4.259178593E2,1.014739227E3
4.269567063E2,1.014749146E3
4.279955663E2,1.014761734E3
4.290344033E2,1.014773560E3
4.300732553E2,1.014788437E3
4.311120743E2,1.014798660E3
4.321509243E2,1.014801178E3
4.331897703E2,1.014801178E3
4.342286063E2,1.014798889E3
4.352674223E2,1.014794769E3
4.363062673E2,1.014791260E3
4.373450823E2,1.014790344E3
4.383838993E2,1.014790344E3
4.394227373E2,1.014790649E3
4.404615373E2,1.014792404E3
4.415003873E2,1.014792786E3
4.425391793E2,1.014793091E3
4.435780453E2,1.014793091E3
4.446169133E2,1.014792099E3
4.456557523E2,1.014789276E3
4.466946093E2,1.014788361E3
4.477334433E2,1.014786835E3
4.487723393E2,1.014782639E3
4.498111583E2,1.014781342E3
4.508499433E2,1.014781342E3
4.518887703E2,1.014781494E3
4.529276033E2,1.014783249E3
4.539663853E2,1.014786911E3
4.550051223E2,1.014787827E3
4.560439453E2,1.014787827E3
4.570827313E2,1.014785690E3
4.581215223E2,1.014784470E3
4.591602643E2,1.014784470E3
4.601990203E2,1.014785538E3
4.612378113E2,1.014791412E3
4.622765903E2,1.014793777E3
4.633153923E2,1.014793777E3
4.643541843E2,1.014792938E3
4.653930383E2,1.014790802E3
4.664318763E2,1.014787445E3
4.674707483E2,1.014785538E3
4.685096263E2,1.014784775E3
4.695485433E2,1.014784088E3
4.705874083E2,1.014783859E3
4.716263513E2,1.014783859E3
4.726652243E2,1.014786072E3
4.737040813E2,1.014788361E3
4.747429213E2,1.014789124E3
4.757817043E2,1.014790192E3
4.768204983E2,1.014791946E3
4.778592523E2,1.014792480E3
4.788981153E2,1.014796143E3
4.799369023E2,1.014799500E3
4.809757243E2,1.014802094E3
4.820146033E2,1.014803619E3
4.830534283E2,1.014803848E3
4.840922373E2,1.014803848E3
4.851310583E2,1.014803619E3
4.861699403E2,1.014803619E3
4.872088083E2,1.014804916E3
4.882476543E2,1.014806442E3
4.892865293E2,1.014806442E3
4.903253653E2,1.014806442E3
4.913641893E2,1.014806595E3
4.924030213E2,1.014808578E3
4.934419053E2,1.014809647E3
4.944807973E2,1.014812546E3
4.955196333E2,1.014816895E3
4.965584953E2,1.014817276E3
4.975973953E2,1.014817963E3
4.986362333E2,1.014818344E3
4.996750893E2,1.014819946E3
5.007139773E2,1.014822311E3
5.017528183E2,1.014826736E3
5.027916343E2,1.014829712E3
5.038304513E2,1.014832611E3
5.048692653E2,1.014835205E3
5.059081083E2,1.014835281E3
5.069468573E2,1.014835663E3
5.079855943E2,1.014836197E3
5.090243443E2,1.014836197E3
5.100630833E2,1.014834900E3
5.111018543E2,1.014834671E3
5.121406683E2,1.014832535E3
5.131795233E2,1.014832458E3
5.142183653E2,1.014832535E3
5.152570803E2,1.014833221E3
5.162958653E2,1.014833603E3
5.173346123E2,1.014834671E3
5.183733973E2,1.014834671E3
5.194122003E2,1.014834213E3
5.204510453E2,1.014832993E3
5.214898473E2,1.014832840E3
5.225286473E2,1.014832840E3
5.235674863E2,1.014832916E3
5.246064043E2,1.014832993E3
5.256452173E2,1.014834900E3
5.266840283E2,1.014838409E3
5.277229053E2,1.014838409E3
5.287616993E2,1.014837799E3
5.298005533E2,1.014837494E3
5.308394143E2,1.014834824E3
5.318782553E2,1.014831238E3
5.329171143E2,1.014831238E3
5.339559373E2,1.014830856E3
5.349947633E2,1.014828491E3
5.360336083E2,1.014828491E3
5.370723803E2,1.014829330E3
5.381111703E2,1.014830627E3
5.391499803E2,1.014832306E3
5.401888203E2,1.014832611E3
5.412276413E2,1.014832611E3
5.422664393E2,1.014832611E3
5.433053013E2,1.014831467E3
5.443441673E2,1.014829407E3
5.453829703E2,1.014829407E3
5.464217323E2,1.014830627E3
5.474604923E2,1.014831467E3
5.484992863E2,1.014832077E3
