"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.016864746E1,-1.985091209E0,-1.324882656E-1,2.445503712E0
7.066621296E1,1.439212918E0,-4.712897539E-1,-3.592296600E0
7.116377796E1,-1.136799932E0,8.158250451E-1,2.415865660E0
7.166134133E1,1.690747857E0,-7.541801929E-1,-4.433796883E0
7.215890533E1,8.185227960E-2,1.002022862E0,3.266515970E0
7.265646933E1,1.699518085E0,-1.665120125E0,-3.677299976E0
7.315403283E1,2.994815074E-2,-1.590998769E-1,4.434716702E0
7.365159583E1,6.041575670E-1,-1.515828490E0,-3.357778072E0
7.414915858E1,-1.028499246E0,-6.771606803E-1,3.753373623E0
7.464672058E1,2.667760611E0,-2.211475611E0,-2.233582973E0
7.514428208E1,-6.307606101E-1,3.782672435E-2,3.075847864E0
7.564184408E1,-7.455191109E-3,1.162389755E0,-3.513533175E-1
7.613940600E1,8.850290626E-2,1.421065629E-1,7.589187622E-1
7.663696700E1,-5.879846811E-1,1.145938158E0,6.383969188E-1
7.713452758E1,-4.270958900E-1,-8.713381290E-1,-6.775535941E-1
7.763208758E1,-1.250990033E0,2.526618242E-1,2.249798775E0
7.812964708E1,1.060198307E0,-9.091363549E-1,-2.485745668E0
7.862720608E1,-1.141654253E0,3.220547736E-1,2.678715706E0
7.912476538E1,1.512657166E0,-3.872534633E-1,-3.510534048E0
7.962232438E1,-1.469935417E0,5.761461854E-1,2.531868219E0
8.011988358E1,1.863648057E0,-1.011509538E0,-3.759481192E0
8.061744158E1,-8.684002161E-1,1.517102242E0,2.578626156E0
8.111499996E1,1.319252014E0,-8.434320092E-1,-4.010723591E0
8.161255796E1,-1.036138177E0,7.746956944E-1,2.960779905E0
8.211011433E1,1.703859568E0,-1.658014894E0,-3.441866159E0
8.260767133E1,-3.438491821E-1,2.421974242E-1,3.160339594E0
8.310522821E1,1.201831460E0,-2.339147806E0,-2.337231159E0
8.360278521E1,-7.461476326E-1,2.044059783E-1,2.708389759E0
8.410034125E1,8.089151978E-1,1.353635825E-2,8.715232462E-2
8.459789725E1,-2.327051461E-1,3.677322567E-1,8.925027251E-1
8.509545383E1,-1.743999958E0,6.535499692E-1,1.276970059E-1
8.559300983E1,-1.599539816E-1,-3.189784884E-1,1.897051632E-1
8.609056450E1,-5.226379037E-1,-7.318536639E-1,2.344158888E0
8.658811850E1,-4.540748596E-1,-1.165633321E0,-9.847822189E-1
8.708567333E1,4.486239851E-1,-3.792242110E-1,1.073585033E0
8.758322733E1,1.498272538E0,-1.036396384E0,-1.937040925E0
8.808078025E1,-3.128683865E-1,-2.984935641E-1,2.208918333E0
8.857833325E1,1.391095877E0,-7.751032244E-3,-2.463278532E0
8.907588671E1,-1.355867028E0,9.500608444E-1,1.455528140E0
8.957343971E1,1.107964277E0,-2.425338924E-1,-3.051558018E0
9.007099296E1,-7.101902962E-1,1.707572579E0,2.054864407E0
9.056854496E1,5.105106235E-1,-8.055149317E-1,-3.295031786E0
9.106609858E1,-7.448548079E-1,2.231270969E-1,3.017402887E0
9.156365058E1,1.696283698E0,-2.179744005E0,-2.687681675E0
9.206120125E1,-1.810689569E0,-6.453949809E-1,3.316840172E0
9.255875325E1,1.433507204E0,-1.568857133E-1,-6.069122553E-1
9.305630563E1,-8.433131576E-1,6.458097100E-1,1.419880390E0
9.355385763E1,-8.697395921E-1,5.970328450E-1,3.184780478E-1
9.405140808E1,-5.268293619E-1,-9.832031727E-1,-3.302794099E-1
9.454896008E1,-6.916860342E-1,9.728772044E-1,9.769428372E-1
9.504651171E1,-1.721948147E0,-9.015625119E-1,-1.688533187E0
9.554406271E1,-1.388519406E0,1.835889816E0,1.787508488E0
9.604161346E1,9.743681550E-1,-5.375939608E-1,-3.145852089E0
9.653916446E1,-1.073120117E0,-6.746417880E-1,3.582227230E0
9.703671608E1,1.187088966E0,6.480564475E-1,-4.836486340E0
9.753426708E1,-1.444694161E0,-4.371951222E-1,3.739149332E0
9.803181671E1,2.370836258E0,-7.275111079E-1,-4.933895111E0
9.852936771E1,-2.716084003E0,4.234867096E-1,4.692203045E0
9.902691763E1,8.627355695E-1,-8.751853704E-1,-4.114546776E0
9.952446763E1,-1.086108685E0,-3.238478899E-1,4.650452614E0
1.000220172E2,1.683673143E0,-1.319127917E0,-2.837787151E0
1.005195672E2,-1.203599691E0,2.619388402E-1,2.515629053E0
1.010171163E2,2.603734970E0,-2.133991718E0,-3.557268679E-1
1.015146653E2,-1.415983796E0,8.094670177E-1,8.303418756E-1
