"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.137843058E2,-2.960625076E1,1.314375019E1,-1.014375019E1
1.142843058E2,-2.985000038E1,1.293750095E1,-1.012500000E1
1.147843058E2,-3.003750038E1,1.295625019E1,-9.750000000E0
1.152843058E2,-3.026250076E1,1.276875019E1,-1.020000076E1
1.157843058E2,-3.016875076E1,1.246875095E1,-1.055625057E1
1.162843058E2,-3.024375153E1,1.215000057E1,-1.215000057E1
1.167843058E2,-3.009375191E1,1.136250019E1,-1.389375019E1
1.172843058E2,-2.988750076E1,1.048125076E1,-1.490625095E1
1.177843058E2,-3.013125038E1,9.825000763E0,-1.385625076E1
1.182843058E2,-3.024375153E1,8.681250572E0,-1.327500057E1
1.187843058E2,-3.013125038E1,7.218750477E0,-1.299375057E1
1.192843058E2,-3.005625153E1,5.512500286E0,-1.269375038E1
1.197843058E2,-3.005625153E1,3.637500048E0,-1.207500076E1
1.202843058E2,-2.994375038E1,1.800000072E0,-1.156875038E1
1.207843058E2,-3.009375191E1,3.562500179E-1,-9.375000000E0
1.212843058E2,-3.011250114E1,-9.750000238E-1,-7.725000381E0
1.217843058E2,-3.001875114E1,-2.437500000E0,-7.068750381E0
1.222843058E2,-2.960625076E1,-4.012500286E0,-7.575000286E0
1.227843058E2,-2.951250076E1,-5.081250191E0,-7.537500381E0
1.232843058E2,-2.945625114E1,-5.137500286E0,-6.093750477E0
1.237843058E2,-2.940000153E1,-5.381250381E0,-5.156250000E0
1.242843058E2,-2.917500114E1,-5.568750381E0,-4.312500000E0
1.247843058E2,-2.857500076E1,-6.000000000E0,-5.756250381E0
1.252843058E2,-2.814375114E1,-6.056250095E0,-5.981250286E0
1.257843058E2,-2.775000191E1,-5.737500191E0,-5.362500191E0
1.262843058E2,-2.776875114E1,-5.568750381E0,-3.881250143E0
1.267843058E2,-2.761875153E1,-6.393750191E0,-4.950000286E0
1.272843058E2,-2.686875153E1,-8.137500763E0,-8.006250381E0
1.277843058E2,-2.613750076E1,-9.525000572E0,-1.111875057E1
1.282843058E2,-2.557500076E1,-1.102500057E1,-1.351875019E1
1.287843058E2,-2.546250153E1,-1.186875057E1,-1.500000095E1
1.292843058E2,-2.559375191E1,-1.340625095E1,-1.743750000E1
1.297843058E2,-2.581875038E1,-1.438125038E1,-1.946250153E1
1.302843058E2,-2.581875038E1,-1.460625076E1,-2.085000038E1
1.307843058E2,-2.636250114E1,-1.410000038E1,-2.006250000E1
1.312843058E2,-2.745000076E1,-1.314375019E1,-1.790625000E1
1.317843058E2,-2.859375191E1,-1.175625038E1,-1.496250057E1
1.322843058E2,-2.985000038E1,-1.010625076E1,-1.282500076E1
1.327843058E2,-3.069375038E1,-8.868750572E0,-1.063125038E1
1.332843058E2,-3.103125191E1,-7.350000381E0,-8.437500000E0
1.337843058E2,-3.131250191E1,-6.618750095E0,-7.575000286E0
1.342843058E2,-3.176250076E1,-6.262500286E0,-7.200000286E0
1.347843058E2,-3.151875114E1,-6.187500477E0,-6.937500477E0
1.352843058E2,-3.142500114E1,-6.225000381E0,-6.618750095E0
1.357843058E2,-3.123750114E1,-6.693750381E0,-6.993750095E0
1.362843058E2,-3.114375114E1,-7.368750095E0,-6.843750477E0
1.367843058E2,-3.116250038E1,-8.025000572E0,-6.562500477E0
1.372843058E2,-3.125625038E1,-8.493750572E0,-6.543750286E0
1.377843058E2,-3.121875191E1,-8.981250763E0,-6.056250095E0
1.382843058E2,-3.093750191E1,-9.112500191E0,-5.400000095E0
1.387843058E2,-3.071250153E1,-8.850000381E0,-4.650000095E0
1.392843058E2,-3.046875191E1,-8.381250381E0,-4.387500286E0
1.397843058E2,-3.045000076E1,-7.687500477E0,-3.787500143E0
1.402843058E2,-3.039375114E1,-7.275000095E0,-3.412500143E0
1.407843058E2,-3.020625114E1,-7.050000191E0,-3.487500191E0
1.412843058E2,-3.005625153E1,-6.825000286E0,-3.131250143E0
1.417843058E2,-2.998125076E1,-6.393750191E0,-2.587500095E0
1.422843058E2,-3.009375191E1,-6.300000191E0,-2.362500191E0
1.427843058E2,-3.020625114E1,-6.318750381E0,-2.381250143E0
1.432843058E2,-3.005625153E1,-6.637500286E0,-3.281250238E0
1.437843058E2,-3.000000191E1,-7.012500286E0,-3.225000143E0
1.442843058E2,-2.973750114E1,-7.143750191E0,-3.412500143E0
1.447843058E2,-2.968125153E1,-7.218750477E0,-3.150000095E0
1.452843058E2,-2.964375114E1,-7.143750191E0,-2.812500000E0
1.457843058E2,-2.966250038E1,-7.200000286E0,-2.756250143E0
1.462843058E2,-2.968125153E1,-7.218750477E0,-2.531250000E0
1.467843058E2,-2.964375114E1,-7.143750191E0,-2.287500143E0
1.472843058E2,-2.988750076E1,-7.050000191E0,-1.256250024E0
1.477843058E2,-2.988750076E1,-7.050000191E0,-1.218750000E0
1.482843058E2,-3.003750038E1,-7.050000191E0,-7.687500119E-1
1.487843058E2,-3.013125038E1,-6.918750286E0,-3.562500179E-1
1.492843058E2,-3.015000153E1,-6.900000095E0,-3.937500119E-1
1.497843058E2,-3.003750038E1,-7.050000191E0,-6.375000477E-1
1.502843058E2,-3.001875114E1,-6.993750095E0,-6.562500000E-1
1.507843058E2,-3.003750038E1,-7.087500095E0,-6.937500238E-1
1.512843058E2,-2.992500114E1,-7.050000191E0,-8.062500358E-1
1.517843058E2,-2.990625191E1,-7.031250477E0,-7.875000238E-1
1.522843058E2,-2.992500114E1,-7.012500286E0,-8.250000477E-1
1.527843058E2,-2.996250153E1,-7.031250477E0,-8.250000477E-1
1.532843058E2,-3.001875114E1,-7.031250477E0,-8.062500358E-1
1.537843058E2,-3.013125038E1,-6.881250381E0,-5.625000000E-1
1.542843058E2,-3.022500038E1,-6.900000095E0,-5.250000358E-1
1.547843058E2,-3.030000114E1,-6.862500191E0,-5.625000000E-1
1.552843058E2,-3.037500191E1,-6.881250381E0,-6.000000238E-1
1.557843058E2,-3.035625076E1,-6.975000381E0,-8.812500238E-1
1.562843058E2,-3.043125153E1,-6.956250191E0,-9.562500119E-1
1.567843058E2,-3.048750114E1,-6.975000381E0,-9.000000358E-1
1.572843061E2,-3.050625038E1,-6.956250191E0,-9.375000596E-1
1.577843061E2,-3.048750114E1,-7.031250477E0,-1.012500048E0
1.582843061E2,-3.043125153E1,-7.068750381E0,-1.031250000E0
1.587843061E2,-3.041250038E1,-7.125000477E0,-9.750000238E-1
1.592843061E2,-3.033750153E1,-7.218750477E0,-9.375000596E-1
1.597843061E2,-3.031875038E1,-7.350000381E0,-8.062500358E-1
1.602843061E2,-3.007500076E1,-7.612500191E0,-1.050000072E0
1.607843061E2,-2.979375076E1,-7.837500095E0,-1.518750072E0
1.612843061E2,-2.960625076E1,-7.893750191E0,-1.406250000E0
1.617843061E2,-2.943750191E1,-7.987500191E0,-1.050000072E0
1.622843061E2,-2.925000191E1,-8.100000381E0,-6.375000477E-1
1.627843061E2,-2.889375114E1,-8.193750381E0,-3.000000119E-1
1.632843061E2,-2.838750076E1,-8.512500763E0,-7.312500477E-1
1.637843061E2,-2.810625076E1,-8.625000000E0,-1.425000072E0
1.642843061E2,-2.806875038E1,-8.493750572E0,-1.593750119E0
1.647843061E2,-2.825625038E1,-8.400000572E0,-1.500000000E0
1.652843061E2,-2.848125076E1,-8.325000763E0,-1.631250024E0
1.657843061E2,-2.878125191E1,-8.700000763E0,-2.118750095E0
1.662843061E2,-2.883750153E1,-8.925000191E0,-2.212500095E0
1.667843061E2,-2.896875191E1,-8.925000191E0,-2.212500095E0
1.672843061E2,-2.938125038E1,-8.606250763E0,-1.575000048E0
1.677843061E2,-2.977500153E1,-8.343750000E0,-6.375000477E-1
1.682843061E2,-3.011250114E1,-8.418750763E0,1.125000045E-1
1.687843061E2,-3.013125038E1,-8.643750191E0,4.125000238E-1
1.692843061E2,-2.992500114E1,-9.150000572E0,6.937500238E-1
1.697843061E2,-2.975625038E1,-9.056250572E0,1.368750095E0
1.702843061E2,-2.992500114E1,-9.018750191E0,1.950000048E0
1.707843061E2,-3.020625114E1,-9.318750381E0,2.793750048E0
1.712843061E2,-3.048750114E1,-9.581250191E0,4.181250095E0
1.717843061E2,-3.060000038E1,-9.731250763E0,5.943750381E0
1.722843061E2,-3.080625153E1,-9.656250000E0,7.856250286E0
1.727843061E2,-3.108750153E1,-9.150000572E0,1.012500000E1
1.732843061E2,-3.150000191E1,-8.381250381E0,1.237500095E1
1.737843061E2,-3.189375114E1,-7.462500095E0,1.449375057E1
1.742843061E2,-3.206250000E1,-6.506250381E0,1.625625038E1
1.747843061E2,-3.219375229E1,-5.475000381E0,1.771875000E1
1.752843061E2,-3.213750076E1,-4.368750095E0,1.929375076E1
1.757843061E2,-3.210000229E1,-3.581250191E0,2.068125153E1
1.762843061E2,-3.193125153E1,-3.075000048E0,2.203125000E1
1.767843061E2,-3.168750191E1,-2.981250048E0,2.308125114E1
1.772843061E2,-3.140625191E1,-3.337500095E0,2.356875038E1
1.777843061E2,-3.112500191E1,-4.106250286E0,2.373750114E1
1.782843061E2,-3.095625114E1,-5.043750286E0,2.351250076E1
1.787843061E2,-3.086250114E1,-6.206250191E0,2.293125153E1
1.792843061E2,-3.078750038E1,-7.481250286E0,2.150625038E1
1.797843061E2,-3.069375038E1,-8.550000191E0,1.965000153E1
1.802843061E2,-3.063750076E1,-9.506250381E0,1.674375153E1
1.807843061E2,-3.067500114E1,-1.010625076E1,1.378125095E1
1.812843061E2,-3.058125114E1,-1.042500019E1,1.095000076E1
1.817843061E2,-3.050625038E1,-1.044375038E1,8.343750000E0
1.822843061E2,-3.048750114E1,-1.044375038E1,6.037500381E0
1.827843061E2,-3.041250038E1,-1.010625076E1,4.275000095E0
1.832843061E2,-3.035625076E1,-9.806250572E0,2.775000095E0
1.837843061E2,-3.018750191E1,-9.468750000E0,1.706250072E0
1.842843061E2,-3.003750038E1,-9.131250381E0,1.181250095E0
1.847843061E2,-2.981250191E1,-8.981250763E0,9.562500119E-1
1.852843061E2,-2.951250076E1,-8.718750000E0,1.143750072E0
1.857843061E2,-2.949375153E1,-8.662500381E0,6.937500238E-1
1.862843061E2,-2.955000114E1,-8.362500191E0,6.562500000E-1
1.867843061E2,-2.975625038E1,-8.287500381E0,4.875000119E-1
1.872843061E2,-2.979375076E1,-8.268750191E0,4.125000238E-1
1.877843061E2,-2.998125076E1,-8.231250763E0,1.125000045E-1
1.882843061E2,-3.016875076E1,-8.287500381E0,0.000000000E0
1.887843061E2,-3.030000114E1,-8.212500572E0,1.125000045E-1
1.892843061E2,-3.063750076E1,-8.306250572E0,5.625000224E-2
1.897843061E2,-3.078750038E1,-8.231250763E0,3.187500238E-1
1.902843061E2,-3.076875114E1,-8.400000572E0,3.000000119E-1
1.907843061E2,-3.082500076E1,-8.343750000E0,-1.312500089E-1
1.912843061E2,-3.080625153E1,-8.531250000E0,-2.625000179E-1
1.917843061E2,-3.041250038E1,-8.662500381E0,3.562500179E-1
1.922843061E2,-3.016875076E1,-8.062500000E0,5.437500477E-1
1.927843061E2,-3.018750191E1,-8.025000572E0,3.750000000E-1
1.932843061E2,-3.016875076E1,-7.837500095E0,1.875000075E-2
1.937843061E2,-3.001875114E1,-7.743750095E0,-3.750000149E-2
1.942843061E2,-3.001875114E1,-7.631250381E0,-3.750000149E-2
1.947843061E2,-2.988750076E1,-7.650000095E0,3.562500179E-1
