"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.642888286E2,2.902709198E1,-1.311401367E0,-6.031494141E0
3.647764579E2,2.938404465E1,-1.783843994E0,-5.218322754E0
3.652640889E2,2.828451157E1,-1.057586670E0,-5.919799805E0
3.657517194E2,2.904579544E1,3.096282959E0,-1.250494385E1
3.662393494E2,2.456870270E1,1.185409546E1,1.235870361E1
3.667269789E2,5.740495300E1,3.463272095E1,-1.236022949E0
3.672146089E2,-1.192799377E1,4.666461182E1,2.455639648E1
3.677022390E2,-4.852171326E1,3.466073608E1,-6.671893311E1
3.681898690E2,-1.356475067E1,5.397885132E1,-1.671743774E2
3.686774992E2,-2.374785767E2,8.241452026E1,1.946124268E1
3.691651293E2,-2.504551544E2,8.210958862E1,4.296807861E1
3.696527589E2,-3.326617432E2,3.487008667E1,-5.585015869E1
3.701403889E2,-3.523215027E2,3.875076294E1,-6.523126221E1
3.706280183E2,-3.484491577E2,2.203622437E1,-8.204187012E1
3.711156483E2,-3.684486694E2,9.261657715E0,-1.485778809E2
3.716032777E2,-3.741023560E2,1.621981812E1,-1.721527710E2
3.720909077E2,-3.869949951E2,2.623440552E1,-1.636869507E2
3.725785367E2,-4.215458679E2,-2.334146118E1,-7.849743652E1
3.730661668E2,-4.554745789E2,2.597360229E1,1.702063599E2
3.735537966E2,-5.379822998E2,-1.599523926E1,1.548910522E2
3.740414266E2,-5.743584595E2,-1.670172119E1,1.656706543E2
3.745290552E2,-5.345213623E2,-4.273927307E1,1.921936646E2
3.750166842E2,-3.750357666E2,-2.991708374E1,1.498644409E2
3.755043139E2,-4.622927551E2,7.231173706E1,1.258677979E2
3.759919429E2,-3.002456665E2,1.150157776E2,3.274114990E1
3.764795726E2,-3.819403381E2,8.961892700E1,1.208126221E2
3.769672016E2,-3.831427002E2,1.073569031E2,1.175078125E2
3.774548314E2,-4.308943787E2,1.380205078E2,5.363934326E1
3.779424604E2,-2.487260437E2,6.503985596E1,4.622387695E1
3.784300898E2,-3.789666748E2,4.841339111E1,1.747883911E2
3.789177197E2,-3.501955566E2,1.389808350E2,3.576477051E2
3.794053504E2,-2.454336853E2,2.332911377E2,4.631669312E2
3.798929804E2,-3.381358032E2,3.941757202E1,4.199891357E2
3.803806109E2,-2.580742188E2,-6.777288818E1,6.259141235E2
3.808682419E2,-1.835995178E2,-1.866590881E2,6.129717407E2
3.813558717E2,-2.538816986E2,-1.162539673E1,8.062653809E2
3.818435027E2,-3.984779358E2,-4.172087708E2,4.387438354E2
3.823311344E2,-3.128090515E2,-4.958434448E2,4.936333618E2
3.828187654E2,3.899852905E2,-5.811877441E2,5.238275757E2
3.833063962E2,5.692784424E2,-5.890278931E2,6.200298462E2
