"Time (s)","Distance (cm)"
4.365023461E2,5.000000000E0
4.370023461E2,5.000000000E0
4.375023461E2,5.000000000E0
4.380023461E2,5.000000000E0
4.385023461E2,5.000000000E0
4.390023461E2,5.000000000E0
4.395023461E2,5.000000000E0
4.400023461E2,5.000000000E0
4.405023461E2,5.000000000E0
4.410023461E2,5.000000000E0
4.415023461E2,5.000000000E0
4.420023461E2,5.000000000E0
4.425023461E2,5.000000000E0
4.430023461E2,5.000000000E0
4.435023461E2,5.000000000E0
4.440023461E2,5.000000000E0
4.445023461E2,5.000000000E0
4.450023461E2,5.000000000E0
4.455023461E2,5.000000000E0
4.460023461E2,5.000000000E0
4.465023461E2,5.000000000E0
4.470023461E2,5.000000000E0
4.475023461E2,5.000000000E0
4.480023461E2,5.000000000E0
4.485023461E2,5.000000000E0
4.490023461E2,5.000000000E0
4.495023461E2,5.000000000E0
4.500023461E2,5.000000000E0
4.505023461E2,5.000000000E0
4.510023461E2,5.000000000E0
4.515023461E2,5.000000000E0
4.520023461E2,5.000000000E0
4.525023461E2,5.000000000E0
4.530023461E2,5.000000000E0
4.535023461E2,5.000000000E0
4.540023461E2,5.000000000E0
4.545023461E2,5.000000000E0
4.550023461E2,5.000000000E0
4.555023461E2,5.000000000E0
4.560023461E2,5.000000000E0
4.565023461E2,5.000000000E0
4.570023461E2,5.000000000E0
4.575023461E2,5.000000000E0
4.580023461E2,5.000000000E0
4.585023461E2,5.000000000E0
4.590023461E2,5.000000000E0
4.595023461E2,5.000000000E0
4.600023461E2,5.000000000E0
4.605023461E2,5.000000000E0
4.610023461E2,5.000000000E0
4.615023461E2,5.000000000E0
4.620023461E2,5.000000000E0
4.625023461E2,5.000000000E0
4.630023461E2,5.000000000E0
4.635023461E2,5.000000000E0
4.640023461E2,5.000000000E0
4.645023461E2,5.000000000E0
4.650023461E2,5.000000000E0
4.655023461E2,5.000000000E0
4.660023461E2,5.000000000E0
4.665023461E2,5.000000000E0
4.670023461E2,5.000000000E0
4.675023461E2,5.000000000E0
4.680023461E2,5.000000000E0
4.685023461E2,5.000000000E0
4.690023461E2,5.000000000E0
4.695023461E2,5.000000000E0
4.700023461E2,5.000000000E0
4.705023461E2,5.000000000E0
4.710023461E2,5.000000000E0
4.715023461E2,5.000000000E0
4.720023461E2,5.000000000E0
4.725023461E2,5.000000000E0
4.730023461E2,5.000000000E0
4.735023461E2,5.000000000E0
4.740023461E2,5.000000000E0
4.745023461E2,5.000000000E0
4.750023461E2,5.000000000E0
4.755023461E2,5.000000000E0
4.760023461E2,5.000000000E0
4.765023461E2,5.000000000E0
4.770023461E2,5.000000000E0
4.775023461E2,5.000000000E0
4.780023461E2,5.000000000E0
4.785023461E2,5.000000000E0
4.790023461E2,5.000000000E0
4.795023461E2,5.000000000E0
4.800023461E2,5.000000000E0
4.805023461E2,5.000000000E0
4.810023461E2,5.000000000E0
4.815023461E2,5.000000000E0
4.820023461E2,5.000000000E0
4.825023461E2,5.000000000E0
4.830023461E2,5.000000000E0
4.835023461E2,5.000000000E0
4.840023461E2,5.000000000E0
4.845023461E2,5.000000000E0
4.850023461E2,5.000000000E0
4.855023461E2,5.000000000E0
4.860023461E2,5.000000000E0
4.865023461E2,5.000000000E0
4.870023461E2,5.000000000E0
4.875023461E2,5.000000000E0
4.880023461E2,5.000000000E0
4.885023461E2,5.000000000E0
4.890023461E2,5.000000000E0
4.895023461E2,5.000000000E0
4.900023461E2,5.000000000E0
4.905023461E2,5.000000000E0
4.910023461E2,5.000000000E0
4.915023461E2,5.000000000E0
4.920023461E2,5.000000000E0
4.925023461E2,5.000000000E0
4.930023461E2,5.000000000E0
4.935023461E2,5.000000000E0
4.940023461E2,5.000000000E0
4.945023461E2,5.000000000E0
4.950023461E2,5.000000000E0
4.955023461E2,5.000000000E0
4.960023461E2,5.000000000E0
4.965023461E2,5.000000000E0
4.970023461E2,5.000000000E0
4.975023461E2,5.000000000E0
4.980023461E2,5.000000000E0
4.985023461E2,5.000000000E0
4.990023461E2,5.000000000E0
4.995023461E2,5.000000000E0
5.000023461E2,5.000000000E0
5.005023461E2,5.000000000E0
5.010023461E2,5.000000000E0
5.015023461E2,5.000000000E0
5.020023461E2,5.000000000E0
5.025023461E2,5.000000000E0
5.030023461E2,5.000000000E0
5.035023461E2,5.000000000E0
5.040023461E2,5.000000000E0
5.045023461E2,5.000000000E0
5.050023461E2,5.000000000E0
5.055023461E2,5.000000000E0
5.060023461E2,5.000000000E0
5.065023461E2,5.000000000E0
5.070023461E2,5.000000000E0
5.075023461E2,5.000000000E0
5.080023461E2,5.000000000E0
5.085023461E2,5.000000000E0
5.090023461E2,5.000000000E0
5.095023461E2,5.000000000E0
5.100023461E2,5.000000000E0
5.105023461E2,5.000000000E0
5.110023461E2,5.000000000E0
5.115023461E2,5.000000000E0
5.120023461E2,5.000000000E0
5.125023461E2,5.000000000E0
5.130023461E2,5.000000000E0
5.135023461E2,5.000000000E0
5.140023461E2,5.000000000E0
5.145023461E2,5.000000000E0
5.150023461E2,5.000000000E0
5.155023461E2,5.000000000E0
5.160023461E2,5.000000000E0
5.165023461E2,5.000000000E0
5.170023461E2,5.000000000E0
5.175023461E2,5.000000000E0
5.180023461E2,5.000000000E0
5.185023461E2,5.000000000E0
5.190023461E2,5.000000000E0
5.195023461E2,5.000000000E0
5.200023461E2,5.000000000E0
5.205023461E2,5.000000000E0
5.210023461E2,5.000000000E0
5.215023461E2,5.000000000E0
5.220023461E2,5.000000000E0
5.225023461E2,5.000000000E0
5.230023461E2,5.000000000E0
5.235023461E2,5.000000000E0
5.240023461E2,5.000000000E0
5.245023461E2,5.000000000E0
5.250023461E2,5.000000000E0
5.255023461E2,5.000000000E0
5.260023461E2,5.000000000E0
5.265023461E2,5.000000000E0
5.270023461E2,5.000000000E0
5.275023461E2,5.000000000E0
5.280023461E2,5.000000000E0
5.285023461E2,5.000000000E0
5.290023461E2,5.000000000E0
5.295023461E2,5.000000000E0
5.300023461E2,5.000000000E0
5.305023461E2,5.000000000E0
5.310023461E2,5.000000000E0
5.315023461E2,5.000000000E0
5.320023461E2,5.000000000E0
5.325023461E2,5.000000000E0
5.330023461E2,5.000000000E0
5.335023461E2,5.000000000E0
5.340023461E2,5.000000000E0
5.345023461E2,5.000000000E0
5.350023461E2,5.000000000E0
5.355023461E2,5.000000000E0
5.360023461E2,5.000000000E0
5.365023461E2,5.000000000E0
5.370023461E2,5.000000000E0
5.375023461E2,5.000000000E0
5.380023461E2,5.000000000E0
5.385023461E2,5.000000000E0
5.390023461E2,5.000000000E0
5.395023461E2,5.000000000E0
5.400023461E2,5.000000000E0
5.405023461E2,5.000000000E0
5.410023461E2,5.000000000E0
5.415023461E2,5.000000000E0
5.420023461E2,5.000000000E0
5.425023461E2,5.000000000E0
5.430023461E2,5.000000000E0
5.435023461E2,5.000000000E0
5.440023461E2,5.000000000E0
5.445023461E2,5.000000000E0
5.450023461E2,5.000000000E0
5.455023461E2,5.000000000E0
5.460023461E2,5.000000000E0
5.465023461E2,5.000000000E0
5.470023461E2,5.000000000E0
5.475023461E2,5.000000000E0
5.480023461E2,5.000000000E0
5.485023461E2,5.000000000E0
5.490023461E2,5.000000000E0
5.495023461E2,5.000000000E0
5.500023461E2,5.000000000E0
5.505023461E2,5.000000000E0
5.510023461E2,5.000000000E0
5.515023461E2,5.000000000E0
5.520023461E2,5.000000000E0
5.525023461E2,5.000000000E0
5.530023461E2,5.000000000E0
5.535023461E2,5.000000000E0
5.540023461E2,5.000000000E0
5.545023461E2,5.000000000E0
5.550023461E2,5.000000000E0
5.555023461E2,5.000000000E0
5.560023461E2,5.000000000E0
5.565023461E2,5.000000000E0
5.570023461E2,5.000000000E0
5.575023461E2,5.000000000E0
5.580023461E2,5.000000000E0
5.585023461E2,5.000000000E0
5.590023461E2,5.000000000E0
5.595023461E2,5.000000000E0
5.600023461E2,5.000000000E0
5.605023461E2,5.000000000E0
5.610023461E2,5.000000000E0
5.615023461E2,5.000000000E0
5.620023461E2,5.000000000E0
5.625023461E2,5.000000000E0
5.630023461E2,5.000000000E0
5.635023461E2,5.000000000E0
5.640023461E2,5.000000000E0
5.645023461E2,5.000000000E0
5.650023461E2,5.000000000E0
5.655023461E2,5.000000000E0
5.660023461E2,5.000000000E0
5.665023461E2,5.000000000E0
5.670023461E2,5.000000000E0
5.675023461E2,5.000000000E0
5.680023461E2,5.000000000E0
5.685023461E2,5.000000000E0
5.690023461E2,5.000000000E0
5.695023461E2,5.000000000E0
5.700023461E2,5.000000000E0
5.705023461E2,5.000000000E0
5.710023461E2,5.000000000E0
5.715023461E2,5.000000000E0
5.720023461E2,5.000000000E0
5.725023461E2,5.000000000E0
5.730023461E2,5.000000000E0
5.735023461E2,5.000000000E0
5.740023461E2,5.000000000E0
5.745023461E2,5.000000000E0
5.750023461E2,5.000000000E0
5.755023461E2,5.000000000E0
5.760023461E2,5.000000000E0
5.765023461E2,5.000000000E0
5.770023461E2,5.000000000E0
5.775023461E2,5.000000000E0
5.780023461E2,5.000000000E0
5.785023461E2,5.000000000E0
5.790023461E2,5.000000000E0
5.795023461E2,5.000000000E0
5.800023461E2,5.000000000E0
5.805023461E2,5.000000000E0
5.810023461E2,5.000000000E0
5.815023461E2,5.000000000E0
5.820023461E2,5.000000000E0
5.825023461E2,5.000000000E0
5.830023461E2,5.000000000E0
5.835023461E2,5.000000000E0
5.840023461E2,5.000000000E0
5.845023461E2,5.000000000E0
5.850023461E2,5.000000000E0
5.855023461E2,5.000000000E0
5.860023461E2,5.000000000E0
5.865023461E2,5.000000000E0
5.870023461E2,5.000000000E0
5.875023461E2,5.000000000E0
5.880023461E2,5.000000000E0
5.885023461E2,5.000000000E0
5.890023461E2,5.000000000E0
5.895023461E2,5.000000000E0
5.900023461E2,5.000000000E0
5.905023461E2,5.000000000E0
5.910023461E2,5.000000000E0
5.915023461E2,5.000000000E0
5.920023461E2,5.000000000E0
5.925023461E2,5.000000000E0
5.930023461E2,5.000000000E0
5.935023461E2,5.000000000E0
5.940023461E2,5.000000000E0
5.945023461E2,5.000000000E0
5.950023461E2,5.000000000E0
5.955023461E2,5.000000000E0
5.960023461E2,5.000000000E0
5.965023461E2,5.000000000E0
5.970023461E2,5.000000000E0
5.975023461E2,5.000000000E0
5.980023461E2,5.000000000E0
5.985023461E2,5.000000000E0
5.990023461E2,5.000000000E0
5.995023461E2,5.000000000E0
6.000023461E2,5.000000000E0
6.005023461E2,5.000000000E0
6.010023461E2,5.000000000E0
6.015023461E2,5.000000000E0
6.020023461E2,5.000000000E0
6.025023461E2,5.000000000E0
6.030023461E2,5.000000000E0
6.035023461E2,5.000000000E0
6.040023461E2,5.000000000E0
6.045023461E2,5.000000000E0
6.050023461E2,5.000000000E0
6.055023461E2,5.000000000E0
6.060023461E2,5.000000000E0
6.065023461E2,5.000000000E0
6.070023461E2,5.000000000E0
6.075023461E2,5.000000000E0
6.080023461E2,5.000000000E0
6.085023461E2,5.000000000E0
6.090023461E2,5.000000000E0
6.095023461E2,5.000000000E0
6.100023461E2,5.000000000E0
6.105023461E2,5.000000000E0
6.110023461E2,5.000000000E0
6.115023461E2,5.000000000E0
6.120023461E2,5.000000000E0
6.125023461E2,5.000000000E0
6.130023461E2,5.000000000E0
6.135023461E2,5.000000000E0
6.140023461E2,5.000000000E0
6.145023461E2,5.000000000E0
6.150023461E2,5.000000000E0
6.155023461E2,5.000000000E0
6.160023461E2,5.000000000E0
6.165023461E2,5.000000000E0
6.170023461E2,5.000000000E0
6.175023461E2,5.000000000E0
6.180023461E2,5.000000000E0
6.185023461E2,5.000000000E0
6.190023461E2,5.000000000E0
6.195023461E2,5.000000000E0
6.200023461E2,5.000000000E0
6.205023461E2,5.000000000E0
6.210023461E2,5.000000000E0
6.215023461E2,5.000000000E0
6.220023461E2,5.000000000E0
6.225023461E2,5.000000000E0
6.230023461E2,5.000000000E0
6.235023461E2,5.000000000E0
6.240023461E2,5.000000000E0
6.245023461E2,5.000000000E0
6.250023461E2,5.000000000E0
6.255023461E2,5.000000000E0
6.260023461E2,5.000000000E0
6.265023461E2,5.000000000E0
6.270023461E2,5.000000000E0
6.275023461E2,5.000000000E0
6.280023461E2,5.000000000E0
6.285023461E2,5.000000000E0
6.290023461E2,5.000000000E0
6.295023461E2,5.000000000E0
6.300023461E2,5.000000000E0
6.305023461E2,5.000000000E0
6.310023461E2,5.000000000E0
6.315023461E2,5.000000000E0
6.320023461E2,5.000000000E0
6.325023461E2,5.000000000E0
6.330023461E2,5.000000000E0
6.335023461E2,5.000000000E0
6.340023461E2,5.000000000E0
6.345023461E2,5.000000000E0
6.350023461E2,5.000000000E0
6.355023461E2,5.000000000E0
6.360023461E2,5.000000000E0
6.365023461E2,5.000000000E0
6.370023461E2,5.000000000E0
6.375023461E2,5.000000000E0
6.380023461E2,5.000000000E0
6.385023461E2,5.000000000E0
6.390023461E2,5.000000000E0
6.395023461E2,5.000000000E0
6.400023461E2,5.000000000E0
6.405023461E2,5.000000000E0
6.410023461E2,5.000000000E0
6.415023461E2,5.000000000E0
6.420023461E2,5.000000000E0
6.425023461E2,5.000000000E0
6.430023461E2,5.000000000E0
6.435023461E2,5.000000000E0
6.440023461E2,5.000000000E0
6.445023461E2,5.000000000E0
6.450023461E2,5.000000000E0
6.455023461E2,5.000000000E0
6.460023461E2,5.000000000E0
6.465023461E2,5.000000000E0
6.470023461E2,5.000000000E0
6.475023461E2,5.000000000E0
6.480023461E2,5.000000000E0
6.485023461E2,5.000000000E0
6.490023461E2,5.000000000E0
6.495023461E2,5.000000000E0
6.500023461E2,5.000000000E0
6.505023461E2,5.000000000E0
6.510023461E2,5.000000000E0
6.515023461E2,5.000000000E0
6.520023461E2,5.000000000E0
6.525023461E2,5.000000000E0
6.530023461E2,5.000000000E0
6.535023461E2,5.000000000E0
6.540023461E2,5.000000000E0
6.545023461E2,5.000000000E0
6.550023461E2,5.000000000E0
6.555023461E2,5.000000000E0
6.560023461E2,5.000000000E0
6.565023461E2,5.000000000E0
6.570023461E2,5.000000000E0
6.575023461E2,5.000000000E0
6.580023461E2,5.000000000E0
6.585023461E2,5.000000000E0
6.590023461E2,5.000000000E0
6.595023461E2,5.000000000E0
6.600023461E2,5.000000000E0
6.605023461E2,5.000000000E0
6.610023461E2,5.000000000E0
6.615023461E2,5.000000000E0
6.620023461E2,5.000000000E0
6.625023461E2,5.000000000E0
6.630023461E2,5.000000000E0
6.635023461E2,5.000000000E0
6.640023461E2,5.000000000E0
6.645023461E2,5.000000000E0
6.650023461E2,5.000000000E0
6.655023461E2,5.000000000E0
6.660023461E2,5.000000000E0
6.665023461E2,5.000000000E0
6.670023461E2,5.000000000E0
6.675023461E2,5.000000000E0
6.680023461E2,5.000000000E0
6.685023461E2,5.000000000E0
6.690023461E2,5.000000000E0
6.695023461E2,5.000000000E0
6.700023461E2,5.000000000E0
6.705023461E2,5.000000000E0
6.710023461E2,5.000000000E0
6.715023461E2,5.000000000E0
6.720023461E2,5.000000000E0
6.725023461E2,5.000000000E0
