"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.618929558E1,-2.531825379E-2,1.618298143E-2,7.954584435E-4
6.668688883E1,2.283566259E-2,-4.668837413E-3,6.444827653E-3
6.718448083E1,1.437488571E-2,-1.791208051E-4,-1.117349602E-3
6.768207321E1,2.070035413E-2,3.466087161E-3,-6.976842880E-3
6.817966621E1,8.646892384E-3,-1.061661821E-2,-1.580857113E-2
6.867725863E1,-1.642522216E-2,-4.538048524E-3,-2.691967972E-2
6.917485063E1,-2.040639706E-2,-7.408876903E-3,-2.886168286E-2
6.967244387E1,6.516663358E-3,-3.485745937E-2,-6.731335074E-2
7.017003788E1,1.534211263E-2,-8.223908395E-2,-1.292278469E-1
7.066763121E1,2.250033058E-2,-1.331358403E-1,-1.648404747E-1
7.116522421E1,6.356908474E-3,-1.734622419E-1,-2.276850194E-1
7.166281813E1,-1.548941713E-2,-2.307095975E-1,-3.311311603E-1
7.216041112E1,-3.813973162E-4,-2.453824282E-1,-3.524261713E-1
7.265800508E1,-3.588361666E-2,-2.273115963E-1,-3.565534651E-1
7.315559808E1,1.390102203E-3,-2.316653877E-1,-3.268194497E-1
7.365319146E1,8.805013495E-4,-1.741113067E-1,-2.318698168E-1
7.415078546E1,2.247126540E-3,-1.078295708E-1,-1.598947048E-1
7.464837996E1,1.405659504E-2,-9.535031021E-2,-1.193111762E-1
7.514597496E1,-9.533158503E-3,-3.553707525E-2,-7.305431366E-2
7.564356858E1,-8.224752732E-3,-6.647408009E-5,-3.230113164E-2
7.614116258E1,-1.820865087E-2,1.388890669E-2,7.706911303E-3
7.663875783E1,-1.599393599E-2,1.005228981E-2,1.294460986E-2
7.713635183E1,4.214069806E-3,-1.550166216E-2,2.595407888E-2
7.763394458E1,-1.713865995E-2,2.550762706E-2,8.909243159E-3
7.813153958E1,1.584840380E-2,4.862244707E-3,8.881742135E-3
7.862913383E1,9.315902367E-3,4.349655937E-3,1.575049758E-2
7.912672783E1,1.013635937E-2,1.462929696E-2,8.603241295E-4
7.962432246E1,-7.990847342E-3,4.075129051E-3,1.502979081E-2
8.012191746E1,7.496222854E-2,2.620868012E-2,-8.166026324E-3
8.061951283E1,-1.598836482E-2,-1.138715073E-2,1.232410129E-2
8.111710783E1,-1.991639286E-2,7.945820689E-3,-2.884629183E-3
