"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.309808171E2,5.200834847E1,4.364093971E0,2.377111858E0,3.111182103E0,5.242953944E1,4.735513291E0,3.376307288E0
1.319808220E2,5.200837231E1,4.364117541E0,1.882642923E0,2.634829965E0,4.827502553E1,4.734047588E0,3.378362098E0
1.329808210E2,5.200839007E1,4.364150488E0,2.324300723E0,2.455781884E0,5.240069980E1,4.730871613E0,3.382808125E0
1.339808189E2,5.200840127E1,4.364170207E0,2.754768709E0,1.852790288E0,5.446638467E1,4.735478712E0,3.376355787E0
1.349808241E2,5.200841265E1,4.364178370E0,2.648669620E0,1.027057681E0,5.069854163E1,4.733461138E0,3.379183731E0
1.359808233E2,5.200841492E1,4.364180464E0,2.862135936E0,3.377981479E-1,6.075088910E1,4.734082642E0,3.378312977E0
1.369808210E2,5.200842048E1,4.364177798E0,2.611337480E0,1.422697652E-1,6.075088839E1,4.733469010E0,3.379172705E0
1.379808255E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.733755181E0,3.378771807E0
1.389808302E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.735803755E0,3.375899854E0
1.399808359E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.736243097E0,3.375283449E0
1.409808406E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.736884858E0,3.374382740E0
1.419808464E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.737875233E0,3.372992041E0
1.429808509E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.739776109E0,3.370320380E0
1.439808565E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.740475133E0,3.369337108E0
1.449808620E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.741189822E0,3.368331354E0
1.459808682E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.741596118E0,3.367759386E0
1.469808739E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.742505016E0,3.366479349E0
1.479808800E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.742842422E0,3.366003979E0
1.489808859E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.743266478E0,3.365406387E0
1.499808916E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.743620364E0,3.364907559E0
1.509808984E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.743926635E0,3.364475756E0
1.519809043E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.744278642E0,3.363979370E0
1.529809105E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.744458147E0,3.363726197E0
1.539809169E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.744695583E0,3.363391273E0
1.549809229E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.744848137E0,3.363176057E0
1.559809296E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.744981825E0,3.362987438E0
1.569809355E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.745125305E0,3.362784988E0
1.579809421E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.745262264E0,3.362591721E0
1.589809492E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.745353704E0,3.362462677E0
1.599809557E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.745498781E0,3.362257925E0
1.609809630E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.744532635E0,3.363621130E0
1.619809695E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.744905340E0,3.363095352E0
1.629809755E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.745292998E0,3.362548349E0
1.639809825E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.745382697E0,3.362421760E0
1.649809902E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.745460321E0,3.362312206E0
1.659809957E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.745507484E0,3.362245641E0
1.669810033E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.745778442E0,3.361863175E0
1.679810102E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.746051561E0,3.361477593E0
1.689810170E2,5.200842246E1,4.364179010E0,2.782212568E0,0.000000000E0,6.075088969E1,4.746126568E0,3.361371690E0
1.699810240E2,5.200845891E1,4.364194476E0,1.440091136E0,6.399257329E-2,6.075090859E1,4.746125365E0,3.361373388E0
1.709810302E2,5.200846099E1,4.364198278E0,1.453010851E0,2.691997491E-1,6.075091175E1,4.745303625E0,3.362533351E0
1.719810371E2,5.200846373E1,4.364208230E0,1.605715810E0,6.441993072E-1,6.749867321E1,4.744754875E0,3.363307629E0
1.729810448E2,5.200846771E1,4.364212958E0,1.272934622E0,6.296263947E-1,5.595002958E1,4.743699521E0,3.364795965E0
1.739810514E2,5.200847409E1,4.364226920E0,1.470072631E0,9.644524814E-1,5.646558767E1,4.743387729E0,3.365235487E0
1.749810580E2,5.200847917E1,4.364240099E0,1.582372308E0,1.089449831E0,5.793880358E1,4.740877999E0,3.368770225E0
1.759810656E2,5.200848050E1,4.364249705E0,1.831179953E0,9.015153315E-1,6.365548682E1,4.738643782E0,3.371912238E0
1.769810730E2,5.200848688E1,4.364265802E0,2.221591970E0,1.118285533E0,6.268849481E1,4.738735535E0,3.371783292E0
1.779810803E2,5.200849571E1,4.364286057E0,1.999304043E0,1.468014816E0,6.075956127E1,4.737630674E0,3.373335535E0
1.789810873E2,5.200850137E1,4.364299358E0,2.048590749E0,1.316838255E0,6.083170098E1,4.738154026E0,3.372600400E0
1.799810942E2,5.200850842E1,4.364317157E0,2.229421743E0,1.460530253E0,6.050720001E1,4.738087906E0,3.372693290E0
1.809811016E2,5.200851547E1,4.364332611E0,2.241168799E0,1.496368809E0,5.941670312E1,4.738738362E0,3.371779318E0
1.819811077E2,5.200852891E1,4.364357280E0,2.478850787E0,2.071462121E0,5.557581295E1,4.736012796E0,3.375606586E0
1.829811162E2,5.200854554E1,4.364391563E0,2.156609820E0,2.652681090E0,5.485604551E1,4.736518456E0,3.374897029E0
1.839811229E2,5.200856311E1,4.364437401E0,2.628884628E0,3.335951026E0,5.680500318E1,4.732957045E0,3.379889738E0
1.849811295E2,5.200858153E1,4.364491965E0,2.478630603E0,4.016010191E0,5.851730912E1,4.736333471E0,3.375156632E0
1.859811368E2,5.200861078E1,4.364557668E0,3.010374927E0,4.996287626E0,5.583083009E1,4.739006642E0,3.371402243E0
1.869811445E2,5.200863719E1,4.364639618E0,3.616678286E0,5.833178607E0,5.981041086E1,4.738047138E0,3.372750562E0
1.879811511E2,5.200866282E1,4.364720896E0,4.516498851E0,6.066769810E0,6.108650298E1,4.738052118E0,3.372743565E0
1.889811586E2,5.200868165E1,4.364806677E0,6.193646588E0,6.117205742E0,6.759477681E1,4.741928710E0,3.367291069E0
1.899811649E2,5.200870459E1,4.364893187E0,8.328814920E0,6.134803841E0,6.918172015E1,4.743343974E0,3.365297160E0
1.909811729E2,5.200868899E1,4.364986510E0,9.924183465E0,5.947823730E0,8.975951020E1,4.748846090E0,3.357528533E0
1.919811798E2,5.200863923E1,4.365090957E0,1.045599093E1,7.110250493E0,1.165795730E2,4.750377149E0,3.355361974E0
1.929811869E2,5.200858262E1,4.365173967E0,1.082991909E1,7.755688490E0,1.326471940E2,4.751887547E0,3.353222596E0
1.939811941E2,5.200851919E1,4.365248055E0,1.081262907E1,8.322647690E0,1.414491806E2,4.757269263E0,3.345583086E0
1.949812015E2,5.200845113E1,4.365310743E0,1.068047035E1,8.676966038E0,1.488571102E2,4.815069135E0,3.261847063E0
1.959812090E2,5.200838409E1,4.365347504E0,1.129865645E1,7.867472612E0,1.552534785E2,4.751326254E0,3.354017868E0
1.969812162E2,5.200831400E1,4.365419786E0,1.161010747E1,7.783909255E0,1.513456861E2,4.749580710E0,3.356489254E0
1.979812233E2,5.200823386E1,4.365470189E0,1.150156666E1,8.042888172E0,1.569846085E2,4.745055663E0,3.362883255E0
1.989812301E2,5.200814473E1,4.365553198E0,1.249584319E1,8.496663078E0,1.548708026E2,4.746272225E0,3.361166018E0
1.999812374E2,5.200805926E1,4.365626031E0,1.226200805E1,8.999583168E0,1.528639589E2,4.744378689E0,3.363838267E0
2.009812447E2,5.200796565E1,4.365697769E0,1.183835359E1,9.315286324E0,1.531477169E2,4.741806379E0,3.367463333E0
2.019812520E2,5.200786917E1,4.365772470E0,1.176636979E1,9.793201627E0,1.537717838E2,4.739610223E0,3.370553659E0
2.029812617E2,5.200777391E1,4.365847954E0,1.164450678E1,1.019149852E1,1.542771276E2,4.738210427E0,3.372521161E0
2.039812661E2,5.200767533E1,4.365922511E0,1.123057845E1,1.087820260E1,1.542908714E2,4.737908699E0,3.372945032E0
2.049812739E2,5.200757872E1,4.365997426E0,1.102054151E1,1.111883260E1,1.538175166E2,4.737912715E0,3.372939392E0
2.059812814E2,5.200748359E1,4.366069471E0,1.045509719E1,1.095424997E1,1.538824014E2,4.737108671E0,3.374068534E0
2.069812908E2,5.200738896E1,4.366139938E0,9.715317923E0,1.096637807E1,1.545700856E2,4.736702733E0,3.374638388E0
2.079812957E2,5.200729404E1,4.366210351E0,9.063785377E0,1.106336153E1,1.550927734E2,4.736445300E0,3.374999697E0
2.089813024E2,5.200719921E1,4.366284309E0,8.317579078E0,1.119683906E1,1.543598940E2,4.736129404E0,3.375442979E0
2.099813095E2,5.200710548E1,4.366358487E0,7.297543919E0,1.121980513E1,1.536218332E2,4.736366444E0,3.375110360E0
2.109813174E2,5.200700911E1,4.366427813E0,6.401866660E0,1.134490389E1,1.549204242E2,4.736255383E0,3.375266209E0
2.119813243E2,5.200691835E1,4.366498428E0,5.477103910E0,1.105455073E1,1.543316902E2,4.735738067E0,3.375992001E0
2.129813321E2,5.200683087E1,4.366569181E0,5.042705298E0,1.075835230E1,1.538314726E2,4.735513110E0,3.376307542E0
