"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.420227983E2,6.602993965E0,-9.756733894E0,-2.297109663E-1
2.425227983E2,7.715656757E0,-1.115653515E1,1.070788130E-1
2.430227983E2,5.432903767E0,-1.185404301E1,1.585245013E0
2.435227983E2,8.930013657E0,-1.117089272E1,-8.769695163E-1
2.440227983E2,6.119643688E0,-1.178225899E1,7.298108935E-2
2.445227983E2,1.124806118E1,-1.037049294E1,5.054838061E-1
2.450227983E2,4.362713814E0,-1.149512005E1,1.448854089E0
2.455227983E2,1.009292603E1,-7.537391186E0,9.744769931E-1
2.460227983E2,4.040280819E0,-1.065643597E1,2.427518606E0
2.465227983E2,9.477372169E0,-7.990232944E0,5.742774159E-2
2.470227983E2,7.194021225E0,-8.411369324E0,-6.831508875E-1
2.475227983E2,7.657032490E0,-8.341380119E0,5.090730190E-1
2.480227983E2,5.411368370E0,-7.202396393E0,-2.351546526E0
2.485227983E2,5.990431309E0,-9.783055305E0,-4.241278172E-1
2.490227983E2,6.534200668E0,-7.079165936E0,-3.451646566E0
2.495227983E2,3.209373474E0,-9.495916367E0,-5.868397355E-1
2.500227983E2,6.320042610E0,-5.734997749E0,-2.111665964E0
2.505227983E2,4.088735580E0,-9.856635094E0,4.414757788E-1
2.510227983E2,8.272585869E0,-7.457829952E0,1.692921966E-1
2.515227983E2,9.946365356E0,-7.794619560E0,1.483550072E0
2.520227983E2,8.998807907E0,-1.058764172E1,1.810768485E0
2.525227983E2,8.714659691E0,-8.406583786E0,-2.171486616E-1
2.530227983E2,6.602993965E0,-1.251924801E1,-7.525427341E-1
2.535227983E2,7.743174076E0,-1.079821014E1,-8.787640929E-1
2.540227983E2,4.966303349E0,-8.724231720E0,-5.599204898E-1
2.545227983E2,4.717449665E0,-7.969295979E0,9.571290761E-2
2.550227983E2,2.991028309E0,-7.634300709E0,-1.126421213E0
2.555227983E2,4.128217220E0,-8.022536278E0,-1.375274777E0
2.560227983E2,3.182454109E0,-8.428717613E0,-1.351346612E0
2.565227983E2,5.891129494E0,-9.483354568E0,-2.021337032E0
2.570227983E2,5.078765869E0,-1.137727356E1,-1.980060786E-1
2.575227983E2,8.687142372E0,-1.169013500E1,3.002992272E-1
2.580227983E2,4.003790379E0,-1.165663528E1,1.775474429E0
2.585227983E2,9.662218094E0,-8.952746391E0,-2.103889227E0
2.590227983E2,7.214958668E0,-1.278844070E1,-1.112662554E-1
2.595227983E2,6.001199245E0,-7.691728592E0,1.307677627E0
2.600227983E2,5.219942570E0,-2.798406124E0,-4.872983456E0
2.605227983E2,2.683550596E0,-6.945765972E0,-2.126621008E0
2.610227983E2,3.348755360E0,-7.831110477E0,-1.045065284E0
2.615227983E2,2.710469961E0,-1.110150051E1,-4.295116663E-1
2.620227983E2,1.099143124E1,-1.776610947E1,4.462614357E-1
2.625227983E2,4.455435753E0,-5.662614822E0,3.714857101E-1
2.630227983E2,3.893720627E0,-5.931209087E0,-2.135594130E0
2.635227983E2,3.606581926E0,-9.888937950E0,-7.621139884E-1
2.640227983E2,3.758526087E0,-1.172183990E1,-5.533402562E-1
2.645227983E2,8.706883430E0,-1.216511059E1,3.614358664E0
2.650227983E2,4.271786690E0,-1.138804150E1,6.687939167E-1
2.655227983E2,9.078369141E0,-8.210372925E0,-2.290529490E0
2.660227983E2,3.445664644E0,-5.929414749E0,-2.542972326E0
2.665227983E2,3.058027267E0,-7.049255371E0,1.250249863E0
2.670227983E2,3.876372576E0,-4.750350952E0,-3.230310678E0
2.675227983E2,7.657032609E-1,-9.311071396E0,-5.741578102E0
2.680227983E2,3.868596077E0,-1.185882950E1,-2.787638307E-1
2.685227983E2,1.915454507E0,-1.181695461E1,-8.434699774E-1
2.690227983E2,1.209691525E1,-9.091529846E0,-4.666004330E-2
2.695227983E2,5.176871777E0,-1.080000496E1,1.710868180E-1
2.700227983E2,1.079342461E1,-8.775078773E0,-1.512263894E0
2.705227983E2,4.925625324E0,-1.018086243E1,-1.274178028E-1
2.710227983E2,7.910671711E0,-7.846663475E0,-7.022934556E-1
2.715227983E2,5.650650501E0,-7.378268719E0,-2.386242390E0
2.720227983E2,4.938786030E0,-9.801001549E0,6.143572330E-1
2.725227983E2,6.220142365E0,-3.753142357E0,-4.040280819E0
2.730227983E2,3.544966698E0,-9.587442398E0,1.456032634E0
2.735227983E2,4.576871395E0,-3.671786308E0,-4.729413986E0
2.740227983E2,2.064407825E0,-6.198606968E0,-9.972088337E-1
2.745227983E2,3.424727440E0,-4.988437176E0,-2.702095032E0
2.750227983E2,1.901097536E0,-6.869195461E0,-1.266999602E0
2.755227983E2,4.951946259E0,-4.091726780E0,-3.476173162E0
2.760227983E2,4.537988186E0,-9.739984512E0,1.236491084E0
2.765227983E2,6.650252342E0,-5.014159679E0,-2.874976397E0
2.770227983E2,3.806382656E0,-9.786644936E0,2.464607239E0
2.775227983E2,4.591228485E0,-5.657829285E0,-4.318446636E0
2.780227983E2,5.353940487E0,-9.603593826E0,1.377069473E0
2.785227983E2,9.721440315E0,-6.640681267E0,-3.241676569E0
2.790227983E2,5.002195835E0,-8.959924698E0,2.650051117E-1
2.795227983E2,5.845067501E0,-6.708278179E0,-4.323232174E0
2.800227983E2,4.276572227E0,-9.432506561E0,1.025922656E0
2.805227983E2,4.329214573E0,-4.792225361E0,-4.843072891E0
2.810227983E2,4.103092670E0,-8.324031830E0,1.480558991E0
2.815227983E2,5.995217323E0,-5.776273727E0,-2.756531715E0
2.820227983E2,3.630510092E0,-9.258428574E0,5.084748268E-1
2.825227983E2,3.870390654E0,-6.518048763E0,-2.492124796E0
2.830227983E2,2.001596212E0,-9.720842361E0,-2.763710022E-1
2.835227983E2,5.726622581E0,-9.065806389E0,-5.377869010E-1
2.840227983E2,4.529015064E0,-1.187318611E1,-6.538388133E-1
2.845227983E2,9.713663101E0,-1.027777100E1,3.123830080E0
2.850227983E2,3.491726398E0,-1.152981567E1,-4.528416991E-1
2.855227983E2,8.459824562E0,-6.699903488E0,-4.031906128E-1
2.860227983E2,7.124629498E0,-3.337389469E0,-3.564109325E0
2.865227983E2,5.210371494E0,-8.477172852E0,1.957328916E0
2.870227983E2,7.046264648E0,-8.854640007E0,3.254238665E-1
2.875227983E2,5.596213818E0,-1.125284672E1,-1.261615753E0
2.880227983E2,1.066540909E1,-1.249711418E1,-1.118644550E-1
2.885227983E2,4.064807415E0,-9.856635094E0,1.134197950E0
2.890227983E2,5.406582832E0,-8.595019341E0,1.336391449E0
2.895227983E2,3.538386583E0,-6.910471916E0,-3.923032761E0
2.900227983E2,1.324427366E0,-7.179664135E0,6.334998012E-1
2.905227983E2,3.678964853E0,-8.504091263E0,-1.269392371E0
2.910227983E2,3.224328518E0,-9.571290970E0,-2.554338276E-1
2.915227983E2,5.785845280E0,-1.015394306E1,2.783450842E0
2.920227983E2,4.147359848E0,-1.131027412E1,2.009970993E-1
2.925227983E2,8.968298912E0,-1.089392376E1,2.400599241E0
2.930227983E2,5.364708424E0,-1.245703506E1,2.481955290E0
2.935227983E2,7.353742123E0,-1.298225880E1,-1.875972986E0
2.940227983E2,9.305088997E0,-8.205587387E0,4.378865242E0
2.945227983E2,3.681955814E0,-8.551948547E0,-2.404786795E-1
2.950227983E2,5.141577721E0,-5.978467464E0,-3.335594654E0
2.955227983E2,3.631108284E0,-5.071587563E0,3.312862873E0
2.960227983E2,1.953739643E0,-5.023132801E0,-1.317847013E0
2.965227983E2,3.016152859E0,-4.980062008E0,-2.724826813E0
2.970227983E2,4.699503899E0,-6.990033150E0,1.879562140E0
2.975227983E2,1.904686809E0,-1.013599682E1,-1.555334684E-2
2.980227983E2,9.856635094E0,-1.233440208E1,2.365305185E0
2.985227983E2,3.949353695E0,-1.222732353E1,-3.655036688E-1
2.990227983E2,1.030229759E1,-1.197667599E1,-3.246462107E0
2.995227983E2,3.891926050E0,-1.662054634E1,-3.588037491E0
3.000227983E2,4.758726120E0,-1.048355389E1,-2.070987940E0
3.005227983E2,3.187239647E0,-8.422736168E0,-2.199602127E0
3.010227983E2,1.828116536E0,-8.249256134E0,-1.148554832E-1
3.015227983E2,4.747360229E0,-5.324628353E0,-3.246462107E0
3.020227983E2,2.066202402E0,-9.667003632E0,-2.644068897E-1
