"Time (s)","X (hPa)"
6.715186218E2,1.017634430E3
6.725902388E2,1.017634430E3
6.736618428E2,1.017634048E3
6.747334048E2,1.017633362E3
6.758049948E2,1.017632904E3
6.768766078E2,1.017632141E3
6.779481968E2,1.017631531E3
6.790197658E2,1.017631454E3
6.800913828E2,1.017630997E3
6.811629848E2,1.017629852E3
6.822345438E2,1.017629852E3
6.833061088E2,1.017632370E3
6.843776658E2,1.017636261E3
6.854492438E2,1.017638474E3
6.865208048E2,1.017640686E3
6.875923888E2,1.017641754E3
6.886640148E2,1.017641754E3
6.897356348E2,1.017637100E3
6.908071968E2,1.017633743E3
6.918788238E2,1.017630463E3
6.929504558E2,1.017620316E3
6.940220808E2,1.017610245E3
6.950936658E2,1.017592316E3
6.961652668E2,1.017572174E3
6.972368798E2,1.017558823E3
