"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.754576038E2,-2.827188492E0,-3.757623672E0,1.045741677E0
1.759576038E2,-8.967623711E-1,9.979009628E-2,1.159133077E0
1.764576038E2,-3.301038980E0,-3.401483536E0,1.134823918E0
1.769576038E2,-1.453641176E0,-9.072732925E-1,3.081457138E0
1.774576038E2,-2.480295420E0,-3.641941071E0,1.721675158E0
1.779576038E2,-9.672684669E-1,-5.864558220E-1,2.566361189E0
1.784576038E2,-9.598174095E-1,-3.361695766E0,2.276134968E0
1.789576038E2,-1.073904514E0,-2.253532410E-2,1.531300783E0
1.794576038E2,-1.772045135E0,-3.412748337E0,1.849488854E0
1.799576038E2,-1.590483427E0,-1.023280621E0,1.893433094E0
1.804576038E2,-1.393036842E0,-3.721440792E0,1.022178173E0
1.809576038E2,-2.934074402E-2,-6.838579178E-1,1.326962709E0
1.814576038E2,-6.500768661E-1,-3.007206440E0,1.964284658E0
1.819576038E2,1.737774849E0,-5.636444092E-1,2.822799921E0
1.824576038E2,-1.628622532E0,-3.493474960E0,1.886096001E0
1.829576038E2,1.096935034E0,-9.186363220E-2,1.502313733E0
1.834576038E2,-2.023548841E0,3.713288307E-1,2.380100012E0
1.839576038E2,-1.010751724E-1,-2.617969513E-1,1.177076697E0
1.844576038E2,-2.447504759E0,4.054727554E-1,1.527796865E0
1.849576038E2,1.749413013E-1,1.294040680E-2,1.836330771E0
1.854576038E2,-3.598037243E0,-2.434034348E-1,1.936445355E0
1.859576038E2,-2.934291363E-1,-2.565031052E-1,2.224224806E0
1.864576038E2,-2.868377686E0,1.290514469E0,2.291930914E0
1.869576038E2,-1.321159124E0,-4.372110367E-1,3.310367107E0
1.874576038E2,-2.037335396E0,1.597535610E0,1.821771502E0
1.879576038E2,1.687237740E0,-1.670770645E0,1.650091290E0
1.884576038E2,-2.540803671E0,1.820101738E-1,2.426278353E0
1.889576038E2,2.601542473E0,-2.356411934E0,2.460558414E0
1.894576038E2,-3.214581490E0,-1.407586098E0,9.914040565E-1
1.899576038E2,3.738924503E0,-1.716485977E0,1.359316945E0
1.904576038E2,-3.086239100E0,-1.836992264E0,1.333325267E0
1.909576038E2,4.326987267E0,-1.727326393E0,1.452783108E0
1.914576038E2,-2.936755896E0,-1.665990829E0,2.737985134E0
1.919576038E2,3.010607719E0,-1.429281235E-1,-4.845643044E-2
1.924576038E2,-3.575408220E0,-1.594843388E0,2.321639538E0
1.929576038E2,2.040057182E0,-5.412302017E-1,1.380974889E0
1.934576038E2,-4.121857643E0,-1.586657524E0,1.576194763E0
1.939576038E2,1.745816708E0,-3.767099380E-1,6.911376715E-1
1.944576038E2,-2.778148651E0,-3.407411575E-1,6.552783847E-1
1.949576038E2,4.521155357E-1,-5.717983246E-1,9.183609486E-1
1.954576038E2,-2.441128016E0,9.123187065E-1,2.455223322E0
1.959576038E2,-4.435296059E-1,4.599504471E-1,-1.672946095E0
1.964576038E2,-2.121290922E0,1.410864353E0,1.430629969E0
1.969576038E2,1.261515617E0,1.618190765E0,-1.412411213E0
1.974576038E2,-1.868699551E0,7.298421860E-2,3.100056887E0
1.979576038E2,-4.135627747E-1,1.948022842E0,-2.200963020E0
1.984576038E2,-3.306539536E0,-1.243184090E0,2.371340036E0
1.989576038E2,4.886026382E-1,2.360966682E0,-1.450026393E0
1.994576038E2,-3.250989199E0,-1.583232403E0,2.275884628E0
