"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.719501772E1,-1.617069244E-1,-2.783429623E-1,2.560305595E-2
5.769501772E1,-2.090005875E-1,9.772562981E-2,1.603527069E-1
5.819501772E1,5.080795288E-2,-4.593265057E-2,-4.443049431E-2
5.869501772E1,3.392696381E-2,1.376609802E-1,4.148197174E-2
5.919501772E1,-1.370725632E-1,-9.383010864E-2,3.119134903E-2
5.969501772E1,-1.507110596E-1,-2.212808132E-1,-4.743504524E-2
6.019501772E1,1.444396973E-1,9.438014030E-2,-8.810925484E-2
6.069501772E1,2.369556427E-1,-1.111630201E-1,-2.461445332E-1
6.119501772E1,7.094287872E-2,1.258920431E-1,-6.781458855E-2
6.169501772E1,-2.925405502E-1,3.971362114E-1,-5.399737358E-1
6.219501772E1,-1.507349014E-1,-2.970083952E-1,-3.520363569E-1
6.269501772E1,9.198570251E-2,2.498448491E-1,6.499887705E-1
6.319501772E1,1.247062683E-1,-1.653737128E-1,-3.511908054E-1
6.369501772E1,3.382682800E-2,5.019387007E-1,2.140936852E-1
6.419501772E1,5.260467529E-2,7.667887211E-2,-1.226239204E-1
6.469501772E1,-1.659393311E-4,4.422205687E-2,-4.113113880E-2
6.519501772E1,5.015468597E-2,8.190017939E-2,3.285479546E-2
6.569501772E1,2.600669861E-3,-3.936856985E-2,7.418406010E-2
6.619501772E1,9.401607513E-2,3.857123852E-2,4.102188349E-2
6.669501772E1,-1.085329056E-1,4.107657075E-1,1.176059246E-2
6.719501772E1,-7.896327972E-2,-3.870811462E-1,2.821001410E-2
6.769501772E1,-2.464771271E-2,1.942417026E-1,5.862320960E-2
6.819501772E1,-1.078081131E-1,-1.792151928E-1,4.804119468E-3
6.869501772E1,6.556606293E-2,2.295967340E-1,1.141011715E-2
6.919501772E1,-6.361389160E-2,-1.580868959E-1,-2.429515123E-2
6.969501772E1,9.689235687E-2,9.319484234E-2,-1.080249250E-2
7.019501772E1,-6.116962433E-2,-1.174731255E-1,6.456270814E-3
7.069501772E1,1.042699814E-1,2.472004294E-1,3.931164742E-3
7.119501772E1,5.825614929E-2,-1.326178312E-1,-2.487899363E-2
7.169501772E1,6.213378906E-2,3.063396811E-1,5.733370781E-4
7.219501772E1,1.494407654E-3,4.495942593E-2,-8.462846279E-3
7.269501772E1,9.328842163E-2,2.271079421E-1,-2.083918452E-2
7.319501772E1,-5.322456360E-2,9.733557701E-3,6.925089657E-2
7.369501772E1,3.254604340E-2,1.842898726E-1,-2.037075162E-2
7.419501772E1,-1.427764893E-1,-2.241444588E-2,-2.492359281E-2
7.469501772E1,-6.304645538E-2,3.089725971E-3,-7.381838560E-2
7.519501772E1,-6.933307648E-2,8.439481258E-3,-5.430996418E-3
7.569501772E1,-3.338623047E-2,7.032924891E-2,-5.472192168E-2
7.619501772E1,-7.502269745E-2,-6.846982241E-2,-2.466592193E-2
7.669501772E1,-7.288360596E-2,-3.005796671E-2,-1.382678747E-2
7.719501772E1,2.588176727E-2,-2.707958221E-3,1.927262545E-2
7.769501772E1,5.431270599E-2,7.445985079E-2,-5.122572184E-2
7.819501772E1,-3.223133087E-2,-1.185014248E-1,4.463773966E-2
7.869501772E1,-3.994464874E-2,-1.592535973E-1,-1.872903109E-2
7.919501772E1,1.382255554E-2,-7.527027279E-3,-1.235321164E-1
7.969501772E1,-3.427886963E-2,5.906909704E-2,3.808948398E-2
8.019501772E1,-4.117298126E-2,5.358906835E-2,3.451421857E-2
8.069501772E1,-5.420589447E-2,8.444756269E-3,6.737908721E-2
8.119501772E1,2.455234528E-2,2.071902156E-1,7.840086520E-2
8.169501772E1,-6.521511078E-2,-3.526077271E-1,1.480230093E-1
8.219501772E1,-2.410793304E-2,-2.215355337E-1,-4.861502647E-1
8.269501772E1,3.688144684E-2,5.823969841E-4,1.078189015E-1
8.319501772E1,7.661819458E-2,-3.544831276E-2,1.007288396E-1
8.369501772E1,4.898929596E-2,-7.152188569E-2,6.071026623E-2
8.419501772E1,5.958080292E-2,6.136749685E-2,5.394645035E-2
8.469501772E1,-6.707859039E-2,-7.460236549E-2,4.780314863E-2
8.519501772E1,8.650875092E-2,1.393473744E-1,1.181085408E-2
8.569501772E1,-6.533908844E-2,-4.851481318E-2,1.236717403E-2
8.619501772E1,1.669406891E-2,-2.208711207E-2,-1.124118268E-2
8.669501772E1,2.205524445E-1,6.793250144E-2,-8.337482810E-3
8.719501772E1,2.727031708E-2,-2.240574658E-1,-1.452784240E-2
8.769501772E1,4.008388519E-2,1.725043952E-1,-2.814482898E-2
8.819501772E1,4.735469818E-2,-2.587549686E-1,-2.047688514E-2
8.869501772E1,3.212451935E-2,5.074091256E-2,-9.425543249E-3
8.919501772E1,1.798152924E-2,-7.208801806E-2,-4.877261817E-3
8.969501772E1,3.304767609E-2,-7.654201984E-2,6.672985852E-3
9.019501772E1,5.693721771E-2,4.016356170E-2,-2.866141498E-3
9.069501772E1,-3.022289276E-2,-1.060158461E-1,9.450338781E-3
9.119501772E1,3.161334991E-2,8.360111713E-2,-5.416689813E-2
