"Time (s)","Pressure (hPa)"
3.628036314E2,1.014187988E3
3.633036314E2,1.014187988E3
3.638036314E2,1.014187988E3
3.643036314E2,1.014187988E3
3.648036314E2,1.014187988E3
3.653036314E2,1.014187988E3
3.658036314E2,1.014187988E3
3.663036314E2,1.014187988E3
3.668036314E2,1.014187988E3
3.673036314E2,1.014187988E3
3.678036314E2,1.014187988E3
3.683036314E2,1.014187988E3
3.688036314E2,1.014187988E3
3.693036314E2,1.014187988E3
3.698036314E2,1.014187988E3
3.703036314E2,1.014187988E3
3.708036314E2,1.014187988E3
3.713036314E2,1.014187988E3
3.718036314E2,1.014187988E3
3.723036314E2,1.014187988E3
3.728036314E2,1.014187988E3
3.733036314E2,1.014187988E3
3.738036314E2,1.014187988E3
3.743036314E2,1.014187988E3
3.748036314E2,1.014187988E3
3.753036314E2,1.014187988E3
3.758036314E2,1.014187988E3
3.763036314E2,1.014187988E3
3.768036314E2,1.014187988E3
3.773036314E2,1.014187988E3
3.778036314E2,1.014187988E3
3.783036314E2,1.014187988E3
3.788036314E2,1.014187988E3
3.793036314E2,1.014187988E3
3.798036314E2,1.014187988E3
3.803036314E2,1.013858765E3
3.808036314E2,1.013875000E3
3.813036314E2,1.013873535E3
3.818036314E2,1.013871826E3
3.823036314E2,1.013871826E3
3.828036314E2,1.013871826E3
3.833036314E2,1.013871826E3
3.838036314E2,1.013871826E3
3.843036314E2,1.013871826E3
3.848036314E2,1.013871826E3
3.853036314E2,1.013871826E3
3.858036314E2,1.013871826E3
3.863036314E2,1.013871826E3
3.868036314E2,1.013871826E3
3.873036314E2,1.013871826E3
3.878036314E2,1.013871826E3
3.883036314E2,1.013871826E3
3.888036314E2,1.013871826E3
3.893036314E2,1.013871826E3
3.898036314E2,1.013871826E3
3.903036314E2,1.013871826E3
3.908036314E2,1.013871826E3
3.913036314E2,1.013871826E3
3.918036314E2,1.013871826E3
3.923036314E2,1.013871826E3
3.928036314E2,1.013871826E3
3.933036314E2,1.013871826E3
3.938036314E2,1.013871826E3
