"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.556273051E1,2.076940238E-2,-1.537852138E-1,5.207622424E-2
9.606691306E1,1.557705179E-2,8.017600328E-2,-2.672533318E-2
9.657109519E1,1.679878100E-3,6.872228812E-3,9.010255337E-3
9.707527702E1,1.679878100E-3,7.788525894E-3,7.941242307E-3
9.757945847E1,-1.221729559E-3,9.162971983E-4,-2.901607659E-3
9.808363941E1,2.901607659E-3,-3.741546720E-2,-3.512472380E-3
9.858781952E1,6.261364091E-3,-6.536252797E-2,-1.618791744E-2
9.909199879E1,3.023780696E-2,-5.253437161E-2,2.306014486E-2
9.959617754E1,-2.168569900E-2,4.321868345E-2,3.817904973E-3
1.001003570E2,3.008509055E-2,-6.414080411E-2,-1.064431891E-1
1.006045365E2,-7.513637096E-2,1.311832070E-1,-3.039052337E-2
1.011087163E2,-1.099556591E-2,1.863137633E-2,-3.268126398E-2
1.016128963E2,3.207040019E-3,-1.863137633E-2,-4.108065739E-2
1.021170767E2,-7.941242307E-3,4.367683083E-2,-2.779434808E-2
1.026212577E2,9.621120058E-3,-8.857538924E-3,1.450803876E-2
1.031254393E2,-4.581485991E-4,9.468403645E-3,5.803215317E-3
1.036296214E2,1.053741761E-2,-2.519817278E-2,5.192350596E-3
1.041338041E2,5.039634649E-3,-1.725693047E-2,-0.000000000E0
1.046379871E2,3.054323839E-3,-8.246674202E-3,-6.108647794E-4
1.051421704E2,1.679878100E-3,-8.552107029E-3,5.803215317E-3
1.056463539E2,7.177661173E-3,-3.695731983E-2,1.389717404E-2
1.061505373E2,-2.290742937E-3,3.054323897E-4,-7.177661173E-3
1.066547205E2,-1.374445739E-3,-1.450803876E-2,-1.374445739E-3
1.071589040E2,-9.926552884E-3,6.414080039E-3,-5.345067009E-3
1.076630878E2,-2.748891478E-3,4.734201822E-3,-1.985310577E-3
1.081672721E2,-3.970621154E-3,5.955931731E-3,-3.054323839E-3
1.086714563E2,-3.207040019E-3,6.414080039E-3,-7.635809598E-4
1.091756404E2,4.581485991E-4,-1.221729559E-3,5.497782957E-3
1.096798241E2,-2.596175298E-3,-1.527161949E-4,-4.123337101E-3
1.101840073E2,-1.374445739E-3,-1.985310577E-3,-1.832594397E-3
1.106881902E2,8.704823442E-3,-6.261364091E-3,-6.108647794E-4
1.111923727E2,2.260199748E-2,-4.841103405E-2,1.817322709E-2
1.116965549E2,-5.650499370E-3,4.657844082E-2,-1.618791744E-2
1.122007365E2,3.207040019E-3,8.643736690E-2,-2.657261863E-2
1.127049176E2,6.719512399E-3,-2.168569900E-2,8.704823442E-3
1.132090982E2,9.621120058E-3,-2.183841541E-2,3.207040019E-3
1.137132787E2,-1.527161920E-3,-1.069013402E-2,-3.970621154E-3
1.142174590E2,1.832594397E-3,3.054323897E-4,6.108647794E-4
1.147216394E2,-2.290742937E-3,6.872228812E-3,-1.527161949E-4
1.152258200E2,-1.985310577E-3,6.872228812E-3,-1.069013379E-3
1.157300007E2,-6.261364091E-3,2.901607659E-3,1.695149764E-2
1.162341814E2,3.405570984E-2,-1.033888608E-1,6.139190868E-2
1.167383619E2,2.443459118E-3,-1.206457894E-2,9.010255337E-3
1.172425420E2,3.817904973E-3,1.389717404E-2,6.719512399E-3
1.177467219E2,-3.359756200E-3,5.039634649E-3,-1.832594397E-3
1.182509016E2,-1.832594397E-3,-1.389717404E-2,-1.053741761E-2
1.187550812E2,-1.343902480E-2,2.535088919E-2,7.788525894E-3
1.192592604E2,1.527161920E-3,2.138026757E-3,9.162971983E-4
1.197634400E2,5.039634649E-3,-4.276053514E-3,5.955931731E-3
1.202676202E2,1.007926930E-2,-5.192350596E-3,3.359756200E-3
1.207718009E2,-5.497782957E-3,2.443459118E-3,-2.138026757E-3
1.212759819E2,-1.374445739E-3,3.512472380E-3,-1.069013379E-3
1.217801628E2,-6.108647794E-4,2.443459118E-3,-1.221729559E-3
1.222843436E2,6.108647794E-4,-4.581485991E-4,-1.527161949E-4
1.227885244E2,2.748891478E-3,-4.581485875E-3,1.679878100E-3
1.232927051E2,3.665188793E-3,3.359756200E-3,3.054323839E-3
1.237968857E2,4.581485991E-4,-1.527161949E-4,-6.108647794E-4
1.243010661E2,-1.527161920E-3,1.221729559E-3,-2.596175298E-3
1.248052460E2,-1.374445739E-3,2.290742937E-3,-1.069013379E-3
1.253094256E2,-1.221729559E-3,3.359756200E-3,-4.581485991E-4
1.258136049E2,-2.748891478E-3,3.817904973E-3,-2.138026757E-3
1.263177840E2,2.138026757E-3,-1.832594397E-3,1.374445739E-3
1.268219628E2,-8.246674202E-3,1.389717404E-2,1.221729559E-3
1.273261413E2,-2.748891478E-3,4.276053514E-3,-2.138026757E-3
1.278303195E2,-7.635809598E-4,3.054323839E-3,-1.374445739E-3
1.283344975E2,-2.748891478E-3,4.581485875E-3,-2.138026757E-3
1.288386753E2,5.039634649E-3,-4.428769462E-3,6.108647794E-4
1.293428531E2,-1.832594397E-3,8.246674202E-3,2.748891478E-3
1.298470310E2,-2.733619884E-2,1.725693047E-2,-5.497782957E-3
1.303512089E2,-1.191186346E-2,3.237583488E-2,-1.679878100E-3
1.308553870E2,-1.359174121E-2,-1.527161920E-3,4.276053514E-3
1.313595658E2,-1.695149764E-2,2.504545636E-2,7.483093534E-3
1.318637455E2,7.360920310E-2,-2.191477418E-1,3.268126398E-2
1.323679263E2,2.596175298E-3,8.491020650E-2,2.855792828E-2
1.328721077E2,-1.023198478E-2,2.458730713E-2,-1.069013379E-3
1.333762894E2,1.511890348E-2,-1.588248461E-2,-2.290742937E-3
1.338804711E2,-1.511890348E-2,2.535088919E-2,-9.162971983E-4
1.343846529E2,-5.955931731E-3,6.566796452E-3,-6.108647794E-4
1.348888355E2,-3.512472380E-3,7.024944760E-3,-2.138026757E-3
1.353930180E2,5.803215317E-3,-4.734201822E-3,1.298087649E-2
1.358972006E2,1.023198478E-2,2.641990222E-2,-2.199113183E-2
1.364013833E2,-5.650499370E-3,-1.007926930E-2,5.955931731E-3
1.369055659E2,9.315688163E-3,-3.634645417E-2,1.527161920E-3
1.374097483E2,1.007926930E-2,3.283398226E-2,-1.252272818E-2
1.379139305E2,4.886918236E-3,-4.581485875E-3,2.138026757E-3
1.384181124E2,-1.679878100E-3,7.177661173E-3,-1.832594397E-3
1.389222940E2,-6.719512399E-3,1.114828233E-2,2.901607659E-3
1.394264756E2,9.162971983E-4,4.276053514E-3,-1.527161949E-4
1.399306570E2,-1.069013379E-3,6.108647794E-4,-2.290742937E-3
1.404348383E2,4.581485991E-4,1.985310577E-3,-2.138026757E-3
1.409390195E2,3.512472380E-3,4.428769462E-3,-4.123337101E-3
1.414432007E2,2.290742937E-3,1.985310577E-3,-3.207040019E-3
1.419473820E2,1.527161949E-4,7.635809598E-4,-9.162971983E-4
1.424515638E2,-6.108647794E-4,3.359756200E-3,1.832594397E-3
1.429557455E2,-1.221729559E-3,5.803215317E-3,-1.374445739E-3
1.434599271E2,1.221729559E-3,-3.054323897E-4,-1.069013379E-3
1.439641088E2,4.581485991E-4,-7.635809598E-4,-1.679878100E-3
1.444682902E2,-1.985310577E-3,2.138026757E-3,-0.000000000E0
1.449724716E2,-9.468403645E-3,2.275471389E-2,-2.596175298E-3
1.454766529E2,2.596175298E-3,-5.497782957E-3,2.596175298E-3
1.459808340E2,0.000000000E0,-3.359756200E-3,-1.069013379E-3
1.464850149E2,-1.832594397E-3,-4.276053514E-3,-1.069013379E-3
1.469891956E2,-1.527161949E-4,-7.941242307E-3,0.000000000E0
1.474933764E2,2.596175298E-3,-1.160643063E-2,-3.359756200E-3
1.479975577E2,7.177661173E-3,-6.566796452E-3,-1.527161949E-4
1.485017394E2,-3.817904973E-3,4.123337101E-3,-4.581485991E-4
1.490059212E2,1.985310577E-3,-1.420260593E-2,-9.162971983E-4
1.495101028E2,-5.803215317E-3,8.093958721E-3,-1.527161920E-3
1.500142842E2,2.290742937E-3,-1.130099874E-2,3.207040019E-3
1.505184653E2,1.221729559E-3,-9.773836471E-3,7.635809598E-4
1.510226463E2,-3.207040019E-3,-3.054323897E-4,5.650499370E-3
1.515268270E2,-4.428769462E-3,-1.679878100E-3,5.497782957E-3
1.520310077E2,2.748891478E-3,-1.832594350E-2,-1.313359290E-2
1.525351880E2,-1.130099874E-2,3.817904973E-3,-0.000000000E0
1.530393681E2,-1.160643063E-2,-1.985310577E-3,4.123337101E-3
1.535435480E2,-1.588248461E-2,-1.527161949E-4,3.054323839E-3
1.540477278E2,-1.527161989E-2,-3.054323839E-3,-3.054323897E-4
1.545519074E2,-1.725693047E-2,-1.679878100E-3,4.581485991E-4
1.550560870E2,-1.343902480E-2,-1.557705179E-2,-9.162971750E-3
1.555602668E2,-1.542433538E-2,1.069013402E-2,-1.389717404E-2
1.560644465E2,-8.552107029E-3,-1.374445739E-3,-2.122755162E-2
1.565686262E2,-5.803215317E-3,7.635809598E-4,-4.886918236E-3
1.570728057E2,-3.207040019E-3,1.435532235E-2,-7.788525894E-3
1.575769854E2,-7.635809598E-4,9.773836471E-3,-7.635809598E-4
1.580811650E2,-7.330377586E-3,-9.926552884E-3,7.177661173E-3
1.585853444E2,-8.857538924E-3,2.565632015E-2,-3.665188793E-3
1.590895237E2,-1.130099874E-2,1.695149764E-2,1.679878100E-3
1.595937029E2,1.527161989E-2,2.367101051E-2,-1.954767294E-2
1.600978818E2,-1.832594397E-3,1.206457894E-2,-4.581485991E-4
1.606020605E2,-1.221729559E-3,3.054323897E-4,9.468403645E-3
1.611062391E2,4.581485991E-4,-1.069013379E-3,-4.428769462E-3
1.616104176E2,4.581485991E-4,-1.679878100E-3,-3.207040019E-3
1.621145960E2,1.985310577E-3,-0.000000000E0,-2.138026757E-3
1.626187742E2,-7.635809598E-4,7.635809598E-4,1.985310577E-3
1.631229524E2,3.512472380E-3,-4.276053514E-3,-7.788525894E-3
1.636271350E2,-1.282816008E-2,-1.572976820E-2,2.290742844E-2
1.641313084E2,3.985892609E-2,-1.304196268E-1,-3.375028074E-2
1.646354862E2,-2.641990222E-2,1.418733448E-1,-3.008509055E-2
1.651396639E2,4.596757516E-2,-4.581485875E-3,-4.596757516E-2
1.656438416E2,6.261364091E-3,1.221729559E-3,-3.512472380E-3
1.661480192E2,6.108647794E-4,-4.123337101E-3,-3.054323897E-4
1.666521968E2,-3.207040019E-3,5.803215317E-3,1.832594397E-3
1.671563743E2,1.069013379E-3,3.054323897E-4,1.221729559E-3
1.676605518E2,-6.414080039E-3,6.261364091E-3,-5.650499370E-3
1.681647291E2,2.138026757E-3,-3.054323897E-4,-5.039634649E-3
1.686689061E2,-1.527161949E-4,1.374445739E-3,2.748891478E-3
1.691730829E2,1.221729559E-3,-2.138026757E-3,-5.955931731E-3
1.696772599E2,-9.162971983E-4,2.596175298E-3,3.665188793E-3
1.701814374E2,1.832594397E-3,-2.443459118E-3,-3.054323839E-3
1.706856151E2,-1.527161920E-3,2.443459118E-3,4.581485991E-4
1.711897928E2,-4.734201822E-3,7.635809598E-4,-8.093958721E-3
1.716939703E2,-6.261364091E-3,3.054323839E-3,-1.985310577E-3
1.721981477E2,-3.207040019E-3,-1.527161920E-3,-1.542433538E-2
1.727023249E2,4.382954910E-2,-3.543015569E-2,-2.290742937E-3
1.732065019E2,-2.199113183E-2,1.725693047E-2,6.108647794E-4
1.737106788E2,-3.665188793E-3,-7.635809598E-4,3.665188793E-3
