"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.388309150E2,5.247896237E1,4.947512540E0,8.738727436E0,2.180999947E1,1.826000061E2,9.960175514E0,2.500000000E0
4.398309150E2,5.247875864E1,4.947500230E0,8.641201058E0,2.207999992E1,1.811999969E2,9.993201256E0,2.513110161E0
4.408309150E2,5.247855594E1,4.947492080E0,8.100014099E0,2.227000046E1,1.820000000E2,9.956289291E0,2.723448277E0
4.418309150E2,5.247836116E1,4.947483050E0,8.351501459E0,2.237999916E1,1.811999969E2,1.004333973E1,2.920957088E0
4.428309150E2,5.247815525E1,4.947472490E0,8.465520885E0,2.236000061E1,1.818000031E2,9.966753006E0,3.421939611E0
4.438309150E2,5.247795315E1,4.947462820E0,8.700578985E0,2.245000076E1,1.816000061E2,9.977540016E0,3.358924866E0
4.448309150E2,5.247775029E1,4.947454790E0,8.825529569E0,2.247999954E1,1.816000061E2,1.011172676E1,3.378157139E0
4.458309150E2,5.247755124E1,4.947446470E0,8.948105031E0,2.250000000E1,1.816000061E2,9.981285095E0,3.028378487E0
4.468309150E2,5.247735273E1,4.947435190E0,8.556641396E0,2.250000000E1,1.816999969E2,9.978945732E0,2.823758841E0
4.478309150E2,5.247714578E1,4.947424240E0,8.521977471E0,2.250000000E1,1.818000031E2,9.984523773E0,2.636537313E0
4.488309150E2,5.247694484E1,4.947412450E0,8.649614076E0,2.250000000E1,1.818000031E2,9.985636711E0,2.518548489E0
4.498309150E2,5.247674726E1,4.947403360E0,8.720799569E0,2.244000053E1,1.818000031E2,9.974459648E0,2.511461735E0
4.508309150E2,5.247653699E1,4.947388750E0,8.925081358E0,2.237999916E1,1.818000031E2,9.963201523E0,2.500000000E0
4.518309150E2,5.247634067E1,4.947378290E0,8.854788329E0,2.239999962E1,1.816999969E2,9.953981400E0,2.500000000E0
4.528309150E2,5.247613903E1,4.947366220E0,8.847841254E0,2.236000061E1,1.818999939E2,9.963409424E0,2.500000000E0
4.538309150E2,5.247594477E1,4.947356500E0,8.711267425E0,2.237000084E1,1.816000061E2,9.947587013E0,2.500000000E0
4.548309150E2,5.247573983E1,4.947348000E0,8.578402274E0,2.243000031E1,1.813999939E2,9.951257706E0,2.500000000E0
4.558309150E2,5.247553611E1,4.947339600E0,8.338117044E0,2.243000031E1,1.813999939E2,9.962043762E0,2.500000000E0
4.568309150E2,5.247533627E1,4.947333250E0,8.380065133E0,2.243000031E1,1.815000000E2,1.004232121E1,2.513427973E0
4.578309150E2,5.247513517E1,4.947322570E0,8.591625525E0,2.245999908E1,1.813999939E2,9.989494324E0,2.784360170E0
4.588309150E2,5.247492798E1,4.947311780E0,9.189224548E0,2.246999931E1,1.816000061E2,9.972644806E0,2.873630524E0
4.598309150E2,5.247473377E1,4.947303150E0,9.474160239E0,2.245999908E1,1.816999969E2,9.992050171E0,2.909035444E0
4.608309150E2,5.247453395E1,4.947292660E0,9.559196691E0,2.244000053E1,1.818000031E2,1.001106071E1,2.986274958E0
4.618309150E2,5.247433203E1,4.947283290E0,9.631352410E0,2.245999908E1,1.816000061E2,9.963243484E0,2.788022757E0
4.628309150E2,5.247413023E1,4.947274960E0,9.554888320E0,2.245999908E1,1.816999969E2,1.004254341E1,2.789688110E0
4.638309150E2,5.247392542E1,4.947268750E0,9.314297685E0,2.247999954E1,1.813999939E2,9.962315559E0,2.912873268E0
