"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.305144082E2,4.683950424E0,-1.996810555E0,8.200801849E0
4.310144082E2,4.629513741E0,-2.068595171E0,8.417949677E0
4.315144082E2,5.114658356E0,-1.911267042E0,8.651249886E0
4.320144082E2,4.418346882E0,-2.049452543E0,8.744570732E0
4.325144082E2,4.908277512E0,-2.121835470E0,9.034101486E0
4.330144082E2,4.070789337E0,-1.949552298E0,8.036892891E0
4.335144082E2,4.645665169E0,-2.236092806E0,9.382855415E0
4.340144082E2,3.841078520E0,-1.701895118E0,8.639286041E0
4.345144082E2,4.182653904E0,-2.124826431E0,8.895318031E0
4.350144082E2,4.671986103E0,-2.271985054E0,9.116654396E0
4.355144082E2,4.350151539E0,-1.928615093E0,8.708079338E0
4.360144082E2,4.777868748E0,-2.097907305E0,8.518448830E0
4.365144082E2,4.917848587E0,-2.191825628E0,8.966505051E0
4.370144082E2,4.742574692E0,-2.003988981E0,8.210970879E0
4.375144082E2,4.715655327E0,-2.352742910E0,8.952147484E0
4.380144082E2,4.551148891E0,-2.023131609E0,8.157731056E0
4.385144082E2,4.596014023E0,-1.995614052E0,8.402397156E0
4.390144082E2,4.667200565E0,-2.179263115E0,8.548358917E0
4.395144082E2,5.400002480E0,-2.450250387E0,8.952147484E0
4.400144082E2,4.231706619E0,-1.931606054E0,7.487740040E0
4.405144082E2,3.559323788E0,-2.072184324E0,8.360522270E0
4.410144082E2,5.249852657E0,-2.316252232E0,8.986245155E0
4.415144082E2,5.151148796E0,-2.324627161E0,9.735198975E0
4.420144082E2,4.153940201E0,-1.891526341E0,7.521838188E0
4.425144082E2,4.608576298E0,-2.602194548E0,9.020941734E0
4.430144082E2,4.033102512E0,-1.777269006E0,7.730013371E0
4.435144082E2,4.682155609E0,-2.506481647E0,9.960722923E0
4.440144082E2,4.346562386E0,-1.995614052E0,8.330612183E0
4.445144082E2,5.088337421E0,-2.778665304E0,1.010728264E1
4.450144082E2,4.209573269E0,-2.316252232E0,8.009375572E0
4.455144082E2,4.447659016E0,-2.350948334E0,7.984251022E0
4.460144082E2,4.612165451E0,-2.155334949E0,7.639684677E0
4.465144082E2,4.585844517E0,-2.313261271E0,8.493324280E0
4.470144082E2,4.849055290E0,-2.498106956E0,9.315856934E0
4.475144082E2,4.582853794E0,-2.442473650E0,8.612964630E0
4.480144082E2,4.703093052E0,-2.669193745E0,9.250652313E0
4.485144082E2,4.119244099E0,-2.062613010E0,7.838887215E0
4.490144082E2,4.095315933E0,-2.469393015E0,8.631509781E0
4.495144082E2,4.035495281E0,-2.222334146E0,7.828119278E0
4.500144082E2,4.033102512E0,-2.269592285E0,8.030312538E0
4.505144082E2,4.651647091E0,-2.609373093E0,9.125029564E0
4.510144082E2,4.262813568E0,-2.261815548E0,8.567501068E0
4.515144082E2,4.478167534E0,-2.335394859E0,8.601598740E0
4.520144082E2,4.573880672E0,-2.166102648E0,8.232506752E0
4.525144082E2,4.743771076E0,-2.200200319E0,8.022536278E0
4.530144082E2,4.905286312E0,-2.673979282E0,9.917651176E0
4.535144082E2,4.351946354E0,-2.260020971E0,8.212167740E0
4.540144082E2,4.604987144E0,-2.355733871E0,8.548358917E0
4.545144082E2,4.487739086E0,-2.185843468E0,7.976474285E0
4.550144082E2,4.564309120E0,-2.247458696E0,7.977670670E0
4.555144082E2,4.409373760E0,-2.289333105E0,8.039883614E0
4.560144082E2,4.573282242E0,-2.310270309E0,8.045866013E0
4.565144082E2,4.913661480E0,-2.657827854E0,9.223134995E0
4.570144082E2,4.385445595E0,-2.252842426E0,8.164310455E0
4.575144082E2,4.605585575E0,-2.560320139E0,8.925228119E0
4.580144082E2,4.364508629E0,-2.572882652E0,8.142177582E0
4.585144082E2,4.450650215E0,-2.105684042E0,7.146762848E0
4.590144082E2,4.896911621E0,-2.461018085E0,8.799605370E0
4.595144082E2,5.294120312E0,-2.890529871E0,9.836296082E0
4.600144082E2,3.609572887E0,-1.707278967E0,6.882954121E0
4.605144082E2,4.300500393E0,-2.788834810E0,9.038289070E0
4.610144082E2,4.135993958E0,-2.154736757E0,7.850253105E0
4.615144082E2,4.389633179E0,-2.140978098E0,8.242077827E0
4.620144082E2,4.923232555E0,-2.664407969E0,9.311669350E0
4.625144082E2,4.841278553E0,-2.308475733E0,8.788239479E0
4.630144082E2,4.380660057E0,-2.743371248E0,9.272786140E0
4.635144082E2,3.659822226E0,-2.051845312E0,6.995417118E0
4.640144082E2,4.016352654E0,-2.158325911E0,8.191229820E0
4.645144082E2,4.484149456E0,-2.355733871E0,8.983852386E0
4.650144082E2,4.562514782E0,-2.329412937E0,8.548956871E0
4.655144082E2,4.530211449E0,-2.606382132E0,9.077172279E0
4.660144082E2,4.286741734E0,-2.405385017E0,7.853243828E0
4.665144082E2,4.068994999E0,-2.391027927E0,8.068597794E0
4.670144082E2,4.468596458E0,-1.948953986E0,7.372884750E0
4.675144082E2,5.155336380E0,-2.815155745E0,9.204590797E0
4.680144082E2,4.533800602E0,-2.695514679E0,8.981459618E0
4.685144082E2,3.901497364E0,-2.094916344E0,7.877171993E0
4.690144082E2,4.541577339E0,-2.804388046E0,9.410373688E0
4.695144082E2,4.511068821E0,-2.107478619E0,7.523034573E0
4.700144082E2,4.663012981E0,-2.483749866E0,8.696713448E0
4.705144082E2,4.342374802E0,-2.234896421E0,7.822735310E0
4.710144082E2,4.928018093E0,-2.787040234E0,9.342776299E0
4.715144082E2,4.191029072E0,-2.298306227E0,7.716254711E0
4.720144082E2,4.310071945E0,-2.407179594E0,7.897511005E0
4.725144082E2,4.019941807E0,-2.348555326E0,7.941180229E0
4.730144082E2,4.398007870E0,-2.465803623E0,8.389236450E0
4.735144082E2,4.544568539E0,-2.127817631E0,7.799405575E0
4.740144082E2,4.302295208E0,-2.442473650E0,8.173882484E0
4.745144082E2,4.710869789E0,-2.691327333E0,8.608179092E0
4.750144082E2,4.463810444E0,-2.198405743E0,7.401598454E0
4.755144082E2,4.403990269E0,-2.541177750E0,8.725427628E0
4.760144082E2,4.030709743E0,-2.099103689E0,7.741379261E0
4.765144082E2,4.796412945E0,-2.879761934E0,9.883553505E0
4.770144082E2,4.555934429E0,-2.210968018E0,8.443673134E0
4.775144082E2,4.869992256E0,-2.681157827E0,9.438488960E0
4.780144082E2,4.491926193E0,-2.440679073E0,8.261219978E0
4.785144082E2,4.253242016E0,-2.368894339E0,7.791030407E0
4.790144082E2,4.496711731E0,-2.483749866E0,8.538787842E0
4.795144082E2,4.742574692E0,-2.386840582E0,8.118248940E0
4.800144082E2,4.784449100E0,-2.671586514E0,9.215956688E0
4.805144082E2,4.653441906E0,-2.571686029E0,8.598010063E0
4.810144082E2,4.276572227E0,-2.511267424E0,8.362317085E0
4.815144082E2,4.646861553E0,-2.395813704E0,7.948956966E0
4.820144082E2,4.801198483E0,-2.499901533E0,8.255238533E0
4.825144082E2,4.792225361E0,-2.528017044E0,8.878568649E0
4.830144082E2,5.066203594E0,-2.602194548E0,9.212367058E0
4.835144082E2,4.554139614E0,-2.743371248E0,9.329017639E0
4.840144082E2,5.037489891E0,-2.598605394E0,8.650651932E0
4.845144082E2,3.975076675E0,-2.478964329E0,7.945367813E0
4.850144082E2,4.839483738E0,-2.883949518E0,8.556734085E0
4.855144082E2,4.506283283E0,-3.142374277E0,9.108877182E0
4.860144082E2,3.721437454E0,-2.612962246E0,8.349754333E0
4.865144082E2,3.563511133E0,-2.571686029E0,8.679366112E0
4.870144082E2,4.026522160E0,-2.911466837E0,9.960722923E0
4.875144082E2,2.922234535E0,-2.027917147E0,8.843872070E0
4.880144082E2,3.326023579E0,-2.501696110E0,7.976474285E0
4.885144082E2,3.715455294E0,-1.426122308E0,6.592824459E0
4.890144082E2,3.662214994E0,-3.365504980E0,1.065583706E1
4.895144082E2,3.080160856E0,-2.075175524E0,7.342974663E0
4.900144082E2,3.751945972E0,-2.616551638E0,8.940781593E0
4.905144082E2,3.806382656E0,-2.560320139E0,8.531609535E0
4.910144082E2,5.175076962E0,-2.991028309E0,9.337990761E0
