"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.512895641E2,4.725000000E1,3.787500000E1,-3.405000305E1
6.517895641E2,4.798125076E1,3.806250000E1,-3.457500076E1
6.522895641E2,4.891875076E1,3.772500229E1,-3.714375305E1
6.527895641E2,4.936875153E1,3.763125229E1,-3.789375305E1
6.532895641E2,4.935000229E1,3.740625000E1,-3.776250076E1
6.537895641E2,4.946250153E1,3.738750076E1,-3.785625076E1
6.542895641E2,4.963125229E1,3.738750076E1,-3.802500153E1
6.547895641E2,4.989375305E1,3.731250000E1,-3.813750076E1
6.552895641E2,5.008125305E1,3.720000076E1,-3.832500076E1
6.557895641E2,5.010000229E1,3.712500000E1,-3.834375000E1
6.562895641E2,4.976250076E1,3.766875076E1,-3.624375153E1
6.567895641E2,4.978125381E1,3.776250076E1,-3.570000076E1
6.572895641E2,5.023125076E1,3.804375076E1,-3.590625000E1
6.577895641E2,5.051250076E1,3.804375076E1,-3.616875076E1
6.582895641E2,5.116875076E1,3.795000076E1,-3.652500153E1
6.587895641E2,5.197500229E1,3.772500229E1,-3.720000076E1
6.592895641E2,5.270625305E1,3.763125229E1,-3.785625076E1
6.597895641E2,5.313750076E1,3.748125076E1,-3.849375153E1
6.602895641E2,5.360625076E1,3.742500305E1,-3.903750229E1
6.607895641E2,5.373750305E1,3.718125153E1,-4.031250000E1
6.612895641E2,5.338125229E1,3.699375153E1,-4.106250000E1
6.617895641E2,5.296875381E1,3.676875305E1,-4.211250305E1
6.622895641E2,5.212500381E1,3.676875305E1,-4.303125000E1
6.627895641E2,5.115000153E1,3.708750153E1,-4.306875229E1
6.632895641E2,5.023125076E1,3.718125153E1,-4.305000305E1
6.637895641E2,4.963125229E1,3.701250076E1,-4.355625153E1
6.642895641E2,4.888125229E1,3.703125000E1,-4.372500229E1
6.647895641E2,4.841250229E1,3.733125305E1,-4.295625305E1
6.652895641E2,4.818750381E1,3.714375305E1,-4.256250000E1
6.657895641E2,4.773750305E1,3.684375000E1,-4.153125000E1
6.662895641E2,4.758750153E1,3.667500305E1,-3.991875076E1
6.667895641E2,4.760625076E1,3.639375305E1,-3.939375305E1
6.672895641E2,4.807500076E1,3.583125305E1,-3.933750153E1
6.677895641E2,4.845000076E1,3.545625305E1,-3.853125000E1
6.682895641E2,4.910625076E1,3.491250229E1,-3.815625000E1
6.687895641E2,4.972500229E1,3.440625000E1,-3.800625229E1
6.692895641E2,5.000625229E1,3.418125153E1,-3.768750000E1
6.697895641E2,5.051250076E1,3.435000229E1,-3.738750076E1
6.702895641E2,5.075625229E1,3.431250000E1,-3.761250305E1
6.707895641E2,5.096250153E1,3.421875000E1,-3.761250305E1
6.712895641E2,5.070000076E1,3.446250153E1,-3.712500000E1
6.717895641E2,5.045625305E1,3.474375153E1,-3.706875229E1
6.722895641E2,5.010000229E1,3.474375153E1,-3.699375153E1
6.727895641E2,4.981875229E1,3.491250229E1,-3.669375229E1
6.732895641E2,5.004375076E1,3.528750229E1,-3.658125305E1
6.737895641E2,5.030625153E1,3.532500076E1,-3.695625305E1
6.742895641E2,5.040000153E1,3.540000153E1,-3.699375153E1
6.747895641E2,5.030625153E1,3.545625305E1,-3.703125000E1
6.752895641E2,5.032500076E1,3.551250076E1,-3.725625229E1
6.757895641E2,5.025000381E1,3.553125000E1,-3.716250229E1
6.762895641E2,5.040000153E1,3.605625153E1,-3.678750229E1
6.767895641E2,5.041875076E1,3.645000076E1,-3.671250153E1
6.772895641E2,4.993125153E1,3.675000000E1,-3.656250000E1
6.777895641E2,4.959375381E1,3.690000153E1,-3.630000305E1
6.782895641E2,4.974375153E1,3.699375153E1,-3.639375305E1
6.787895641E2,4.980000305E1,3.720000076E1,-3.620625305E1
6.792895641E2,4.950000381E1,3.731250000E1,-3.583125305E1
6.797895641E2,4.987500381E1,3.748125076E1,-3.588750076E1
6.802895641E2,4.965000153E1,3.691875076E1,-3.693750000E1
6.807895641E2,4.938750076E1,3.654375076E1,-3.725625229E1
6.812895641E2,4.950000381E1,3.577500153E1,-3.815625000E1
6.817895641E2,4.940625381E1,3.538125229E1,-3.866250229E1
6.822895641E2,4.921875381E1,3.510000229E1,-3.905625153E1
6.827895641E2,4.903125381E1,3.472500229E1,-3.918750000E1
6.832895641E2,4.929375076E1,3.468750000E1,-3.935625076E1
6.837895641E2,4.908750153E1,3.461250305E1,-3.918750000E1
6.842895641E2,4.940625381E1,3.496875000E1,-3.832500076E1
6.847895641E2,4.976250076E1,3.506250000E1,-3.808125305E1
6.852895641E2,5.008125305E1,3.547500229E1,-3.729375076E1
6.857895641E2,5.036250305E1,3.564375305E1,-3.691875076E1
6.862895641E2,5.049375153E1,3.575625229E1,-3.725625229E1
6.867895641E2,5.051250076E1,3.573750305E1,-3.748125076E1
6.872895641E2,5.032500076E1,3.566250229E1,-3.753750229E1
6.877895641E2,5.010000229E1,3.564375305E1,-3.759375000E1
6.882895641E2,4.989375305E1,3.556875229E1,-3.759375000E1
6.887895641E2,4.978125381E1,3.538125229E1,-3.763125229E1
6.892895641E2,4.989375305E1,3.523125076E1,-3.798750305E1
6.897895641E2,5.008125305E1,3.517500305E1,-3.802500153E1
6.902895641E2,5.006250381E1,3.528750229E1,-3.740625000E1
6.907895641E2,5.038125229E1,3.528750229E1,-3.783750153E1
6.912895641E2,5.079375076E1,3.536250305E1,-3.793125153E1
6.917895641E2,5.111250305E1,3.556875229E1,-3.804375076E1
