"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.332195832E2,5.233503466E1,4.858164707E0,1.324002273E0,3.380000114E0,2.685937108E2,4.610576934E0,3.545013028E0
1.342208365E2,5.233503430E1,4.858117233E0,1.358426103E0,3.380000114E0,2.675390232E2,4.610576945E0,3.545013013E0
1.352208397E2,5.233503188E1,4.858075517E0,1.271267837E0,3.259999990E0,2.650780873E2,4.610576951E0,3.545013006E0
1.362208281E2,5.233503060E1,4.858038289E0,1.323086544E0,2.970000029E0,2.647265282E2,4.610576957E0,3.545012998E0
1.372208375E2,5.233503061E1,4.857998279E0,1.449429270E0,2.869999886E0,2.657812168E2,4.610576966E0,3.545012986E0
1.382208477E2,5.233502944E1,4.857957543E0,9.815947963E-1,2.869999886E0,2.657812168E2,4.610576973E0,3.545012978E0
1.392208380E2,5.233502869E1,4.857919932E0,1.148220765E0,2.849999905E0,2.661327795E2,4.610576980E0,3.545012969E0
1.402208427E2,5.233503293E1,4.857899710E0,1.451565337E0,2.480000019E0,2.714062212E2,4.610576993E0,3.545012951E0
1.412208534E2,5.233504066E1,4.857908747E0,1.792507324E0,1.039999962E0,2.889843636E2,4.610577011E0,3.545012928E0
1.422208430E2,5.233504177E1,4.857921917E0,1.275478431E0,0.000000000E0,NaN,4.610577016E0,3.545012921E0
1.432208462E2,5.233504470E1,4.857925186E0,6.736107552E-1,1.599999964E-1,NaN,4.610577023E0,3.545012912E0
1.442208506E2,5.233505353E1,4.857945721E0,1.227878256E0,3.974017294E-1,NaN,4.780359345E0,3.312506839E0
1.452208413E2,5.233505555E1,4.857946776E0,1.221897834E0,6.188347117E-2,NaN,4.783978805E0,3.307277404E0
1.462208519E2,5.233505543E1,4.857933061E0,7.557370169E-1,0.000000000E0,2.969231706E2,4.749739459E0,3.356264605E0
1.472208642E2,5.233505226E1,4.857938034E0,9.675588803E-1,0.000000000E0,3.021324204E2,4.748808910E0,3.357581119E0
1.482208543E2,5.233505270E1,4.857939929E0,1.023901545E0,3.317471435E-2,3.021324220E2,4.748824080E0,3.357559663E0
1.492208415E2,5.233504926E1,4.857943093E0,1.107920523E0,2.760690448E-2,3.021324243E2,4.748087511E0,3.358601200E0
