"Time (s)","X (hPa)"
8.025114235E2,1.017483673E3
8.035833215E2,1.017480774E3
8.046551925E2,1.017474213E3
8.057270555E2,1.017470627E3
8.067989235E2,1.017470627E3
8.078708215E2,1.017469177E3
8.089427215E2,1.017468109E3
8.100146205E2,1.017467651E3
8.110865705E2,1.017466278E3
8.121584905E2,1.017463074E3
8.132304095E2,1.017457123E3
8.143023315E2,1.017449341E3
8.153742465E2,1.017432556E3
8.164461005E2,1.017404480E3
8.175179955E2,1.017395020E3
8.185898745E2,1.017395020E3
8.196617425E2,1.017408142E3
8.207336335E2,1.017427444E3
8.218055015E2,1.017460175E3
8.228774185E2,1.017478790E3
8.239492815E2,1.017478790E3
8.250211565E2,1.017480316E3
8.260930265E2,1.017480316E3
8.271649035E2,1.017483444E3
8.282367635E2,1.017492752E3
8.293086005E2,1.017507095E3
8.303804765E2,1.017521210E3
8.314523535E2,1.017522812E3
8.325241615E2,1.017522812E3
8.335959735E2,1.017513962E3
8.346678215E2,1.017501755E3
8.357397345E2,1.017486038E3
8.368115955E2,1.017476120E3
8.378834645E2,1.017471237E3
8.389552845E2,1.017471237E3
8.400271325E2,1.017477341E3
8.410989655E2,1.017493362E3
8.421708755E2,1.017500916E3
8.432427645E2,1.017504501E3
8.443146695E2,1.017504501E3
8.453865755E2,1.017467957E3
8.464584665E2,1.017410431E3
8.475303735E2,1.017348557E3
8.486022595E2,1.017299652E3
8.496741005E2,1.017252808E3
8.507459625E2,1.017252808E3
8.518178465E2,1.017290802E3
8.528897355E2,1.017353134E3
8.539616195E2,1.017428360E3
8.550334515E2,1.017501755E3
8.561053295E2,1.017557755E3
8.571771725E2,1.017597580E3
8.582490265E2,1.017609406E3
8.593209035E2,1.017609406E3
8.603927205E2,1.017603302E3
8.614646075E2,1.017590866E3
8.625365075E2,1.017581100E3
8.636083475E2,1.017574234E3
8.646802575E2,1.017566681E3
8.657521625E2,1.017560501E3
8.668240755E2,1.017555847E3
8.678959605E2,1.017553329E3
8.689678295E2,1.017549210E3
8.700397315E2,1.017547455E3
8.711116125E2,1.017546158E3
8.721835075E2,1.017543106E3
8.732553445E2,1.017537003E3
8.743271975E2,1.017531738E3
8.753990445E2,1.017527618E3
8.764708515E2,1.017524338E3
8.775427125E2,1.017520752E3
8.786145605E2,1.017517014E3
8.796864025E2,1.017517014E3
8.807582105E2,1.017517776E3
8.818300855E2,1.017518387E3
8.829020005E2,1.017519913E3
8.839738485E2,1.017519913E3
8.850457435E2,1.017519760E3
8.861176465E2,1.017519760E3
8.871894955E2,1.017519455E3
8.882613545E2,1.017519455E3
8.893331905E2,1.017520752E3
8.904050415E2,1.017526703E3
8.914769035E2,1.017532730E3
8.925487405E2,1.017537384E3
8.936205855E2,1.017542496E3
8.946924245E2,1.017550049E3
8.957642585E2,1.017552795E3
8.968361575E2,1.017555237E3
8.979079785E2,1.017555237E3
8.989798615E2,1.017550812E3
9.000516885E2,1.017548294E3
9.011235355E2,1.017548294E3
9.021953425E2,1.017550201E3
9.032671855E2,1.017556152E3
9.043390445E2,1.017569122E3
9.054109145E2,1.017580261E3
9.064827835E2,1.017584686E3
9.075546775E2,1.017584686E3
9.086265355E2,1.017583084E3
9.096984025E2,1.017577438E3
9.107703055E2,1.017565842E3
9.118421855E2,1.017556381E3
9.129140325E2,1.017546616E3
9.139858455E2,1.017531052E3
9.150576365E2,1.017515030E3
9.161294565E2,1.017502594E3
9.172012425E2,1.017494431E3
9.182730475E2,1.017494431E3
9.193448505E2,1.017494888E3
9.204166845E2,1.017499542E3
9.214884895E2,1.017499542E3
9.225603015E2,1.017495270E3
9.236321555E2,1.017489548E3
9.247039875E2,1.017486649E3
9.257758085E2,1.017483902E3
9.268476445E2,1.017475967E3
9.279194665E2,1.017474213E3
9.289913205E2,1.017470703E3
9.300631755E2,1.017468796E3
9.311350015E2,1.017468796E3
9.322068585E2,1.017467422E3
9.332787025E2,1.017467422E3
9.343505445E2,1.017466278E3
9.354223565E2,1.017453613E3
9.364941405E2,1.017439499E3
9.375659905E2,1.017436066E3
9.386378345E2,1.017436066E3
9.397096915E2,1.017443314E3
9.407815005E2,1.017450638E3
9.418533415E2,1.017458801E3
9.429252265E2,1.017460709E3
9.439971255E2,1.017460709E3
9.450690215E2,1.017459946E3
9.461409155E2,1.017459946E3
9.472127945E2,1.017461166E3
9.482846815E2,1.017463303E3
