"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.015119574E2,-3.916596528E-3,-2.717520110E-2,6.655477919E-3
1.020095124E2,4.206936806E-2,5.058225244E-2,7.307128049E-3
1.025070675E2,1.656821929E-2,3.974746913E-2,-1.697605476E-2
1.030046225E2,3.306666017E-2,4.249545746E-4,-1.074862666E-4
1.035021785E2,7.068338804E-3,4.305256903E-2,-1.305167936E-2
1.039997335E2,2.158190310E-2,1.667951792E-2,-5.500955507E-3
1.044972879E2,-2.018080279E-2,-7.298038900E-2,5.376377702E-2
1.049948429E2,-1.592133008E-2,-2.669305354E-2,1.103593130E-2
1.054923975E2,1.389275771E-2,2.835368738E-2,-2.209006436E-2
1.059899515E2,-4.860924091E-3,-4.070599377E-2,1.848663390E-2
1.064875059E2,3.936169669E-2,6.732840836E-2,-4.146033898E-2
1.069850599E2,1.972238719E-2,-4.758714233E-3,1.918598451E-2
1.074826148E2,1.045092288E-2,1.438166946E-2,-1.096540876E-2
1.079801688E2,7.315580733E-3,2.038612217E-2,1.140688825E-2
1.084777225E2,3.880797420E-3,1.064315438E-2,-8.523866534E-3
1.089752765E2,9.080884978E-3,4.767688923E-3,5.814814940E-4
1.094728293E2,-1.283947960E-3,-2.034465224E-2,1.811715029E-2
1.099703823E2,1.745013706E-2,1.744726487E-2,3.911764361E-3
1.104679367E2,2.627450973E-3,-2.430681698E-2,1.534273289E-2
1.109654897E2,1.423851121E-2,-3.704051487E-4,1.861923933E-2
1.114630423E2,-8.733080700E-3,-6.940886844E-3,1.136238687E-2
1.119605953E2,-1.307130698E-2,-3.328862786E-2,1.642037928E-2
1.124581488E2,-3.896459937E-3,9.504748508E-3,7.201069966E-4
1.129557018E2,-2.844984410E-3,3.401367459E-3,2.220282331E-4
1.134532545E2,2.369282069E-3,1.091145910E-2,-2.680600807E-2
1.139508065E2,-1.612816006E-3,1.252715476E-2,1.164681278E-2
1.144483589E2,-1.398518961E-2,7.496221922E-3,-3.240229096E-3
1.149459109E2,-1.997623593E-2,-4.081265628E-2,1.305388659E-2
1.154434638E2,-9.551876225E-3,-2.455035690E-3,-8.736692369E-3
1.159410158E2,9.789852425E-3,6.057044491E-2,-2.349598706E-2
1.164385678E2,-4.037294164E-2,3.070690855E-2,-5.443670228E-2
1.169361197E2,2.060737461E-2,2.945351228E-2,-1.341357268E-2
1.174336714E2,-1.187486015E-2,-1.496528368E-2,2.125030756E-2
1.179312224E2,8.267382160E-3,-1.693878509E-2,1.261665486E-2
1.184287743E2,-5.486693699E-3,-6.136311684E-3,-2.427847590E-3
1.189263253E2,3.529884852E-3,2.522358112E-2,-3.002090380E-4
1.194238769E2,-2.268935181E-2,-2.356140688E-2,5.041746423E-3
1.199214279E2,-2.096417733E-2,4.112113267E-3,-2.398068830E-2
1.204189783E2,5.111322738E-3,-2.108038403E-2,2.086186782E-2
1.209165293E2,1.742166094E-2,-1.587070897E-2,1.172014326E-2
1.214140807E2,6.016021594E-3,8.972249925E-4,1.371732168E-2
1.219116307E2,3.294765018E-3,3.107271856E-3,2.569398843E-3
1.224091811E2,2.682513790E-3,-6.026743446E-3,7.281111553E-3
1.229067311E2,-7.542555220E-3,1.006711973E-3,-2.417563461E-3
1.234042811E2,-7.909006439E-3,2.037668228E-2,-1.885432750E-2
1.239018311E2,-4.712928087E-3,-1.633922383E-2,1.057801303E-2
1.243993809E2,-3.766706679E-3,2.729480714E-2,-1.875564083E-2
1.248969309E2,2.950151917E-3,-1.343894750E-2,-2.495666966E-3
1.253944815E2,-2.187355608E-2,-2.534888871E-2,8.409041911E-3
1.258920315E2,5.807232810E-6,-1.567322761E-3,1.435508020E-4
1.263895824E2,-2.940722974E-3,-1.784412749E-2,1.718107611E-2
1.268871324E2,-5.743076093E-3,4.831701517E-5,-4.667232744E-3
1.273846821E2,1.120219566E-2,-9.938509203E-3,9.136610664E-3
1.278822321E2,6.666115485E-3,1.081806980E-2,-6.219492294E-3
1.283797833E2,-5.244404078E-3,8.165584877E-3,4.213053733E-3
1.288773333E2,-1.195783494E-3,-1.807410829E-2,1.073375437E-2
1.293748835E2,7.988679223E-3,-1.472393051E-2,2.264617383E-2
