"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.793541717E2,5.242152572E1,4.953526690E0,4.385624232E0,1.639999986E0,3.350000000E2,9.935046196E0,2.500000000E0
1.803538028E2,5.242153539E1,4.953521150E0,4.356948215E0,9.499999881E-1,3.352999878E2,9.935046196E0,2.500000000E0
1.813541338E2,5.242153893E1,4.953518640E0,3.791461054E0,4.300000072E-1,3.352999878E2,9.935046196E0,2.500000000E0
1.823540440E2,5.242153970E1,4.953517190E0,3.559771842E0,1.700000018E-1,3.353999939E2,9.935046196E0,2.500000000E0
1.833541946E2,5.242153793E1,4.953517180E0,3.421097440E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.843541741E2,5.242153782E1,4.953517380E0,3.379166249E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.853532738E2,5.242153705E1,4.953518530E0,3.380508604E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.863532628E2,5.242153647E1,4.953518910E0,3.329787787E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.873539233E2,5.242153762E1,4.953517630E0,3.396255955E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.883538102E2,5.242153817E1,4.953517180E0,3.207108524E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.893538200E2,5.242153809E1,4.953517070E0,3.044022408E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.903538131E2,5.242153839E1,4.953517220E0,2.985001927E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.913538129E2,5.242153893E1,4.953516550E0,2.917314313E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.923539457E2,5.242153961E1,4.953516290E0,3.018755558E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.933533688E2,5.242153983E1,4.953516420E0,3.052020108E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.943540352E2,5.242153995E1,4.953516480E0,3.055926565E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.953540544E2,5.242153998E1,4.953516450E0,3.039325027E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.963540759E2,5.242154000E1,4.953516470E0,3.046466181E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.973540227E2,5.242153990E1,4.953516780E0,3.004596104E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.983535737E2,5.242153980E1,4.953517070E0,2.976825137E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
1.993534404E2,5.242153977E1,4.953517140E0,2.976642030E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.003538061E2,5.242153976E1,4.953517020E0,2.962054542E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.013534341E2,5.242153977E1,4.953517180E0,2.989093225E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.023542646E2,5.242153976E1,4.953517190E0,2.985797318E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.033540441E2,5.242153978E1,4.953517200E0,2.991351552E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.043539409E2,5.242153975E1,4.953517130E0,2.989276273E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.053537549E2,5.242153975E1,4.953517080E0,2.990557981E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.063536767E2,5.242153975E1,4.953516740E0,2.985125652E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.073535738E2,5.242153977E1,4.953516190E0,2.985064321E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.083534560E2,5.242153984E1,4.953515940E0,2.986468082E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.093542615E2,5.242153987E1,4.953515690E0,2.993181844E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.103541234E2,5.242153989E1,4.953515460E0,2.998980077E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.113533720E2,5.242153990E1,4.953515360E0,3.000933157E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
2.123533988E2,5.242153990E1,4.953515280E0,3.002703129E0,0.000000000E0,NaN,9.935046196E0,2.500000000E0
