"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.947934387E2,-7.668750286E0,3.646875000E1,9.412500381E0
4.952934387E2,-9.918750763E0,3.538125229E1,9.787500381E0
4.957934387E2,-1.170000076E1,3.361875153E1,1.110000038E1
4.962934387E2,-1.290000057E1,3.245625305E1,1.203750038E1
4.967934387E2,-1.395000076E1,3.114375114E1,1.321875095E1
4.972934387E2,-1.359375095E1,3.026250076E1,1.460625076E1
4.977934387E2,-1.541250038E1,2.846250153E1,1.593750095E1
4.982934387E2,-1.404375076E1,2.810625076E1,1.691250038E1
4.987934387E2,-1.301250076E1,2.780625153E1,1.764375114E1
4.992934387E2,-1.055625057E1,2.823750114E1,1.826250076E1
4.997934387E2,-7.987500191E0,2.915625191E1,1.895625114E1
5.002934387E2,-6.168750286E0,2.979375076E1,1.899375153E1
5.007934387E2,-4.912500381E0,3.003750038E1,1.950000000E1
5.012934387E2,-4.425000191E0,3.054375076E1,1.929375076E1
5.017934387E2,-3.075000048E0,3.146250153E1,1.944375038E1
5.022934387E2,-3.243750095E0,3.153750038E1,1.981875038E1
5.027934387E2,-3.206250191E0,3.146250153E1,2.047500038E1
5.032934387E2,-5.587500095E0,3.013125038E1,2.165625000E1
5.037934387E2,-7.218750477E0,2.955000114E1,2.195625114E1
5.042934387E2,-8.400000572E0,2.947500038E1,2.218125153E1
5.047934387E2,-9.543750763E0,3.037500191E1,2.000625038E1
5.052934387E2,-9.862500191E0,3.116250038E1,1.830000114E1
5.057934387E2,-9.731250763E0,3.211875153E1,1.676250076E1
5.062934387E2,-9.206250191E0,3.345000076E1,1.488750076E1
5.067934387E2,-8.475000381E0,3.470625305E1,1.333125019E1
5.072934387E2,-5.625000000E0,3.667500305E1,1.151250076E1
5.077934387E2,-4.087500095E0,3.780000305E1,1.044375038E1
5.082934387E2,-3.018750191E0,3.832500076E1,9.243750572E0
5.087934387E2,-2.100000143E0,3.821250153E1,9.412500381E0
5.092934387E2,-7.125000358E-1,3.772500229E1,9.581250191E0
5.097934387E2,-1.312500089E-1,3.690000153E1,9.993750572E0
5.102934387E2,1.293750048E0,3.635625076E1,9.900000572E0
5.107934387E2,1.987500072E0,3.660000229E1,9.075000763E0
5.112934387E2,2.606250048E0,3.691875076E1,7.875000477E0
5.117934387E2,2.512500048E0,3.727500153E1,6.693750381E0
5.122934387E2,2.887500048E0,3.750000000E1,5.681250095E0
5.127934387E2,2.681250095E0,3.785625076E1,5.062500000E0
5.132934387E2,2.381250143E0,3.851250076E1,4.031250000E0
5.137934387E2,1.387500048E0,3.939375305E1,2.943750143E0
5.142934387E2,3.937500119E-1,4.003125000E1,2.381250143E0
5.147934387E2,-6.562500000E-1,4.006875229E1,2.006250143E0
5.152934387E2,-1.106250048E0,4.005000305E1,1.912500024E0
5.157934387E2,-2.062500000E0,4.029375076E1,2.756250143E0
5.162934387E2,-2.381250143E0,4.051875305E1,2.381250143E0
5.167934387E2,-2.756250143E0,4.051875305E1,2.681250095E0
5.172934387E2,-2.737500191E0,4.070625305E1,2.493750095E0
5.177934387E2,-3.318750143E0,4.057500076E1,2.137500048E0
5.182934387E2,-3.487500191E0,4.035000229E1,2.100000143E0
5.187934387E2,-3.806250095E0,4.023750305E1,1.593750119E0
5.192934387E2,-4.162500381E0,4.031250000E1,1.125000000E0
5.197934387E2,-4.106250286E0,4.040625000E1,1.218750000E0
5.202934387E2,-3.487500191E0,4.040625000E1,1.518750072E0
5.207934387E2,-3.300000191E0,4.061250305E1,1.387500048E0
5.212934387E2,-3.075000048E0,4.016250229E1,2.062500000E0
5.217934387E2,-2.775000095E0,4.020000076E1,1.537500024E0
5.222934387E2,-3.600000143E0,3.993750000E1,1.762500048E0
5.227934387E2,-2.943750143E0,4.003125000E1,2.268750191E0
5.232934387E2,-3.618750095E0,3.980625153E1,2.756250143E0
5.237934387E2,-2.718750000E0,3.975000000E1,2.400000095E0
5.242934387E2,-4.725000381E0,3.901875305E1,2.156250000E0
5.247934387E2,-4.012500286E0,3.853125000E1,1.743750095E0
5.252934387E2,-6.975000381E0,3.712500000E1,1.200000048E0
5.257934387E2,-6.881250381E0,3.721875000E1,2.700000048E0
5.262934387E2,-3.956250191E0,3.870000076E1,1.143750072E0
5.267934387E2,-2.418750048E0,3.924375153E1,-6.187500358E-1
5.272934387E2,-2.006250143E0,3.937500000E1,-3.562500179E-1
5.277934387E2,-1.556250095E0,3.952500153E1,-1.875000000E-1
5.282934387E2,-1.237500072E0,3.969375229E1,3.187500238E-1
5.287934387E2,-9.000000358E-1,3.999375153E1,3.562500179E-1
5.292934387E2,1.106250048E0,4.138125229E1,6.187500358E-1
5.297934387E2,2.625000000E0,4.166250229E1,-1.218750000E0
5.302934387E2,-4.875000119E-1,4.033125305E1,-2.250000089E-1
5.307934387E2,-1.237500072E0,4.029375076E1,2.625000179E-1
5.312934387E2,-1.818750024E0,4.020000076E1,-2.250000089E-1
5.317934387E2,-1.143750072E0,4.038750076E1,-5.812500119E-1
5.322934387E2,-1.237500072E0,4.046250153E1,-7.125000358E-1
5.327934387E2,-7.312500477E-1,4.070625305E1,-6.187500358E-1
5.332934387E2,-1.631250024E0,4.063125229E1,-7.125000358E-1
5.337934387E2,-2.718750000E0,4.147500229E1,-2.362500191E0
5.342934387E2,-2.868750095E0,4.149375153E1,-1.893750072E0
