"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.102297766E1,3.314657450E0,-1.126361465E1,1.755135417E0
6.152297766E1,3.169293642E0,-8.285746574E0,-8.165507317E-1
6.202297766E1,4.378865242E0,-3.698107481E0,-4.967499733E0
6.252297766E1,1.657627940E0,-8.098507881E0,-4.367499352E0
6.302297766E1,2.870190859E0,-1.053499985E1,6.699903607E-1
6.352297766E1,3.535395384E0,-1.185583782E1,-1.429113269E0
6.402297766E1,1.068335533E1,-1.340459251E1,1.801197290E0
6.452297766E1,1.255035520E0,-1.308754349E1,-1.088136077E0
6.502297766E1,1.117328548E1,-1.061934662E1,-2.615953445E0
6.552297766E1,5.308476925E0,-1.266580868E1,5.964110494E-1
6.602297766E1,6.706483841E0,-7.415955544E0,1.274178028E-1
6.652297766E1,4.411168575E0,-4.667200565E0,-6.370890141E0
6.702297766E1,1.362114310E0,-6.744768620E0,2.063809633E0
6.752297766E1,4.050450325E0,-3.169293642E0,-2.882154942E0
6.802297766E1,2.459821701E0,-5.224130154E0,-2.271386862E0
6.852297766E1,1.963310957E0,-7.382455826E0,-1.240678549E0
6.902297766E1,3.602394581E0,-8.421539307E0,-8.721838593E-1
6.952297766E1,3.061018467E0,-1.142034435E1,3.104089260E0
7.002297766E1,1.726421595E0,-1.096271706E1,1.765903115E0
7.052297766E1,7.602595806E0,-1.005464077E1,1.686341763E0
7.102297766E1,4.258028030E0,-1.191326618E1,2.397608280E0
7.152297766E1,6.404987812E0,-1.124028397E1,-1.293320656E0
7.202297766E1,3.997210264E0,-1.173559856E1,-4.127618968E-1
7.252297766E1,6.423532486E0,-1.152263737E1,-1.062413216E0
7.302297766E1,2.874976397E0,-1.248754311E1,7.357929349E-1
7.352297766E1,4.367499352E0,-1.061276627E1,2.260020971E0
7.402297766E1,2.843869686E0,-5.560919762E0,-4.468596458E0
7.452297766E1,3.985246181E0,-5.712863922E0,1.082752228E0
7.502297766E1,4.222135544E0,-3.354737282E0,-3.303889751E0
7.552297766E1,1.440479279E0,-6.829115868E0,-1.451845169E0
7.602297766E1,5.506483078E0,-6.107679844E0,-2.102094650E0
7.652297766E1,2.143969059E0,-1.014855862E1,-2.419741869E0
7.702297766E1,5.350351334E0,-9.911071777E0,-6.813562512E-1
7.752297766E1,3.710669756E0,-1.107039356E1,-3.235096216E0
7.802297766E1,6.133402824E0,-1.386281776E1,1.314856052E0
7.852297766E1,2.812164783E0,-1.004207802E1,-4.642075896E-1
7.902297766E1,9.165707588E0,-1.177268696E1,3.182454109E0
