"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.529813024E1,-6.719512492E-2,-3.874409795E-1,-7.747292519E-1
6.580222462E1,2.012799382E-1,-9.666935354E-2,5.099193454E-1
6.630631873E1,3.628536761E-1,8.384118974E-2,-2.458730787E-1
6.681041264E1,-5.297724605E-1,-3.222311661E-2,-1.924224012E-2
6.731450639E1,2.301433086E-1,6.673697382E-2,8.399390429E-2
6.781859972E1,-1.010981202E-1,-1.061377525E-1,1.731801629E-1
6.832269248E1,-3.115410507E-1,2.935205400E-1,8.552107029E-3
6.882678456E1,3.590357602E-1,-6.835576892E-1,-2.061668597E-2
6.933087597E1,-1.511890348E-2,3.938550651E-1,3.452913165E-1
6.983496660E1,-2.596175298E-2,-3.428478539E-1,-5.209149122E-1
7.033905644E1,-2.092211880E-2,1.562286615E-1,1.850920320E-1
7.084314566E1,-4.306596518E-2,1.049160287E-1,-1.169806048E-1
7.134723467E1,-6.688969582E-2,1.597411335E-1,1.053741723E-1
7.185132357E1,9.239330143E-2,-1.779143661E-1,-6.887500733E-2
7.235541243E1,-2.901607752E-2,1.644753367E-1,1.178968996E-1
7.285950139E1,2.025016695E-1,2.608392537E-1,-1.091920808E-1
7.336359066E1,-1.962403059E-1,-2.570213675E-1,1.710421443E-1
7.386768019E1,-1.759290546E-1,-9.651663154E-2,-2.160934210E-1
7.437176993E1,6.933315098E-2,-5.068650246E-1,-4.123337194E-2
7.487585956E1,-4.033234715E-1,4.879282415E-1,1.649334840E-2
7.537994883E1,-5.833758786E-2,-3.037525117E-1,-6.003273726E-1
7.588403743E1,-1.591302752E-1,1.391244531E-1,1.101236463E0
7.638812534E1,-3.158170879E-1,-5.974257588E-1,-1.731038094E0
7.689221248E1,-4.437932670E-1,5.943714380E-1,2.163072109E0
7.739629894E1,-1.221729591E-1,-3.459021747E-1,-2.246455193E0
7.790038467E1,3.295615613E-1,-2.803869247E-1,2.319300890E0
7.840446962E1,-5.737547278E-1,-6.872228812E-3,-2.231794357E0
7.890855389E1,-1.262962967E-1,3.831649423E-1,2.267988205E0
7.941263743E1,-1.737910360E-1,-3.032943606E-1,-2.186285019E0
7.991672029E1,1.290451884E-1,-8.155044913E-2,1.893833518E0
8.042080238E1,5.803215317E-3,7.223475724E-2,-1.888946652E0
8.092488378E1,-3.558287323E-1,4.108065739E-2,1.049312949E0
8.142896503E1,3.316995800E-1,-2.162461281E-1,-9.133955836E-1
8.193304607E1,-6.614138484E-1,7.005091906E-1,9.604321718E-1
8.243712691E1,4.363101721E-1,-1.635590494E-1,-6.844739914E-1
8.294120758E1,-4.430296719E-1,8.735366166E-2,8.368847370E-1
8.344528785E1,3.798051775E-1,-1.432477981E-1,-7.541125417E-1
8.394936769E1,-4.557051361E-1,1.282816008E-2,3.553705812E-1
8.445344701E1,2.076940238E-1,1.136208475E-1,-3.533852696E-1
8.495752571E1,-3.988946974E-1,-1.765399277E-1,-1.893680729E-2
8.546160383E1,1.889099330E-1,-1.432477981E-1,-1.020144150E-1
8.596568144E1,-2.843575478E-1,-4.169152305E-2,-4.306596816E-1
8.646975842E1,6.337722391E-2,2.214384824E-2,4.679224193E-1
8.697383488E1,-7.635809947E-3,6.291907281E-2,-2.535088956E-1
8.747791071E1,-7.536544204E-1,7.255546451E-1,5.403099060E-1
8.798198607E1,9.162971983E-4,-2.608392537E-1,-1.002123713E0
8.848606102E1,-8.904881477E-1,3.323104382E-1,5.189296007E-1
8.899013555E1,-4.091266990E-1,1.611461282E0,-1.863137603E0
8.949420967E1,-1.296560466E-1,2.595258951E0,5.360338464E-2
8.999828336E1,-2.733619884E-2,5.117519498E-1,6.108647585E-1
