"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.870053958E1,6.846705824E-2,-1.006520763E-1,4.540287331E-2
8.920160258E1,-1.067939773E-1,9.469797462E-2,-7.027259469E-2
8.970266592E1,-4.642479122E-2,-3.397703171E-2,3.954163194E-2
9.020372792E1,3.143312931E-1,9.016325325E-2,-2.228614688E-1
9.070479083E1,-1.752551086E-2,3.449791074E-1,-1.211527213E-1
9.120585383E1,-1.280621588E-1,9.924992919E-2,-3.315763548E-2
9.170691546E1,-1.373565644E-1,-6.111602858E-2,-3.370169923E-2
9.220797746E1,-5.672934055E-1,8.002795279E-2,1.640988886E-1
9.270904067E1,-4.994792864E-2,-1.318076998E-1,1.109358817E-1
9.321010367E1,-8.400205970E-1,2.421400100E-1,1.350904584E0
9.371116567E1,-1.179976240E-1,8.989329934E-1,-1.075526118E0
9.421222867E1,9.629958123E-2,-1.072620749E-1,-5.313852429E-2
9.471329129E1,5.005092546E-2,1.485334709E-3,-2.635984123E-2
9.521435429E1,7.261054218E-2,-2.400608733E-2,3.240837902E-2
9.571541792E1,6.045567244E-2,1.406316087E-2,1.302329544E-2
9.621648092E1,-1.203930238E-3,7.432126999E-2,-8.545264602E-2
9.671754254E1,4.530869890E-3,1.502689347E-2,1.620229334E-2
9.721860554E1,-2.542045433E-3,-1.357659884E-2,-1.615627296E-2
9.771966858E1,-2.562033385E-2,8.766580373E-3,-3.359664604E-2
9.822073058E1,-3.574656695E-2,-1.690818183E-2,-2.112250030E-2
9.872179354E1,-3.363038972E-2,-1.670717150E-1,1.787526160E-2
9.922285654E1,1.041871379E-3,-4.901163746E-3,-6.093418226E-3
9.972391971E1,-3.763278574E-2,-3.099627793E-2,-1.735376194E-2
1.002249817E2,1.825582683E-1,-1.259021014E-1,-4.478555545E-2
1.007260449E2,2.278131060E-2,-4.134046286E-2,-4.125588015E-2
1.012271079E2,-3.377052769E-2,2.644670662E-3,2.020893618E-2
1.017281715E2,-3.856077045E-2,1.630849019E-2,-3.886295483E-3
1.022292335E2,-2.246322297E-2,-2.328818664E-2,3.099665791E-2
1.027302957E2,-6.274306774E-2,1.394450851E-2,8.559671789E-2
1.032313587E2,4.418309405E-2,-1.225825623E-1,4.322345369E-3
1.037324215E2,7.213728875E-2,-3.211206198E-2,-1.098011527E-2
1.042334835E2,5.108468235E-3,-2.659642696E-2,8.291065693E-3
1.047345473E2,7.638616487E-3,2.551503479E-2,1.420782879E-3
1.052356093E2,2.307304740E-2,-3.175085410E-2,5.540777929E-3
1.057366718E2,4.053381085E-2,-3.059242107E-2,1.200641226E-2
1.062377348E2,2.356173657E-2,1.996027865E-2,-7.178745698E-3
1.067387965E2,9.401614778E-3,1.660548151E-2,-2.309782896E-3
1.072398595E2,-3.099323483E-3,-1.214371994E-2,2.297367528E-2
1.077409224E2,6.985913031E-3,1.478950307E-2,1.023349073E-2
1.082419854E2,3.321641125E-3,-1.258168742E-2,2.176335081E-3
1.087430468E2,1.541775186E-2,6.631615572E-3,-8.269082755E-3
1.092441098E2,1.394746942E-3,-1.103670336E-2,-6.004727446E-3
1.097451719E2,2.499370277E-2,3.320786636E-3,-9.584161453E-4
1.102462349E2,-3.677947214E-3,-1.212879550E-2,2.427199855E-3
1.107472975E2,4.554838873E-3,-1.527865604E-2,6.295065396E-3
1.112483595E2,2.137931250E-2,-9.284132160E-3,-5.152046680E-3
1.117494225E2,6.512979046E-3,1.505633257E-2,-2.654285543E-2
1.122504855E2,-2.505129762E-2,1.480960287E-2,-3.970229253E-2
1.127515473E2,-2.946664346E-3,2.169025317E-2,-2.234447747E-2
1.132526103E2,1.855710754E-3,1.785696950E-3,-2.054188773E-2
1.137536739E2,-2.078067744E-3,7.678293623E-3,-2.109105512E-2
1.142547359E2,-2.356329933E-3,-1.554703340E-5,-8.498261683E-3
1.147557988E2,2.743428387E-2,-1.560545713E-2,1.214625966E-2
1.152568618E2,6.845569238E-3,6.850436330E-4,-2.667259052E-2
1.157579237E2,-1.588311419E-2,-4.465440288E-4,-1.061659399E-2
1.162589867E2,-4.066914320E-2,-1.160161477E-2,-4.310023040E-2
1.167600487E2,-1.686184108E-2,6.548556034E-3,-2.318806015E-2
1.172611117E2,-7.677016780E-3,-1.089558750E-2,-2.497732826E-2
1.177621740E2,6.514647976E-3,-1.659255847E-2,-7.264432497E-3
1.182632370E2,-9.849525988E-3,5.176557228E-3,6.237417459E-3
1.187642988E2,1.408898458E-2,-3.444396704E-2,-6.754925940E-3
1.192653618E2,-3.451600298E-2,2.194119804E-2,-2.512957156E-2
1.197664243E2,2.135499753E-2,2.330256440E-2,-3.464503586E-2
1.202674863E2,-7.389689796E-3,-1.847358048E-2,-1.656655781E-2
1.207685495E2,1.584994048E-2,-1.122114062E-2,-5.656301044E-3
1.212696125E2,-1.244509872E-2,1.881546527E-2,-3.145409003E-2
1.217706750E2,-1.062452570E-1,1.088621840E-1,-5.536384881E-2
1.222717380E2,-9.677234292E-2,9.814769030E-2,-1.357587054E-2
1.227728013E2,-1.361566363E-3,-5.933335423E-2,-1.971142739E-2
1.232738643E2,-2.472657524E-2,1.957608387E-2,-3.218011186E-2
1.237749255E2,-8.050505072E-3,6.794898305E-3,-1.916109398E-2
1.242759885E2,4.320529290E-3,2.518007345E-2,-4.770500585E-2
1.247770520E2,-2.960069804E-3,-1.330541167E-2,-5.281539261E-2
1.252781150E2,5.434929626E-4,-8.842296898E-3,-1.808546670E-2
1.257791783E2,1.129852422E-2,2.394344285E-2,-2.837819606E-2
1.262802403E2,8.910265751E-5,9.533577599E-3,-2.641748823E-2
1.267813022E2,2.966075391E-2,3.388634417E-3,-5.539991893E-3
1.272823652E2,3.832980245E-2,1.758236997E-2,-2.342452854E-2
1.277834290E2,4.353474453E-2,1.189172734E-3,-6.374371238E-3
1.282844920E2,-3.232135624E-2,1.977535710E-2,-5.843026098E-3
1.287855550E2,-5.274493247E-2,2.626452595E-2,1.444780082E-2
1.292866170E2,-5.998469424E-4,1.285783947E-4,6.705997512E-4
1.297876805E2,4.399484023E-2,-2.322074771E-2,-6.892988458E-3
1.302887435E2,1.590380631E-2,5.195224658E-3,-3.097117133E-2
1.307898059E2,3.238365799E-2,-3.297500312E-2,-2.118597552E-2
1.312908689E2,-9.549213573E-3,5.467888433E-3,-5.776509643E-2
1.317919319E2,-8.838639595E-3,-1.553924009E-2,-6.082583219E-2
1.322929949E2,-2.002471499E-2,7.577264681E-3,-2.150001470E-3
1.327940585E2,-5.621935427E-2,2.204180695E-2,-2.622753195E-2
1.332951225E2,3.744257241E-2,-2.628018148E-2,-2.819305472E-2
1.337961862E2,-1.700207964E-2,-1.674876362E-1,1.085655391E-1
1.342972502E2,2.084521949E-2,-2.977602370E-2,-2.348671202E-3
1.347983153E2,8.925662376E-3,8.340389468E-4,-2.407504991E-2
1.352993793E2,2.068805881E-2,2.936358564E-2,-1.304289140E-2
1.358004411E2,-3.768981993E-2,4.241100699E-2,-3.611337766E-2
1.363015051E2,5.733723938E-2,-2.442824692E-1,-8.125815541E-3
1.368025681E2,2.968212217E-2,-1.475077718E-1,-2.624148317E-2
1.373036321E2,-3.253906965E-2,-2.174330801E-1,-6.316338181E-1
1.378046952E2,-1.446672082E-1,5.129630566E-1,1.415100694E-1
1.383057592E2,5.512777343E-2,-1.545130908E-1,-6.079019606E-2
1.388068216E2,-1.796554327E-1,1.899695545E-1,7.991013117E-3
1.393078856E2,-5.574601144E-2,1.101099774E-1,1.515224297E-2
1.398089488E2,1.380776521E-2,8.885360323E-3,2.192768268E-3
1.403100128E2,1.115966961E-1,-2.205532193E-1,-9.690736420E-3
1.408110760E2,4.409216717E-2,-2.866462246E-2,-2.917042933E-3
1.413121400E2,2.435526624E-2,-9.512772784E-3,3.744373098E-3
1.418132034E2,-4.644358531E-2,1.014811024E-1,3.635739163E-2
1.423142674E2,1.329645049E-2,1.941053569E-2,1.233008783E-2
1.428153315E2,2.838061657E-3,1.054640487E-2,3.517905250E-2
1.433163955E2,-1.271180995E-2,6.152357161E-2,5.728787556E-2
1.438174611E2,-3.895211220E-2,5.487099290E-2,2.230016142E-2
1.443185251E2,-1.142326742E-1,1.545093060E-1,1.847646013E-2
1.448195887E2,2.561747134E-1,-3.274390101E-1,1.266839355E-1
1.453206527E2,1.964363083E-2,-3.328216448E-2,9.286157787E-3
1.458217164E2,6.704431027E-2,-1.026425138E-1,4.317447916E-2
1.463227814E2,-1.404035240E-1,2.711485326E-1,-4.100894183E-2
1.468238455E2,-4.358851537E-2,5.704947934E-2,4.251556098E-2
1.473249105E2,8.422952890E-2,-2.223452777E-1,-6.802556105E-3
1.478259759E2,1.104351804E-1,-2.215572596E-1,8.854312822E-3
1.483270399E2,4.870160483E-4,2.602931298E-2,3.008067794E-2
1.488281046E2,3.812427074E-2,-3.140360117E-2,3.167124093E-2
1.493291696E2,4.388976842E-2,-9.062300436E-3,-2.571878582E-2
1.498302350E2,-6.776861101E-2,8.182788640E-2,7.101982832E-3
1.503313000E2,8.210639469E-3,-1.157825161E-2,2.326342463E-2
1.508323661E2,-3.389807045E-2,-1.077631339E-1,1.877186820E-2
1.513334311E2,5.253128707E-3,1.565765589E-3,5.754036829E-2
1.518344963E2,-1.864269190E-2,7.568121701E-2,1.449400466E-2
1.523355623E2,-3.345771134E-2,8.673657477E-2,7.376322523E-3
1.528366282E2,1.591349579E-2,-2.966809087E-2,3.220995516E-2
1.533376942E2,9.138330817E-3,5.190414190E-2,-1.169670373E-3
1.538387603E2,3.704880178E-2,-6.830625236E-3,-3.734570928E-3
1.543398263E2,5.171394348E-2,-8.359911293E-2,2.014406770E-2
1.548408928E2,6.505560875E-2,-7.154608518E-2,3.899076954E-3
1.553419598E2,5.599060282E-2,-5.680633336E-2,2.235623822E-2
1.558430260E2,-2.904558741E-2,-1.605058089E-2,2.316834033E-2
1.563440930E2,4.659616575E-2,-3.378175572E-2,4.471413046E-2
1.568451596E2,-1.061053947E-1,-2.963932604E-2,6.893564761E-2
1.573462276E2,-1.200755388E-1,1.172893941E-1,3.084924445E-2
1.578472949E2,2.716145106E-2,8.217240684E-4,3.237748146E-2
1.583483619E2,1.199546829E-1,-7.906683087E-1,1.560871154E-1
1.588494290E2,-2.435141057E-2,8.715272695E-2,7.930872031E-3
