"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.253986130E2,-3.003661728E1,-4.093795776E1,3.767071533E1
2.258961715E2,-2.898120499E1,-4.127813721E1,3.821240234E1
2.263937295E2,-3.114615250E1,-4.506231689E1,3.684558105E1
2.268912867E2,-3.070863724E1,-3.742633057E1,3.309564209E1
2.273888437E2,-2.723131943E1,-4.088900757E1,3.674774170E1
2.278864017E2,-2.799961090E1,-3.952249146E1,3.568762207E1
2.283839587E2,-2.673534012E1,-4.204824829E1,3.590704346E1
2.288815156E2,-2.583519745E1,-4.114184570E1,3.465313721E1
2.293790726E2,-2.527960587E1,-3.932693481E1,3.399676514E1
2.298766289E2,-2.749439621E1,-3.727896118E1,3.302575684E1
2.303741859E2,-2.567478180E1,-3.774325562E1,3.129241943E1
2.308717448E2,-2.592439270E1,-3.341122437E1,3.268969727E1
2.313693018E2,-2.538093567E1,-3.552597046E1,2.959393311E1
2.318668581E2,-2.309988022E1,-3.773471069E1,2.937414551E1
2.323644161E2,-2.240067673E1,-3.694671631E1,2.925885010E1
2.328619737E2,-2.193102646E1,-3.664797974E1,2.757318115E1
2.333595318E2,-2.194071579E1,-3.480773926E1,2.706964111E1
2.338570894E2,-2.022603989E1,-3.530593872E1,2.780004883E1
2.343546464E2,-2.054463196E1,-3.484671021E1,2.659997559E1
2.348522044E2,-1.954605484E1,-3.298849487E1,2.462408447E1
2.353497624E2,-1.618059540E1,-3.033053589E1,2.267376709E1
2.358473205E2,-1.744823837E1,-3.543603516E1,2.159631348E1
2.363448785E2,-1.548228455E1,-3.285498047E1,1.996673584E1
2.368424349E2,-1.340261459E1,-3.126705933E1,1.931872559E1
2.373399929E2,-1.217443466E1,-3.099005127E1,1.676013184E1
2.378375514E2,-1.351037216E1,-2.952691650E1,1.909588623E1
2.383351094E2,-1.371052170E1,-3.033569336E1,2.046368408E1
2.388326675E2,-1.037066269E1,-3.141555786E1,2.102703857E1
2.393302255E2,-1.346852112E1,-2.922683716E1,2.031317139E1
2.398277838E2,-1.504131699E1,-2.726419067E1,1.655169678E1
2.403253418E2,-1.318758011E1,-3.245407104E1,2.083831787E1
2.408228994E2,-1.444666672E1,-3.060076904E1,2.148748779E1
2.413204574E2,-1.323447800E1,-3.128204346E1,1.940887451E1
2.418180157E2,-1.490410614E1,-2.996411133E1,1.737799072E1
2.423155737E2,-1.251944351E1,-2.933575439E1,2.187091064E1
2.428131299E2,-1.306840134E1,-2.870086670E1,2.247094727E1
2.433106879E2,-1.355624390E1,-2.952267456E1,2.179357910E1
2.438082450E2,-1.182200241E1,-2.943646240E1,2.198425293E1
2.443058030E2,-9.653991699E0,-2.932818604E1,2.137500000E1
2.448033599E2,-8.115882874E0,-2.940020752E1,2.203149414E1
2.453009169E2,-1.258560181E1,-2.774282837E1,2.108477783E1
2.457984743E2,-1.351383209E1,-2.872689819E1,2.288140869E1
2.462960313E2,-1.299715424E1,-2.535684204E1,2.349249268E1
2.467935880E2,-1.786528778E1,-3.201742554E1,1.981433105E1
2.472911450E2,-1.248077774E1,-3.392581177E1,2.415472412E1
2.477887029E2,-1.534843826E1,-2.950659180E1,2.322662354E1
2.482862609E2,-2.039887238E1,-2.905300903E1,3.000482178E1
2.487838169E2,-2.372743988E1,-3.006451416E1,3.003796387E1
2.492813739E2,-2.493274307E1,-3.356259155E1,3.405297852E1
2.497789325E2,-4.446993637E1,-4.223966980E1,3.113299561E1
2.502764905E2,-6.108926392E1,-3.188314819E1,2.249187012E2
2.507740477E2,-4.898704529E1,2.496044922E1,2.086942749E2
2.512716057E2,-4.946303177E1,-4.452423096E0,1.867031860E2
2.517691634E2,-1.844828415E1,1.437052612E2,7.283831787E1
2.522667214E2,1.044506531E2,2.772927246E2,-2.598760986E1
2.527642799E2,3.394790649E0,1.424042664E2,7.679052734E1
2.532618389E2,-6.127128601E0,1.225316772E2,8.509497070E1
2.537593960E2,-1.380043030E0,1.080562439E2,8.121911621E1
2.542569540E2,2.089439392E0,1.022532349E2,7.408197021E1
