"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.160416925E1,3.567072330E-3,1.942133904E-2,3.847642988E-2
8.210168979E1,-3.460902348E-2,3.131868690E-2,7.526029833E-3
8.259921079E1,6.039860100E-2,-9.944291785E-3,-1.050529536E-2
8.309673325E1,7.581027690E-3,-9.067950770E-3,3.391209990E-2
8.359425425E1,-6.797610968E-2,-3.630350158E-2,-1.516755484E-2
8.409177562E1,9.850932658E-2,4.117878154E-2,5.441936478E-2
8.458929763E1,5.077391490E-2,4.742540792E-2,2.272794023E-3
8.508681892E1,6.912474334E-2,-8.120898902E-2,-9.944608435E-3
8.558434092E1,-4.866303131E-2,-1.064059287E-1,-5.670803133E-3
8.608186200E1,-1.732178405E-2,-5.169851333E-2,-1.786656305E-2
8.657938400E1,1.149559673E-2,2.965608425E-2,-3.269663081E-2
8.707690742E1,2.247511037E-2,-1.616609842E-2,4.520918243E-3
8.757442942E1,-1.473283209E-2,2.916688472E-2,-8.501540869E-2
8.807195100E1,-2.187654004E-2,1.717104949E-2,1.686112955E-2
8.856947400E1,8.172500879E-2,-1.220560744E-1,2.692692727E-2
8.906699679E1,1.330003291E-1,-3.359926119E-2,-8.397563547E-2
8.956451979E1,-7.950947620E-3,-3.048140556E-2,1.160829142E-2
9.006204129E1,5.505302921E-2,5.036586896E-2,9.703173488E-2
9.055956429E1,5.473757535E-2,6.388559937E-2,-1.880983822E-2
9.105708775E1,9.145183861E-2,-4.730608314E-2,9.261313081E-2
9.155460975E1,1.725984812E-1,1.055468805E-2,6.606358290E-2
9.205213217E1,1.478271484E-1,-8.266700804E-2,5.806443840E-2
9.254965517E1,2.567669749E-1,-4.272651672E-2,5.638531595E-2
9.304717775E1,3.213807344E-1,-1.690113991E-1,5.662032962E-2
9.354470075E1,3.254881203E-1,-7.521337271E-2,1.981322840E-2
9.404222250E1,1.821222305E-1,2.544166707E-2,1.178451478E-1
9.453974450E1,2.455698699E-1,-5.271081626E-2,1.023830697E-1
9.503726754E1,1.771752685E-1,8.939658292E-3,7.403335720E-2
9.553478954E1,1.621677727E-1,6.718904525E-2,1.358291805E-1
9.603231154E1,2.067451924E-2,3.694757819E-1,1.630974710E-1
9.652983250E1,1.383107603E-1,-6.408953667E-2,1.374829561E-1
9.702735450E1,1.802889407E-1,-5.870214198E-3,7.669249177E-2
9.752487542E1,1.651954800E-1,-5.322602112E-3,6.411735713E-2
9.802239642E1,7.666620612E-2,-6.374461204E-2,5.101307854E-2
9.851991779E1,1.997215599E-1,-1.432587020E-2,1.217078567E-1
9.901743879E1,8.958648145E-2,1.191897597E-2,9.299209714E-2
9.951495888E1,6.378950179E-2,-9.024867415E-2,5.680507049E-2
1.000124789E2,3.824451938E-2,-9.963406250E-3,7.454949431E-3
1.005100000E2,-2.400805242E-3,-1.228093076E-2,-1.182402577E-2
1.010075210E2,-2.518974245E-2,1.494129933E-2,-2.821530588E-2
1.015050412E2,-1.529780030E-2,2.778637037E-2,-2.777574211E-2
1.020025622E2,8.519407362E-2,-9.914816916E-2,1.167875249E-2
1.025000829E2,-5.309987348E-3,-5.403007381E-4,-1.740210876E-2
1.029976039E2,-3.868898749E-2,-6.352506578E-2,7.983774878E-3
1.034951255E2,1.736358041E-3,-6.338075548E-2,3.605569713E-3
1.039926455E2,-8.138166741E-3,3.180693835E-2,-7.220883854E-3
1.044901663E2,-6.822595000E-2,2.728895545E-1,4.899398610E-2
1.049876873E2,-7.537514716E-2,5.224453285E-2,-1.827713102E-2
1.054852083E2,-1.661106758E-2,-3.956419602E-2,4.300967604E-2
1.059827293E2,-3.270406276E-2,-2.263361774E-2,1.247216668E-2
1.064802506E2,-1.027977094E-2,4.560619965E-2,1.947603188E-3
1.069777716E2,-5.306579545E-2,3.340851050E-3,7.332152687E-3
1.074752909E2,5.320860445E-2,-1.600216627E-1,-9.992155246E-3
1.079728119E2,-6.184234843E-2,-1.993593387E-2,1.212588102E-1
1.084703335E2,8.944932371E-2,-6.193381548E-2,-6.599844433E-3
1.089678545E2,-2.838825248E-2,6.071543321E-2,-5.927507207E-2
1.094653740E2,1.375073381E-2,-4.886291176E-2,2.560505643E-3
1.099628950E2,4.376942292E-3,2.345590293E-2,-2.550536953E-2
1.104604152E2,-1.217551250E-2,2.131854743E-2,-3.110954352E-2
1.109579363E2,3.419411555E-2,-5.891370773E-2,3.419036418E-2
1.114554564E2,6.366200000E-2,-1.881873608E-2,5.348296836E-3
1.119529774E2,2.989604324E-2,4.455869272E-2,2.013559267E-2
1.124504971E2,-5.017237365E-2,1.145517156E-1,5.028194934E-2
1.129480181E2,3.340121359E-3,8.628513664E-2,4.956653714E-2
1.134455388E2,1.219191700E-1,-1.061932743E-1,4.938428849E-2
1.139430598E2,7.297495753E-2,2.234869450E-2,3.103998490E-2
1.144405804E2,4.680704325E-2,-4.745691083E-3,-1.782745868E-2
1.149381024E2,1.291105449E-1,3.547232598E-2,4.206380621E-2
