"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.285286741E2,6.783652306E-1,-8.135597110E-1,8.056035995E0
9.290286741E2,1.610967875E0,-1.099501967E0,1.172124195E1
9.295286741E2,9.511470199E-1,-1.035493970E0,1.017248726E1
9.300286741E2,1.202393413E0,-8.404789567E-1,1.049133110E1
9.305286741E2,5.617151260E-1,-1.153340459E0,9.409774780E0
9.310286741E2,8.817551732E-1,-9.684949517E-1,1.250369453E1
9.315286741E2,2.117647976E-1,-1.097109199E0,1.021436119E1
9.320286741E2,-1.365703583E0,-8.195417523E-1,8.215756416E0
9.325286741E2,-1.554138303E0,-1.188634634E0,8.306683540E0
9.330286741E2,-9.559326172E-1,-1.073779106E0,9.426525116E0
9.335286741E2,-1.259821177E0,-9.122636318E-1,8.234899521E0
9.340286741E2,-1.125823021E0,-1.017547846E0,8.191229820E0
9.345286741E2,-2.380858511E-1,-8.871390224E-1,9.300303459E0
9.350286741E2,-3.523431420E-1,-1.478764415E0,1.069412231E1
9.355286741E2,-3.619144261E-1,-1.438684583E0,8.732007980E0
9.360286741E2,6.412764788E-1,-1.633101463E0,1.194616699E1
9.365286741E2,-6.011967063E-1,-1.563709617E0,8.831310272E0
9.370286741E2,-7.621139884E-1,-1.846062660E0,8.558527946E0
9.375286741E2,-6.173482537E-1,-2.554338217E0,9.406784058E0
9.380286741E2,-9.206385016E-1,-2.456232548E0,8.644669533E0
9.385286741E2,1.836491376E-1,-1.798206210E0,1.122592735E1
9.390286741E2,-3.290131092E-1,-2.505883455E0,1.044526863E1
9.395286741E2,-9.284151793E-1,-3.793820381E0,1.013958549E1
9.400286741E2,-6.664010882E-1,-3.564109325E0,8.218747139E0
9.405286741E2,-1.084546804E0,-4.539782524E0,1.000678444E1
9.410286741E2,-1.032503009E0,-3.890729666E0,9.253643036E0
9.415286741E2,-6.825526357E-1,-3.439682484E0,9.998409271E0
9.420286741E2,-4.007977843E-1,-3.071187973E0,1.021555805E1
9.425286741E2,-5.551348329E-1,-2.735594511E0,9.574281693E0
9.430286741E2,-4.049852192E-1,-2.673381090E0,9.816555023E0
9.435286741E2,-6.107679605E-1,-1.591825247E0,9.327222824E0
9.440286741E2,-7.387840152E-1,-1.242473125E0,9.622138023E0
9.445286741E2,-2.201396823E-1,-5.371887088E-1,9.869196892E0
9.450286741E2,-8.315058798E-2,1.119840980E0,9.912865639E0
9.455286741E2,-2.105683982E-1,4.959124923E-1,9.769296646E0
9.460286741E2,-8.913264424E-2,3.074777126E-1,9.649057388E0
9.465286741E2,-8.973085135E-2,2.614158690E-1,9.704092026E0
9.470286741E2,-5.168496966E-1,3.840480447E-1,9.522237778E0
9.475286741E2,-2.039881349E-1,5.371887088E-1,1.008156013E1
9.480286741E2,-6.251249313E-1,1.141974568E0,7.706085205E0
9.485286741E2,-5.808576941E-1,-9.870393574E-2,8.537590981E0
9.490286741E2,-1.495514214E-1,2.524427772E-1,9.753145218E0
9.495286741E2,-4.701896608E-1,5.563312769E-2,9.500701904E0
9.500286741E2,-5.024927258E-1,7.387840152E-1,9.089137077E0
9.505286741E2,-2.374876440E-1,-4.259224236E-1,1.024427223E1
9.510286741E2,-5.617151260E-1,-4.755735099E-1,9.047860146E0
9.515286741E2,5.419743061E-1,2.691925503E-2,1.224467182E1
9.520286741E2,3.170489892E-2,-1.884347796E-1,9.748359680E0
9.525286741E2,-5.294120312E-1,-3.302095234E-1,9.891928673E0
9.530286741E2,-4.432703853E-1,-2.620140910E-1,9.153144836E0
9.535286741E2,4.869394004E-1,-6.831508875E-1,1.223031521E1
9.540286741E2,-8.051848412E-1,-6.903293133E-1,6.311069489E0
9.545286741E2,-2.309073806E-1,-9.475577474E-1,9.927223206E0
9.550286741E2,1.818545163E-1,-1.003789067E0,1.025384331E1
9.555286741E2,-6.400800496E-2,-1.775474429E0,1.097827053E1
9.560286741E2,-3.589233849E-3,-1.014556766E0,8.933603287E0
9.565286741E2,8.644071817E-1,-1.399203062E0,1.092084217E1
9.570286741E2,8.662018180E-1,-1.314257860E0,9.769296646E0
9.575286741E2,1.972882271E0,-1.207179070E0,1.013599682E1
9.580286741E2,2.669193745E0,-1.019342422E0,9.555737495E0
9.585286741E2,2.988037348E0,-5.742774606E-1,9.496515274E0
9.590286741E2,3.377469063E0,-9.206385016E-1,1.082632637E1
9.595286741E2,2.970091105E0,-8.261220455E-1,9.120243073E0
9.600286741E2,3.458825111E0,-5.036891699E-1,1.029392338E1
9.605286741E2,2.437089920E0,-3.619144261E-1,8.395217896E0
9.610286741E2,1.703689694E0,-4.468596280E-1,1.029990482E1
9.615286741E2,1.280758262E0,-1.232303679E-1,9.950552940E0
9.620286741E2,1.199402332E0,-1.866401732E-1,9.311071396E0
9.625286741E2,-3.984049559E-1,-2.775674164E-1,9.716055870E0
9.630286741E2,9.212367237E-2,-4.450650215E-1,9.493523598E0
9.635286741E2,4.223332107E-1,-6.622136831E-1,1.003848934E1
9.640286741E2,6.269195080E-1,-9.924231768E-1,1.153998566E1
9.645286741E2,-3.445664644E-1,-1.657029629E0,8.957531929E0
9.650286741E2,-3.607180119E-1,-1.526620865E0,8.829515457E0
9.655286741E2,7.770691514E-1,-1.329213023E0,1.081854916E1
9.660286741E2,4.965107143E-2,-1.255633712E0,9.408578873E0
9.665286741E2,-4.917250574E-1,-1.376471281E0,9.026923180E0
9.670286741E2,6.472585201E-1,-1.788634896E0,1.023350430E1
9.675286741E2,1.064806059E-1,-1.881955028E0,1.049372387E1
9.680286741E2,-7.692924738E-1,-1.853839397E0,8.654241562E0
9.685286741E2,-1.896311939E-1,-1.710269928E0,9.132805824E0
9.690286741E2,-5.850451589E-1,-1.691127419E0,1.066122150E1
9.695286741E2,-8.578268886E-1,-1.917847395E0,9.160921097E0
9.700286741E2,-1.755135417E0,-1.359123230E0,9.474381447E0
9.705286741E2,-2.217548370E0,-1.115055323E0,8.676374435E0
9.710286741E2,-2.827120066E0,-6.783652306E-1,1.058285618E1
9.715286741E2,-2.303689957E0,-7.782655358E-1,1.057807064E1
9.720286741E2,-2.973680258E0,-9.320043921E-1,1.065643597E1
9.725286741E2,-3.297309637E0,-5.838487148E-1,9.999007225E0
9.730286741E2,-3.793820381E0,-6.765705943E-1,8.633303642E0
9.735286741E2,-3.485146284E0,-2.901297510E-1,7.920242786E0
9.740286741E2,-3.814159393E0,-9.218349457E-1,1.078026390E1
9.745286741E2,-6.047859192E-1,-8.889335990E-1,9.765707016E0
9.750286741E2,1.810768485E0,-2.620140910E-1,1.019701385E1
9.755286741E2,-4.462614357E-1,-3.607180119E-1,8.871390343E0
9.760286741E2,-7.704889178E-1,-4.468596280E-1,8.349754333E0
9.765286741E2,-4.271188378E-1,-1.188036442E0,9.457631111E0
9.770286741E2,1.004985496E-1,-1.481755376E0,9.467203140E0
9.775286741E2,3.601198196E-1,-3.864408433E-1,9.890133858E0
9.780286741E2,-4.319044948E-1,-1.587637782E0,1.045783138E1
9.785286741E2,-1.304088384E-1,-1.004985452E0,9.641879082E0
9.790286741E2,2.105683982E-1,-8.739784956E-1,1.047218800E1
9.795286741E2,-1.435693651E-1,-8.919246197E-1,1.102253723E1
9.800286741E2,-7.716853023E-1,-9.008977413E-1,9.262018204E0
9.805286741E2,6.538388133E-1,-8.721838593E-1,1.103450203E1
9.810286741E2,6.203392744E-1,-4.193421602E-1,9.707083702E0
9.815286741E2,-9.631111026E-1,-6.221339107E-1,8.636295319E0
9.820286741E2,1.902294010E-1,-7.082754970E-1,1.073539925E1
9.825286741E2,9.349954724E-1,-9.702895880E-1,9.914062500E0
9.830286741E2,-1.051047325E0,-1.012762189E0,9.625128746E0
9.835286741E2,2.045863420E-1,-1.087537885E0,1.023470020E1
9.840286741E2,-1.155135155E0,-1.088136077E0,9.349954605E0
9.845286741E2,1.316052489E-2,-9.523434043E-1,9.643074989E0
