"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.802206245E2,-1.209512278E-1,5.051851869E-1,1.423314959E-1
1.807246440E2,-1.359174103E-1,-3.610210717E-1,-5.757400393E-1
1.812286634E2,-2.742782831E-1,2.671006322E-1,5.557342172E-1
1.817326826E2,-1.201876476E-1,1.007926911E-1,-6.646208763E-1
1.822367018E2,1.082757786E-1,-5.849030241E-2,8.629992008E-1
1.827407207E2,-3.882045746E-1,4.718930274E-2,-7.055488229E-1
1.832447395E2,2.947422564E-1,-2.119700760E-1,7.768672705E-1
1.837487578E2,-1.010981202E-1,5.345066637E-2,-6.572905183E-1
1.842527758E2,9.468404204E-2,-5.566505194E-1,3.802633286E-1
1.847567933E2,-1.020144150E-1,7.730493546E-1,-6.307178736E-2
1.852608105E2,-1.963930279E-1,-5.531380773E-1,-1.209512278E-1
1.857648272E2,-1.794415265E-1,6.003273726E-1,-7.742711157E-2
1.862688437E2,-2.703076601E-2,-4.140135944E-1,-5.833758786E-2
1.867728600E2,-2.331976295E-1,3.703367710E-1,1.962403059E-1
1.872768758E2,-1.996000707E-1,-2.996291816E-1,-3.440696001E-1
1.877808914E2,1.542433500E-1,-5.726857483E-2,7.506000996E-1
1.882849066E2,-2.318231910E-1,-3.436114267E-2,-6.748528481E-1
1.887889217E2,1.296560466E-1,4.306596518E-2,7.518218160E-1
1.892929367E2,8.536835015E-2,-3.579667509E-1,-7.544180155E-1
1.897969515E2,-2.641990185E-1,3.817904973E-3,8.659008145E-2
1.903009661E2,1.760817766E-1,3.646862805E-1,1.739437431E-1
1.908049803E2,-1.919642538E-1,-2.889390290E-1,-2.402225733E-1
