"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.512755355E2,-2.700000191E1,3.391875076E1,-1.968750000E1
2.517755355E2,-2.465625191E1,3.581250000E1,-2.056875038E1
2.522755355E2,-2.521875191E1,3.648750305E1,-2.111250114E1
2.527755355E2,-2.349375153E1,3.946875000E1,-2.190000153E1
2.532755355E2,-2.561250114E1,4.050000000E1,-2.253750038E1
2.537755355E2,-2.536875153E1,4.218750000E1,-2.353125000E1
2.542755355E2,-2.778750038E1,4.177500153E1,-2.343750000E1
2.547755355E2,-2.769375038E1,4.188750076E1,-2.302500153E1
2.552755355E2,-2.988750076E1,3.986250305E1,-2.248125076E1
2.557755355E2,-3.045000076E1,3.845625305E1,-2.158125114E1
2.562755355E2,-3.041250038E1,3.750000000E1,-2.148750114E1
2.567755355E2,-3.082500076E1,3.646875000E1,-2.150625038E1
2.572755355E2,-3.046875191E1,3.562500000E1,-2.212500000E1
2.577755355E2,-3.088125038E1,3.481875229E1,-2.205000114E1
2.582755355E2,-2.986875153E1,3.558750153E1,-2.257500076E1
2.587755355E2,-3.076875114E1,3.528750229E1,-2.347500038E1
2.592755355E2,-2.988750076E1,3.654375076E1,-2.377500153E1
2.597755355E2,-3.103125191E1,3.639375305E1,-2.441250038E1
2.602755355E2,-2.992500114E1,3.697500229E1,-2.529375076E1
2.607755355E2,-3.150000191E1,3.663750076E1,-2.593125153E1
2.612755355E2,-3.095625114E1,3.740625000E1,-2.623125076E1
2.617755355E2,-3.294375229E1,3.626250076E1,-2.722500038E1
2.622755355E2,-3.300000000E1,3.549375153E1,-2.771250153E1
2.627755355E2,-3.316875076E1,3.412500000E1,-2.763750076E1
2.632755355E2,-3.283125305E1,3.348750305E1,-2.885625076E1
2.637755355E2,-3.285000229E1,3.296250153E1,-2.911875153E1
2.642755355E2,-3.393750000E1,3.198750114E1,-2.874375153E1
2.647755355E2,-3.337500000E1,3.041250038E1,-2.842500114E1
2.652755355E2,-3.406875229E1,2.763750076E1,-2.829375076E1
2.657755355E2,-3.135000038E1,2.700000191E1,-2.808750153E1
2.662755355E2,-3.031875038E1,2.486250114E1,-2.735625076E1
2.667755355E2,-2.752500153E1,2.460000038E1,-2.761875153E1
2.672755355E2,-2.645625114E1,2.471250153E1,-2.756250191E1
2.677755355E2,-2.347500038E1,2.608125114E1,-2.829375076E1
