"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.879499219E1,4.555872977E-1,9.069695473E-1,-3.285293579E-1
5.929499219E1,3.043420017E-1,1.293668270E0,5.626173019E-1
5.979499219E1,8.138056397E-1,1.334692955E0,-1.347694397E-1
6.029499219E1,4.195955396E-1,5.391685963E-1,-1.947908401E-1
6.079499219E1,-1.203417778E-4,1.905417442E-1,1.164531708E-2
6.129499219E1,-8.713531494E-2,-1.021201611E-1,-7.691860199E-2
6.179499219E1,-4.155343771E-2,-5.037117004E-2,-2.468395233E-2
6.229499219E1,-1.369482279E-1,-5.133571625E-1,-3.010272980E-2
6.279499219E1,-7.458722591E-2,-2.504293919E-1,9.062099457E-2
6.329499219E1,2.410645485E-1,-4.403936863E-1,-1.135578156E-1
6.379499219E1,2.648952305E-1,-4.026598930E-1,7.704257965E-2
6.429499219E1,-5.138027668E-2,-1.380943060E-1,4.551887512E-3
6.479499219E1,1.675144136E-1,8.240103722E-3,9.482383728E-3
6.529499219E1,3.103893995E-2,1.532375813E-2,8.608913422E-2
6.579499219E1,1.803134382E-1,-2.747809887E-2,-1.097764969E-1
6.629499219E1,1.674010754E-1,-5.573785305E-2,8.987998962E-2
6.679499219E1,1.290645748E-1,-1.592920423E-1,1.232213974E-1
6.729499219E1,2.349006832E-1,5.363303423E-1,5.111980438E-2
6.779499219E1,3.329827785E-1,8.156120777E-2,-8.505249023E-2
6.829499219E1,-2.689417303E-1,-4.757699370E-1,2.424325943E-1
6.879499219E1,-1.021246761E-1,-1.047254801E-1,1.850318909E-2
6.929499219E1,-1.463459134E-1,4.327396154E-1,4.143810272E-2
6.979499219E1,-5.155271888E-1,-5.234992504E-2,-2.093124390E-2
7.029499219E1,-8.936159611E-1,7.525589466E-1,-1.124181747E-1
7.079499219E1,-7.893224955E-1,8.777937889E-1,-4.171228409E-1
7.129499219E1,-7.486346960E-1,9.311244488E-1,7.253551483E-2
7.179499219E1,-3.759111166E-1,2.698283195E-1,-4.304065704E-1
7.229499219E1,-1.915740967E-1,8.932852745E-2,8.696746826E-2
7.279499219E1,-2.781450748E-1,1.554403305E-1,-2.235345840E-1
7.329499219E1,-2.026040554E-1,2.263782024E-1,-1.172924042E-2
7.379499219E1,-6.459450722E-2,2.733380795E-1,-2.940092087E-1
7.429499219E1,-2.003436089E-1,1.765296459E-1,-1.126289368E-3
7.479499219E1,9.556603432E-2,1.762566566E-1,-1.684150696E-1
7.529499219E1,1.110057831E-1,2.362995148E-1,1.167230606E-1
7.579499219E1,2.716820240E-1,1.411676407E-2,1.827239990E-3
7.629499219E1,1.735796928E-1,6.693434715E-2,-1.688861847E-1
7.679499219E1,-1.058101654E-3,2.596669197E-1,2.406549454E-1
7.729499219E1,5.333642960E-1,-4.466629028E-2,-5.750703812E-1
7.779499219E1,1.168639541E0,1.384470463E-1,9.809589386E-1
7.829499219E1,8.405395746E-1,-3.337997198E-1,-7.094860077E-1
7.879499219E1,6.599833965E-1,-4.181867838E-1,-9.129610062E-1
7.929499219E1,6.772944927E-1,7.029771805E-4,7.148141861E-1
7.979499219E1,6.655997038E-1,-2.260957956E-1,-2.246570587E-1
8.029499219E1,6.488409042E-1,-5.019414425E-2,5.488433838E-1
8.079499219E1,7.954076529E-1,3.132069111E-2,6.968994141E-1
8.129499219E1,9.074772000E-1,-3.980308771E-1,-2.233419418E-1
8.179499219E1,1.135689020E-1,-2.660858631E-2,1.433744431E-1
8.229499219E1,4.778050184E-1,1.538305283E-1,-7.693901062E-1
8.279499219E1,3.920921087E-1,4.717530012E-1,-2.505092621E-1
8.329499219E1,1.350901127E-1,9.157351255E-1,2.124061584E-1
8.379499219E1,1.534727812E-1,4.541854858E-1,-2.320299149E-1
8.429499219E1,1.635913849E-1,3.339469433E-1,-2.949752808E-1
8.479499219E1,1.086447239E-1,2.691919804E-1,-6.220149994E-2
