date_time,time,x_left,y_left,z_left,x_right,x_left.1,y_right,z_right,x_right.1,y_left.1,z_left.1,location_latitude,location_longitude,location_height,location_velocity,location_direction,location_horizontal_accuracy,location_vertical_accuracy,x,y_right.1,z_right.1,proximity_distance,label_biking,label_metro,label_sitting,label_train
2024-06-05 21:24:30,42.379735894,1.2550650789,2.7095155335,8.864491195500001,1013.882828,0.013707741624999999,-0.06781357016900001,0.0675724567835,-0.0550112992,0.2497870593,-0.627372618,,,,,,,,-75.439018245,40.556304935,-78.82367706,,0,0,0,1
2024-06-05 21:24:31,43.446329494000004,0.7182813261000001,3.10012825,9.139544220000001,1013.889923,0.00135011971,-0.07703645527500001,0.040081848855000005,-0.93552270995,0.294791324,-0.09033772769999998,,,,,,,,-65.91158295,38.453720094999994,-79.01702118,,0,0,0,1
2024-06-05 21:24:32,44.370188375,0.27063720702000005,3.2325279235,9.104442214999999,,-0.11369389669,-0.04885768515500001,-0.11636462435000003,-1.2352311769,0.397940154955,-0.68072436795,,,,,,,,-66.154762265,37.63835144,-67.46902466,,0,0,0,1
2024-06-05 21:24:33,45.316232258,1.6328045655,2.947819977,9.218505018,1013.890991,0.028988622150000004,-0.08535898106499999,0.0460742069425,0.107698914955,0.103670402635,0.05783744149999992,,,,,,,,-73.06136322,44.743667599999995,-61.79714966,,0,0,0,1
2024-06-05 21:24:34,46.38441684199999,2.2420376585,2.753449173,9.050105209,1013.897171,-0.039573248474999996,-0.014350042911499999,0.018067992289999998,0.64193847075,-0.0422614820285,-0.44894161645,,,,,,,,-85.15604401,44.57539368,-73.04606247000001,,0,0,0,1
2024-06-05 21:24:35,47.452589857999996,2.0866607665,2.733989639,9.1216564175,1013.904419,0.062918670475,-0.005904614925000001,0.049645414351,0.5207104875,-0.11573569360000001,0.293738971375,,,,,,,,-85.5818634,42.994415285,-69.24647522000001,,0,0,0,1
2024-06-05 21:24:36,48.378712834999995,1.9741696930000001,2.8555368805,9.5334500885,,-0.028814778665,-0.019312577088,0.030899626205,0.36578083429999997,-0.015527719704999998,0.35209593770000003,,,,,,,,-86.939758305,41.131286625,-68.098331455,,0,0,0,1
2024-06-05 21:24:37,49.322482558000004,1.691258011,2.8714038850000003,9.090221786499999,1013.907394,-0.003671236334999998,-0.0039671636185,-0.004820708185000005,0.067176979555,-0.029127758589999997,-0.28253161311499997,,,,,,,,-91.487854,38.7069397,-74.388252255,,0,0,0,1
2024-06-05 21:24:38,50.390676389999996,1.5516732785,3.0885273745,9.226962433,1013.911057,0.086087022891,-0.0195375764743,-0.007441510444999999,0.06866363413,0.005963721424999995,0.6100803548,,,,,,,,-90.36682128999999,36.592910765,-82.069301605,,0,0,0,1
2024-06-05 21:24:39,51.45683769,1.718725891,2.7691664885,10.514360275000001,1013.914642,-0.07304899582,0.011556545736,-0.000511582708,0.28068601260000003,-0.11876045821999998,1.04124614325,,,,,,,,-83.01811981,38.478851315,-93.8022728,,0,0,0,1
2024-06-05 21:24:40,52.51441289166667,1.5030992890000001,3.05275177,9.024508438,,-0.025334364792100002,-0.017843289765,0.027306437495000002,-0.2519269209,0.216739619695,-0.39751447770000004,52.33806702,4.820016999,0.2168556452,,,1414.0,33.93412018,-73.552024845,40.98875427,-79.46923065,,0,0,0,1
2024-06-05 21:24:41,53.32671791,1.621278534,3.042572937,8.984242172,1013.91983,0.01105595257715,-0.03430848103,0.052104954139,-0.17229369098,0.035314843655,-0.0437596848595,,,,,,,,-72.902488705,41.748153689999995,-73.50241851999999,,0,0,0,1
2024-06-05 21:24:42,54.394916858,1.574201431,2.634895706,9.301208037999999,1013.934174,0.022263628435000002,-0.021869757209999997,0.017280424014999997,-0.07703173062,-0.22108512418,0.32936108615000004,,,,,,,,-87.77103424500001,46.12008667,-72.96201706,,0,0,0,1
2024-06-05 21:24:43,55.463121658,1.3817017365,2.5896897125000002,9.372609557999999,1013.948212,0.016726279631000006,0.010329263751500001,-0.0018275957554999998,-0.080412517625,-0.14469125165000002,0.07634475588,,,,,,,,-122.87405395,39.37123108,-80.29852676,,0,0,0,1
2024-06-05 21:24:44,56.39324148,1.5968792725,2.4357348635,9.356518020500001,,0.0357391648,-0.0007355581035000001,-0.034010270610000004,0.13017034942,-0.30528926875000006,0.29805421655,,,,,,,,-127.66007235,35.45614624,-77.329544065,,0,0,0,1
2024-06-05 21:24:45,57.425289201666665,1.414633255,2.4804169465,9.590481490999998,1013.963165,0.024384861811499993,-1.4322810000000005e-05,-0.04676324362,0.02174104415,-0.19766819489999998,0.479068518,52.33858789999999,4.819296598,6.6080589289999985,23.87999916,271.0546875,38.19699519,128.0,-124.9299469,35.310440060000005,-77.68143845,,0,0,0,1
2024-06-05 21:24:46,58.482117688333325,1.661395111,2.4234603879999996,9.2509874725,1013.976669,0.024192953247,0.027696431615,-0.015569403769999999,0.1636594,-0.17374913605,-0.085769298063,52.338580900000004,4.818997616,-0.2890968323,24.12000084,271.0546875,33.07767031,96.0,-130.25180055,33.266220095,-75.445114135,,0,0,0,1
2024-06-05 21:24:47,59.53894619000001,1.7771044925,2.3146366885,9.6840369415,1013.988647,-0.054527319508,0.033581191675000004,-0.024929906707499998,0.360563583085,-0.21599307643,0.07183655261500001,52.33859524,4.818527223999999,5.406215668,24.12000084,270.3515625,32.18217771,8.0,-122.54116055,34.668334959999996,-85.793380735,,0,0,0,1
2024-06-05 21:24:48,60.498726306,1.946552124,2.2993684385,8.9375392915,,-0.0010118167850000012,0.0028318343699999995,0.09437579289000002,0.33515655395,-0.06624559119500001,-0.6652883031,52.33855987,4.818094047,5.267299652,24.61000061,268.59375,26.82053533,8.0,-113.520790125,20.365676880000002,-81.59529495000001,,0,0,0,1
2024-06-05 21:24:49,61.430533020000006,1.6935033415,2.3390359495,9.6798456565,1013.989944,0.07802941275,-0.007609943855000001,0.010350211058500002,0.62616217125,-0.24158400046,0.7851424831,52.3385537,4.817736475,5.185817719,25.10000038,268.2421875,26.13387106,8.0,-178.09222415,28.079010009999998,-124.69252395000001,,0,0,0,1
2024-06-05 21:24:50,62.487375911666675,1.812281342,2.4446413424999998,9.112450561500001,1013.99147,0.042537067085000005,0.018460804595,0.1187433973,0.29223082825,0.16853663565,-0.13750019970000002,52.33854126,4.817363564,5.113735199,25.0,267.1875,28.33123407,8.0,-165.54080199999999,26.787246705,-129.43544005,,0,0,0,1
2024-06-05 21:24:51,63.544214581666665,1.0371183015,2.6595943450000004,9.2428294375,1013.991852,0.07029083606,0.028267148879999985,-0.05684250686499998,0.021815267199999988,0.01660550774999999,0.13722099505000002,52.33849717,4.816994341,4.981838226,25.29999924,267.5390625,25.38624336,8.0,-134.10913845,25.962280274999998,-124.65859225,,0,0,0,1
2024-06-05 21:24:52,64.50552827599999,1.4319223025,2.414104843,9.2360186005,,0.077032275505,0.033368095755,-0.084598723795,0.5854903645,-0.22648086164999998,0.2543328309,52.33845233,4.816386653,4.319728851,25.29999924,266.484375,19.06392676,8.0,-115.1174927,24.205490115,-123.7425423,,0,0,0,1
2024-06-05 21:24:53,65.435805105,1.356104965,2.429223404,9.598115616000001,1013.992233,-0.017800470810000003,0.016612412405,0.012491634116000003,0.28177713955,0.01908618897,0.071230488735,52.33837412,4.816108039,4.165309906,25.70999908,262.96875,15.30096833,8.0,-85.599334715,24.11073303,-114.71164325000001,,0,0,0,1
2024-06-05 21:24:54,66.41385714200001,0.87702621465,2.6243426515,9.4281440735,1013.994141,0.03633100167100001,0.018674489343000002,0.00035553984000000205,-0.032769221773,0.13385000219999998,0.17217097255000002,,,,,,,,-88.98147583,22.25128174,-115.0652313,,0,0,0,1
2024-06-05 21:24:55,67.38313017166668,1.436038742,2.424283676,9.436376953,1013.994141,-0.006705718115000002,0.042123133320000006,0.11946764400500001,0.127189036879,0.22697144305,-0.15615983425000005,52.33834784,4.815709228,3.652126312,26.11000061,261.9140625,15.10509891,8.0,-80.518836975,20.098022460000003,-113.03439715000002,,0,0,0,1
2024-06-05 21:24:56,68.31270981399999,1.393826523,2.3898552705,9.369915161,,0.0037567340800000026,0.003942081706499999,0.030648250135,0.2360248698,0.025278024895,-0.146659863,52.33830828,4.815325337,3.563503265,26.29999924,261.2109375,15.74638613,8.0,-82.083190915,18.40008545,-112.35702895,,0,0,0,1
2024-06-05 21:24:57,69.27471235333333,1.2219090275,2.4056474305,10.2227666485,1013.993301,-0.086714623515,0.050888029855,-0.0175009462995,0.30129558395,-0.12783687180999997,0.29655499045,52.33827274,4.814955276,3.445644379,26.26000023,260.5078125,16.9171217,8.0,-88.54446411,14.28616333,-110.01853565000002,,0,0,0,1
2024-06-05 21:24:58,70.33154633333332,1.6502433015,2.5048162075000002,8.8993686675,1013.992004,0.11372048782,-0.04726512823,-0.035284056793,0.27793924647,-0.22727944514999998,0.129850287455,52.33823382,4.814575273,3.445698395,26.26000023,260.5075117,16.9171217,8.0,-79.87284851000001,11.622009275,-108.12413409999999,,0,0,0,1
2024-06-05 21:24:59,71.38838595666665,2.020648041,2.1605321500000003,8.6767066955,1013.991394,0.03325875105000001,0.015264473855,0.077915413325,0.57758836415,-0.055957634549999996,-0.9178681388500001,52.33818715,4.814164203,3.337055985,26.29999924,259.8043869,17.5359217,8.0,-60.755592345,14.415603635499998,-109.14762495,,0,0,0,1
2024-06-05 21:25:00,72.319495474,1.520163803,2.457888794,9.9830401605,,-0.16522878037,0.038994295059499993,-0.06190160662,0.7871252376000001,-0.069874665585,-0.13229939354999998,52.33812573,4.813791308,3.152487329,26.70000076,258.7496959,18.68954347,8.0,-75.784454345,18.12095642,-114.87870025000001,,0,0,0,1
2024-06-05 21:25:01,73.27996768000001,2.2146446225,2.5899142455,8.365054779,1013.987045,0.03765629975000001,0.030991531949999998,0.15027604249999998,0.559420992,0.33767268395,-1.1509530654,52.33807023,4.813409995,1.690695213,26.67000008,258.3981341,19.29907543,12.0,-85.02319336,8.782485963500001,-116.41653825,,0,0,0,1
2024-06-05 21:25:02,74.33678754666666,0.8925189971,2.7108627315,9.040300598,1013.983383,0.013763925530000002,0.00700969086,-0.18189240618,0.6174580061000001,0.06305703140999999,-0.4622215202550001,52.3380338,4.813030202,0.6370454375,26.70000076,258.3981337,15.48461067,12.0,-98.415237415,18.1133575415,-100.46982575000001,,0,0,0,1
2024-06-05 21:25:03,75.39361326499998,0.932635574495,2.554213486,9.6289514915,1013.973923,-0.001566790975000001,0.029918924905000005,-0.001105405350000005,-0.07383502128,0.458884221895,0.38252835649999994,52.33798508,4.812647128,-0.8483672049,26.69000053,258.3981338,16.76967554,12.0,-16.20372772,54.384918209999995,3.7027244549999985,,0,0,0,1
2024-06-05 21:25:04,76.326280322,1.5984510040000002,2.4964336395,8.8588778685,,0.06956168638,0.0012157503549999997,0.10342935472,0.25430425265,0.2292253985,-0.32674124120000003,52.33793626,4.812264328,-2.348367159,26.70000076,258.0465716,17.84297537,12.0,60.353981020000006,59.573043825,63.288780215,,0,0,0,1
2024-06-05 21:25:05,77.285189525,1.589020615,2.3031106565,9.232875137,1013.961716,-0.00979665468925,-0.0169603766405,0.05320159906000001,0.29248331835,0.029494671375,-0.15321956185500002,52.33788699,4.811881675,-3.638040054,26.69000053,258.0465717,19.99294359,12.0,6.8712387079,51.90350342,69.2966156,,0,0,0,1
2024-06-05 21:25:06,78.34201177,1.236353989,2.755395126,8.902886352500001,1013.948288,0.16902249305,-0.050202999260000006,-0.048604126788999995,0.3120334473,0.1924529171,0.36783196445,52.33783777,4.811499275,-4.730020079,26.680000300000003,258.0465719,22.69741961,12.0,2.42348480215,46.445831299999995,74.612182615,,0,0,0,1
2024-06-05 21:25:07,79.398839485,1.5209122465,2.3192021945,9.5660822275,1013.936081,-0.003210686150000003,0.0023578777900000007,0.1423860416,0.055182768800000004,0.30060550285,0.12250326095000001,52.33772481,4.811145695,-6.232339409,26.680000300000003,255.9371994,25.13405396,16.0,-5.763519287,44.61328125,86.04217529,,0,0,0,1
2024-06-05 21:25:08,80.33306992,1.7900525665,2.0129390715,9.807155914500001,,-0.1583893001,0.008991430978750001,0.10377186538500002,0.35100894029999996,0.03986339273,-0.3483402711,52.337759399999996,4.810773558,-5.20334875,26.430000300000003,257.3434505,28.37351428,16.0,-8.616493225,42.516204834999996,92.04418945500001,,0,0,0,1
2024-06-05 21:25:09,81.29040795333333,1.271530838,2.0893551635,9.9861836245,1013.920517,0.268903859,0.73703417575,0.36829978226000004,0.38558199159999995,-0.1461761521,0.20703353405,52.33766295,4.810342769,-4.58506262,26.430000300000003,256.2887643,34.76679046,16.0,-22.77043915,46.95222473,58.281539914999996,,0,0,0,1
2024-06-05 21:25:10,82.34722645,2.0396585084,3.2141162110000003,8.484730911,1013.905945,0.38697909190499996,-0.541226072225,0.60813970115,0.301314916305,-0.4527459611,0.49885257215,52.33761516,4.810074779,-2.8165702,26.12999916,255.9372056,43.31905501,16.0,-30.133789065000002,48.726242065,-2.92257690425,,0,0,0,1
2024-06-05 21:25:11,83.40406047333333,4.5848158265,3.4706826785000002,8.362959137,1013.894196,-0.11515780166499999,-0.28702917695,0.095785445546,-0.07435231715000001,0.34819452925000005,0.10040312469999998,52.33755817,4.8097054560000005,-2.37736138,26.09000015,255.9372061,54.43582265,24.0,-24.481025695,52.328475955,3.0963134762999998,,0,0,0,1
2024-06-05 21:25:12,84.339850452,5.577476577500001,3.798800354,7.223977661500001,,-0.039949863217,0.03785334153000001,-0.054771568624999996,-0.30135877045,0.19084727165999998,-0.09303709479,52.33738745,4.8093569060000005,-4.442302778999999,26.09000015,251.71846230000003,51.16906745,24.0,-25.10573578,51.990600584999996,6.7348175050000005,,0,0,0,1
2024-06-05 21:25:13,85.29564074,5.0125513455,3.463796997,7.4645274355,1013.880539,-0.014748573299999998,0.07491977327,-0.045819293705,0.327945475255,0.17589915725,-0.24633793295,52.33731606,4.809002203,-4.885846316,25.82999992,251.7184652,56.79377127,24.0,-28.513557435,52.65075684,6.605392456000001,,0,0,0,1
2024-06-05 21:25:14,86.35247608666667,4.785847778,3.495680695,7.8431650545,1013.859482,0.07210932204949999,-0.10368363933000001,-0.013780565466000002,-0.32736703945,0.13357832595,0.7235698405000001,52.3372282,4.808428707,-6.482159794,25.82999992,252.421589,51.51721248,24.0,-34.988487245,52.876571655,9.1237945555,,0,0,0,1
2024-06-05 21:25:15,87.40931572666666,4.436025237999999,3.671490097,7.442972259499999,1013.83606,0.009816735515,0.096489172415,-0.053670240565000006,-0.39200406165,0.30886674155000005,-0.10520398109000001,52.33712486,4.808163289,-6.1442059260000015,26.37000084,251.01533540000003,54.02061045,24.0,-41.062240599999996,52.95524597,6.467277527,,0,0,0,1
2024-06-05 21:25:16,88.346632688,4.8884593965,3.4988241575,7.8683876035,,0.05071358755,-0.059621986,0.015233608895,-0.30508140024999997,0.26289432405,0.31879516750000003,52.33588613,4.807194122,1.925713158,33.56999969,232.3825037,13.41079488,8.0,-40.938110355,54.964782715,7.2128448485,,0,0,0,1
2024-06-05 21:25:17,89.300893275,5.5041291050000005,3.802542572,7.6142910005,1013.817368,-0.07660938426,0.030360471455,-0.015365481374999997,-0.15283686161,0.4089976783,0.2161899814,52.3356256,4.806892265,1.755425084,33.56999969,228.86689390000004,10.39231547,8.0,-41.565032959999996,55.94781494,8.473014832,,0,0,0,1
2024-06-05 21:25:18,90.35772243333332,4.7925837705,3.4755475615,7.6346486665,1013.798828,0.14840289112000002,0.21757118032500003,-0.17200709505,0.04755920558,0.06223615545,0.5075546907999999,52.33540112,4.806560768,2.54186292,33.54000092,227.4606505,10.00272011,8.0,-49.88748169,59.186035155,9.569778443,,0,0,0,1
