"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.735198458E2,5.231852940E1,4.869486268E0,-1.822207362E0,1.722081789E1,1.707994649E2,4.740369393E0,3.369485874E0
1.745198461E2,5.231837956E1,4.869527904E0,-1.885320834E0,1.703410441E1,1.702453135E2,4.740802248E0,3.368876827E0
1.755198504E2,5.231823028E1,4.869573314E0,-2.210559228E0,1.692836839E1,1.695523053E2,4.741478645E0,3.367924776E0
1.765198464E2,5.231808216E1,4.869622413E0,-2.041272211E0,1.683772678E1,1.686367296E2,4.741535975E0,3.367844062E0
1.775198498E2,5.231793533E1,4.869672992E0,-1.856702673E0,1.671249293E1,1.681543440E2,4.741591065E0,3.367766500E0
1.785198474E2,5.231778933E1,4.869725984E0,-1.453917679E0,1.659600370E1,1.673534433E2,4.741360299E0,3.368091380E0
1.795198503E2,5.231764241E1,4.869783238E0,-1.348925322E0,1.657724822E1,1.668249420E2,4.741190394E0,3.368330548E0
1.805198513E2,5.231749571E1,4.869843690E0,-1.457747453E0,1.660230581E1,1.660490401E2,4.741764472E0,3.367522342E0
1.815198478E2,5.231735107E1,4.869907369E0,-1.769961896E0,1.667571039E1,1.652936481E2,4.742266060E0,3.366815951E0
1.825198514E2,5.231720671E1,4.869969499E0,-2.292872231E0,1.654189170E1,1.653710036E2,4.742729391E0,3.366163240E0
1.835198485E2,5.231707119E1,4.870028852E0,-3.062339208E0,1.569804236E1,1.652299483E2,4.743357164E0,3.365278569E0
1.845198488E2,5.231694239E1,4.870083109E0,-3.620167273E0,1.490410170E1,1.656111048E2,4.743804764E0,3.364647589E0
1.855198494E2,5.231681984E1,4.870136471E0,-4.135829994E0,1.419116281E1,1.655463368E2,4.744220527E0,3.364061329E0
1.865198525E2,5.231670289E1,4.870186568E0,-4.590247309E0,1.347981491E1,1.655032763E2,4.744313799E0,3.363929787E0
1.875198493E2,5.231659206E1,4.870231407E0,-5.133142546E0,1.262514076E1,1.658041668E2,4.744551360E0,3.363594717E0
1.885198493E2,5.231649169E1,4.870274805E0,-5.441222062E0,1.165803502E1,1.653983101E2,4.744329739E0,3.363907306E0
1.895198492E2,5.231640093E1,4.870315950E0,-5.670195267E0,1.066562248E1,1.649002674E2,4.744766430E0,3.363291328E0
1.905198495E2,5.231631676E1,4.870355278E0,-5.700113351E0,9.771669748E0,1.644369548E2,4.744538231E0,3.363613237E0
1.915198536E2,5.231623922E1,4.870392233E0,-5.944529120E0,8.995534369E0,1.641099976E2,4.743714688E0,3.364774583E0
1.925198503E2,5.231616783E1,4.870424248E0,-6.281949001E0,8.223285872E0,1.642108693E2,4.742152596E0,3.366975764E0
1.935198501E2,5.231610400E1,4.870453550E0,-6.276331039E0,7.424658039E0,1.641823426E2,4.741310967E0,3.368160825E0
1.945198497E2,5.231604945E1,4.870478312E0,-6.177969795E0,6.549996421E0,1.643170143E2,4.742377581E0,3.366658865E0
1.955198512E2,5.231599827E1,4.870502962E0,-6.309721990E0,5.855274275E0,1.642473949E2,4.744484693E0,3.363688753E0
1.965198553E2,5.231595103E1,4.870528930E0,-6.431147662E0,5.150811977E0,1.637002881E2,4.749106703E0,3.357159895E0
1.975198506E2,5.231590106E1,4.870552817E0,-6.223623835E0,4.636148927E0,1.637361907E2,4.749995538E0,3.355902178E0
1.985198505E2,5.231588665E1,4.870552966E0,-6.291627692E0,3.080875883E0,1.649516613E2,4.739814357E0,3.370266591E0
1.995198506E2,5.231588570E1,4.870556283E0,-5.959866376E0,1.481043595E0,1.640007692E2,4.731389898E0,3.382083184E0
2.005198518E2,5.231588852E1,4.870555723E0,-5.626784879E0,8.346417238E-2,1.640001850E2,4.732402336E0,3.380666379E0
2.015198518E2,5.231589059E1,4.870556846E0,-5.237867847E0,2.671093135E-2,1.640001858E2,4.732615835E0,3.380367493E0
2.025198517E2,5.231589090E1,4.870557357E0,-5.357719222E0,2.807657509E-2,1.640001862E2,4.733213456E0,3.379530650E0
2.035198518E2,5.231588918E1,4.870557876E0,-5.504209345E0,1.809016998E-2,1.640001866E2,4.733621486E0,3.378959109E0
2.045198519E2,5.231588904E1,4.870557353E0,-5.627512312E0,1.557118563E-2,1.640001862E2,4.734817401E0,3.377283112E0
2.055198514E2,5.231588791E1,4.870557687E0,-5.466020215E0,2.633466790E-2,1.640001865E2,4.733944041E0,3.378507192E0
2.065198517E2,5.231588807E1,4.870557718E0,-5.454282353E0,0.000000000E0,1.640001865E2,4.733135702E0,3.379639546E0
2.075198517E2,5.231588807E1,4.870557718E0,-5.454282353E0,0.000000000E0,1.640001865E2,4.732039613E0,3.381174076E0
