"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.002823358E2,-4.173750305E1,6.356250286E0,2.850000191E1
1.007823358E2,-3.978750229E1,8.850000381E0,2.814375114E1
1.012823358E2,-3.832500076E1,1.200000000E1,2.752500153E1
1.017823358E2,-3.770625305E1,1.580625057E1,2.647500038E1
1.022823358E2,-3.729375076E1,1.920000076E1,2.516250038E1
1.027823358E2,-3.703125000E1,2.175000000E1,2.381250000E1
1.032823358E2,-3.628125000E1,2.418750191E1,2.261250114E1
1.037823358E2,-3.521250153E1,2.518125153E1,2.160000038E1
1.042823358E2,-3.480000305E1,2.542500114E1,2.085000038E1
1.047823358E2,-3.457500076E1,2.521875191E1,2.051250076E1
1.052823358E2,-3.440625000E1,2.510625076E1,2.011875153E1
1.057823358E2,-3.397500229E1,2.521875191E1,1.980000114E1
1.062823358E2,-3.341250229E1,2.542500114E1,1.950000000E1
1.067823358E2,-3.305625153E1,2.550000191E1,1.931250000E1
1.072823358E2,-3.256875229E1,2.581875038E1,1.903125000E1
1.077823358E2,-3.215625000E1,2.640000153E1,1.931250000E1
1.082823358E2,-3.168750191E1,2.686875153E1,1.936875153E1
1.087823358E2,-3.075000191E1,2.775000191E1,1.895625114E1
1.092823358E2,-2.902500153E1,2.945625114E1,1.803750038E1
1.097823358E2,-2.686875153E1,3.161250114E1,1.655625153E1
1.102823358E2,-2.535000038E1,3.331875229E1,1.556250095E1
1.107823358E2,-2.383125114E1,3.500625229E1,1.449375057E1
1.112823358E2,-2.274375153E1,3.624375153E1,1.372500038E1
1.117823358E2,-2.176875114E1,3.759375000E1,1.308750057E1
1.122823358E2,-2.066250038E1,3.894375229E1,1.230000019E1
1.127823358E2,-2.010000038E1,3.978750229E1,1.179375076E1
1.132823358E2,-2.118750000E1,3.894375229E1,1.239375019E1
1.137823358E2,-2.310000038E1,3.718125153E1,1.366875076E1
1.142823359E2,-2.488125038E1,3.540000153E1,1.466250038E1
1.147823359E2,-2.728125191E1,3.296250153E1,1.618125153E1
1.152823359E2,-2.990625191E1,3.030000114E1,1.783125114E1
1.157823359E2,-3.256875229E1,2.748750114E1,1.948125076E1
1.162823359E2,-3.536250305E1,2.475000191E1,2.130000114E1
1.167823359E2,-3.774375153E1,2.223750114E1,2.281875038E1
1.172823359E2,-3.868125153E1,2.113125038E1,2.330625153E1
1.177823359E2,-3.909375000E1,2.055000114E1,2.392500114E1
1.182823359E2,-3.920625305E1,2.028750038E1,2.424375153E1
1.187823359E2,-3.905625153E1,2.023125076E1,2.445000076E1
1.192823359E2,-3.890625000E1,1.978125000E1,2.591250038E1
1.197823359E2,-3.828750229E1,1.935000038E1,2.825625038E1
1.202823359E2,-3.746250153E1,1.920000076E1,3.048750114E1
1.207823359E2,-3.673125076E1,1.918125153E1,3.230625153E1
1.212823359E2,-3.556875229E1,1.998750114E1,3.341250229E1
1.217823359E2,-3.397500229E1,2.120625114E1,3.358125305E1
1.222823359E2,-3.221250153E1,2.268750000E1,3.360000229E1
1.227823359E2,-3.015000153E1,2.460000038E1,3.285000229E1
1.232823359E2,-2.885625076E1,2.628750038E1,3.076875114E1
1.237823359E2,-2.814375114E1,2.773125076E1,2.660625076E1
1.242823359E2,-2.778750038E1,2.818125153E1,2.148750114E1
1.247823359E2,-2.750625038E1,2.866875076E1,1.738125038E1
1.252823359E2,-2.857500076E1,2.778750038E1,1.635000038E1
1.257823359E2,-2.964375114E1,2.679375076E1,1.620000076E1
1.262823359E2,-3.045000076E1,2.591250038E1,1.569375038E1
1.267823359E2,-3.131250191E1,2.521875191E1,1.593750095E1
1.272823359E2,-3.123750114E1,2.525625038E1,1.603125000E1
1.277823359E2,-3.103125191E1,2.561250114E1,1.741875076E1
1.282823359E2,-3.050625038E1,2.670000076E1,1.968750000E1
1.287823359E2,-2.985000038E1,2.778750038E1,2.145000076E1
1.292823359E2,-2.857500076E1,2.917500114E1,2.111250114E1
1.297823359E2,-2.784375191E1,3.020625114E1,2.041875076E1
1.302823359E2,-2.726250076E1,3.105000114E1,2.051250076E1
1.307823359E2,-2.658750153E1,3.159375191E1,2.036250114E1
1.312823359E2,-2.630625153E1,3.161250114E1,2.085000038E1
1.317823359E2,-2.640000153E1,3.144375038E1,2.161875153E1
1.322823359E2,-2.656875038E1,3.168750191E1,2.257500076E1
1.327823359E2,-2.703750038E1,3.172500038E1,2.280000114E1
1.332823359E2,-2.728125191E1,3.133125114E1,2.319375038E1
1.337823359E2,-2.741250038E1,3.112500191E1,2.364375114E1
1.342823359E2,-2.776875114E1,3.116250038E1,2.311875153E1
1.347823359E2,-2.851875114E1,3.088125038E1,2.310000038E1
1.352823359E2,-2.876250076E1,3.076875114E1,2.221875000E1
1.357823359E2,-2.835000038E1,3.082500076E1,2.101875114E1
1.362823359E2,-2.831250191E1,3.033750153E1,2.010000038E1
1.367823359E2,-2.831250191E1,3.013125038E1,2.015625000E1
1.372823359E2,-2.906250191E1,3.015000153E1,2.023125076E1
1.377823359E2,-3.030000114E1,2.966250038E1,2.015625000E1
1.382823359E2,-3.105000114E1,2.857500076E1,2.105625153E1
1.387823359E2,-3.210000229E1,2.806875038E1,2.088750076E1
1.392823359E2,-3.309375000E1,2.833125114E1,2.013750076E1
1.397823359E2,-3.457500076E1,2.853750038E1,1.914375114E1
1.402823359E2,-3.564375305E1,2.940000153E1,1.702500153E1
1.407823359E2,-3.585000229E1,3.003750038E1,1.556250095E1
1.412823359E2,-3.440625000E1,2.981250191E1,1.486875057E1
1.417823359E2,-3.202500153E1,2.850000191E1,1.455000019E1
1.422823359E2,-3.178125191E1,2.726250076E1,1.447500038E1
1.427823359E2,-3.215625000E1,2.711250114E1,1.426875019E1
1.432823359E2,-3.281250000E1,2.709375191E1,1.468125057E1
