"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.963837904E1,-6.166336685E-2,8.818390965E-2,1.260170713E-3
6.013949704E1,-4.360518977E-2,-2.347971871E-2,-6.376937963E-3
6.064061458E1,-1.217311621E-2,8.504070342E-3,-2.678674273E-2
6.114173258E1,5.474786088E-2,-1.106289774E-1,1.334203407E-2
6.164285096E1,3.271475062E-2,-2.749958634E-2,3.122836351E-4
6.214396896E1,-4.055054486E-2,1.313235909E-1,-1.052716374E-2
6.264508604E1,6.833002903E-3,-4.253019765E-2,-1.415617950E-2
6.314620304E1,-2.093144692E-2,1.633979231E-1,-3.007595986E-2
6.364732167E1,-8.118120022E-3,-1.249036752E-3,-1.802644134E-2
6.414843967E1,3.615497053E-2,3.012286127E-2,-2.007691003E-2
6.464955779E1,-1.669659652E-2,3.804717679E-3,-2.066846378E-2
6.515067479E1,-1.519785542E-2,2.860680595E-2,-6.262975745E-3
6.565179254E1,5.508813635E-2,-5.528321862E-2,-2.009771019E-2
6.615291054E1,4.502610862E-2,-6.497924030E-2,-5.440002307E-3
6.665402829E1,7.918467745E-3,7.806916256E-3,-1.282598637E-2
6.715514629E1,-5.954873934E-2,3.262763098E-2,-2.731793560E-3
6.765626367E1,-2.340061776E-2,1.346070506E-2,-9.967641905E-3
6.815738167E1,-7.878310978E-2,8.139899373E-2,-2.527239732E-3
6.865849858E1,1.842675149E-3,2.708602510E-2,-2.017711475E-2
6.915961658E1,1.220837235E-2,-7.740738988E-2,1.746196114E-2
6.966073467E1,-4.521925375E-2,1.045643315E-1,-2.012854442E-2
7.016185167E1,-1.987552643E-2,-5.976343993E-3,-1.447281800E-3
7.066296879E1,5.315169226E-3,5.142911337E-3,-2.772066742E-3
7.116408579E1,-1.953709871E-2,3.087243810E-2,-9.344626218E-3
7.166520429E1,6.899736822E-3,-3.376155347E-2,1.468493603E-2
7.216632229E1,2.377691492E-2,1.808434725E-2,-2.899181563E-3
7.266744071E1,-2.778556384E-2,7.394824177E-2,1.182679553E-2
7.316855771E1,-1.219297526E-3,-1.875466667E-2,-2.698186319E-3
7.366967558E1,3.727681702E-3,-1.618932560E-2,-4.588349722E-3
7.417079258E1,4.121363908E-2,-6.079399958E-2,-4.301378969E-3
7.467190992E1,5.080881529E-3,1.943688095E-2,-3.046005033E-3
7.517302692E1,-1.995166950E-2,3.077383339E-2,3.134989180E-3
7.567414508E1,3.332018480E-2,-7.682551444E-2,-1.288087480E-2
7.617526208E1,-3.400822729E-2,-4.293130711E-2,4.312423989E-4
7.667638029E1,1.674547419E-2,1.871698722E-2,-6.894843653E-3
7.717749729E1,2.197123133E-3,3.251552582E-2,-3.745666705E-3
7.767861467E1,2.244536392E-2,-3.890847787E-2,8.933814242E-3
7.817973267E1,5.606076121E-2,1.873890869E-2,-7.928870618E-3
7.868084954E1,1.180451084E-2,-7.214479614E-3,-4.645537585E-3
7.918196654E1,3.509511054E-2,-1.057652757E-1,5.707395263E-3
7.968308379E1,5.044045672E-2,-7.071918249E-2,1.144502312E-4
8.018420179E1,4.878346622E-2,5.146121234E-2,-1.265429892E-2
