"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.435311405E2,8.169096947E0,-2.563311338E0,-4.680361271E0
5.440311405E2,8.178668022E0,-2.560320139E0,-4.671986103E0
5.445311405E2,8.178668022E0,-2.556730986E0,-4.652843475E0
5.450311405E2,8.181658745E0,-2.581257343E0,-4.699503899E0
5.455311405E2,8.167900085E0,-2.573480844E0,-4.657629490E0
5.460311405E2,8.185248375E0,-2.568096876E0,-4.701298237E0
5.465311405E2,8.163114548E0,-2.552543640E0,-4.703093052E0
5.470311405E2,8.191828728E0,-2.558525562E0,-4.683950424E0
5.475311405E2,8.180462837E0,-2.568096876E0,-4.688735962E0
5.480311405E2,8.167302132E0,-2.577668190E0,-4.678566456E0
5.485311405E2,8.188239098E0,-2.576471806E0,-4.673780918E0
5.490311405E2,8.160721779E0,-2.542972326E0,-4.683351994E0
5.495311405E2,8.193024635E0,-2.551945448E0,-4.715655327E0
5.500311405E2,8.199007034E0,-2.553740025E0,-4.693521500E0
5.505311405E2,8.208578110E0,-2.577668190E0,-4.652843475E0
5.510311405E2,8.153543472E0,-2.700898647E0,-4.720440865E0
5.515311405E2,8.183453560E0,-2.807977438E0,-4.541577339E0
5.520311405E2,8.210372925E0,-2.851048231E0,-4.279563427E0
5.525311405E2,8.247461319E0,-3.115455151E0,-3.979862213E0
5.530311405E2,8.123034477E0,-3.111865759E0,-4.310669899E0
5.535311405E2,8.132007599E0,-3.061018467E0,-4.470989227E0
5.540311405E2,8.073383331E0,-3.084946632E0,-4.493721008E0
5.545311405E2,8.105687141E0,-3.071187973E0,-4.473381996E0
5.550311405E2,8.103293419E0,-3.045464993E0,-4.563711166E0
5.555311405E2,8.105088234E0,-3.035295486E0,-4.548157692E0
5.560311405E2,8.102097511E0,-3.037688255E0,-4.579862595E0
5.565311405E2,8.100302696E0,-3.037688255E0,-4.511667252E0
5.570311405E2,8.115258217E0,-3.034099102E0,-4.508078098E0
5.575311405E2,8.100302696E0,-3.035893679E0,-4.490131855E0
5.580311405E2,8.116454124E0,-3.007179976E0,-4.509274483E0
5.585311405E2,8.109873772E0,-2.991028309E0,-4.516452789E0
5.590311405E2,8.127820015E0,-3.000599623E0,-4.511068821E0
5.595311405E2,8.105687141E0,-3.014956474E0,-4.487739086E0
5.600311405E2,8.087740898E0,-3.035893679E0,-4.502095699E0
5.605311405E2,8.108079910E0,-3.002394199E0,-4.516452789E0
5.610311405E2,8.121239662E0,-2.997608662E0,-4.499702930E0
5.615311405E2,8.113463402E0,-2.986242771E0,-4.545166492E0
5.620311405E2,8.123034477E0,-2.997608662E0,-4.511068821E0
5.625311405E2,8.113463402E0,-2.999403238E0,-4.514060020E0
5.630311405E2,8.108677864E0,-3.001796007E0,-4.502095699E0
5.635311405E2,8.106883049E0,-3.000599623E0,-4.536791801E0
5.640311405E2,8.106883049E0,-2.989831924E0,-4.506283283E0
5.645311405E2,8.095517159E0,-2.989831924E0,-4.557728767E0
5.650311405E2,8.105687141E0,-2.992822886E0,-4.540380955E0
5.655311405E2,8.082955360E0,-2.988037348E0,-4.537988186E0
5.660311405E2,8.096115112E0,-2.994019270E0,-4.516452789E0
5.665311405E2,8.111668587E0,-2.978466034E0,-4.528416634E0
5.670311405E2,8.119445801E0,-2.977867842E0,-4.592424870E0
5.675311405E2,8.117650986E0,-2.970091105E0,-4.576871395E0
5.680311405E2,8.113463402E0,-2.984447956E0,-4.551148891E0
5.685311405E2,8.091329575E0,-2.992224693E0,-4.535595417E0
5.690311405E2,8.273183823E0,-3.011965513E0,-4.344169617E0
5.695311405E2,8.304290771E0,-2.886940479E0,-4.217947960E0
5.700311405E2,8.651249886E0,-2.866601467E0,-3.681357622E0
5.705311405E2,8.706883430E0,-2.807977438E0,-3.472583771E0
5.710311405E2,8.723034859E0,-2.834896564E0,-3.467798233E0
5.715311405E2,8.779864311E0,-2.784049034E0,-3.453441381E0
