"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.237775115E2,3.054323979E-2,-8.093958721E-3,-6.108647678E-3
1.242816340E2,2.916879393E-2,-8.246674202E-3,-1.282816008E-2
1.247857564E2,2.855792828E-2,-7.330377586E-3,-1.099556591E-2
1.252898787E2,2.825249545E-2,-5.497782957E-3,-8.704823442E-3
1.257940008E2,2.871064469E-2,-6.108647678E-3,-1.084284950E-2
1.262981228E2,2.962694131E-2,-9.010255337E-3,-7.788525894E-3
1.268022448E2,2.779434808E-2,-3.665188793E-3,-7.941242307E-3
1.273063666E2,2.809977904E-2,-7.941242307E-3,-1.527161989E-2
1.278104885E2,3.054323979E-2,-9.621120058E-3,-7.788525894E-3
1.283146102E2,2.809977904E-2,-5.192350596E-3,-1.007926930E-2
1.288187319E2,2.901607752E-2,-6.261364091E-3,-6.872228812E-3
1.293228536E2,2.718348242E-2,-4.428769462E-3,-8.857538924E-3
1.298269753E2,2.641990222E-2,-6.414080039E-3,-1.572976820E-2
1.303310971E2,2.657261863E-2,-1.237001177E-2,-1.450803876E-2
1.308352190E2,3.115410358E-2,-1.420260593E-2,-7.941242307E-3
1.313393412E2,2.901607752E-2,-5.650499370E-3,-1.404988952E-2
1.318434635E2,1.878409274E-2,9.315688163E-3,-1.130099874E-2
1.323475857E2,2.779434808E-2,-1.389717404E-2,-1.053741761E-2
1.328517080E2,3.023780696E-2,-1.023198478E-2,-1.099556591E-2
1.333558303E2,2.504545636E-2,-6.414080039E-3,-1.374445762E-2
1.338599524E2,2.840521187E-2,2.901607659E-3,-7.177661173E-3
1.343640747E2,2.993237413E-2,-1.267544460E-2,-1.023198478E-2
1.348681969E2,3.222311661E-2,-1.618791744E-2,-6.261364091E-3
1.353723191E2,2.336557768E-2,7.483093534E-3,-2.000582218E-2
1.358764414E2,3.039052337E-2,-9.315688163E-3,-7.330377586E-3
1.363805638E2,2.718348242E-2,-1.023198478E-2,-1.206457894E-2
1.368846862E2,3.039052337E-2,-9.315688163E-3,-7.024944760E-3
1.373888086E2,2.397644334E-2,2.138026757E-3,-1.466075517E-2
1.378929310E2,3.130681813E-2,-8.399390616E-3,-7.941242307E-3
1.383970535E2,2.809977904E-2,-6.108647678E-3,-1.175914705E-2
1.389011760E2,2.916879393E-2,-8.246674202E-3,-8.246674202E-3
1.394052984E2,2.550360374E-2,6.108647794E-4,-9.162971750E-3
1.399094206E2,2.886336111E-2,-1.282816008E-2,-1.221729536E-2
1.404135428E2,2.977965772E-2,-1.191186346E-2,-9.315688163E-3
1.409176650E2,2.886336111E-2,-5.345067009E-3,-1.175914705E-2
1.414217872E2,2.855792828E-2,-3.359756200E-3,-1.160643063E-2
1.419259096E2,2.779434808E-2,-3.665188793E-3,-1.099556591E-2
1.424300322E2,2.886336111E-2,-4.428769462E-3,-1.023198478E-2
1.429341553E2,2.718348242E-2,-5.192350596E-3,-1.328630932E-2
1.434382785E2,2.855792828E-2,-9.773836471E-3,-1.175914705E-2
1.439424020E2,2.871064469E-2,-2.748891478E-3,-7.788525894E-3
1.444465256E2,2.733619884E-2,-3.970621154E-3,-9.926552884E-3
1.449506493E2,2.825249545E-2,-1.007926930E-2,-1.206457894E-2
1.454547732E2,2.748891525E-2,-4.276053514E-3,-1.023198478E-2
1.459588971E2,2.657261863E-2,-6.108647678E-3,-1.328630932E-2
1.464630211E2,2.886336111E-2,-1.282816008E-2,-1.038470119E-2
1.469671452E2,2.916879393E-2,-1.053741761E-2,-7.941242307E-3
1.474712693E2,2.977965772E-2,-1.038470119E-2,-6.566796452E-3
1.479753934E2,2.626718581E-2,-8.552107029E-3,-1.404988952E-2
1.484795176E2,2.977965772E-2,-9.315688163E-3,-9.010255337E-3
1.489836417E2,2.764163166E-2,-8.857538924E-3,-1.084284950E-2
1.494877658E2,2.855792828E-2,-9.315688163E-3,-1.038470119E-2
1.499918900E2,2.809977904E-2,-8.399390616E-3,-9.468403645E-3
1.504960143E2,3.176496923E-2,-1.511890348E-2,-7.941242307E-3
1.510001385E2,2.733619884E-2,-1.023198478E-2,-1.603520103E-2
1.515042626E2,2.580903657E-2,1.221729559E-3,-1.053741761E-2
1.520083866E2,3.145953640E-2,-1.970038936E-2,-1.175914705E-2
1.525125106E2,3.023780696E-2,-1.786779426E-2,-9.468403645E-3
1.530166345E2,2.672533318E-2,-2.748891478E-3,-1.053741761E-2
1.535207584E2,2.825249545E-2,-8.093958721E-3,-1.130099874E-2
1.540248822E2,2.871064469E-2,-1.343902480E-2,-1.359174121E-2
1.545290061E2,2.855792828E-2,-5.345067009E-3,-1.053741761E-2
1.550331299E2,2.825249545E-2,-6.108647678E-3,-1.267544460E-2
1.555372536E2,2.871064469E-2,-3.817904973E-3,-1.038470119E-2
1.560413773E2,2.825249545E-2,-7.024944760E-3,-1.038470119E-2
1.565455009E2,2.871064469E-2,-3.207040019E-3,-9.315688163E-3
1.570496247E2,2.779434808E-2,-5.497782957E-3,-1.206457894E-2
1.575537485E2,2.962694131E-2,-5.345067009E-3,-1.084284950E-2
1.580578722E2,2.809977904E-2,-6.108647678E-3,-1.267544460E-2
1.585619960E2,3.054323979E-2,-7.330377586E-3,-4.428769462E-3
1.590661203E2,2.932151034E-2,-3.970621154E-3,-3.665188793E-3
1.595702453E2,2.733619884E-2,-5.803215317E-3,-8.857538924E-3
1.600743711E2,2.932151034E-2,-7.635809947E-3,-4.428769462E-3
1.605784978E2,2.840521187E-2,-2.443459118E-3,-9.162971983E-4
1.610826252E2,2.718348242E-2,-5.345067009E-3,-9.162971983E-4
1.615867530E2,2.519817278E-2,-2.901607659E-3,1.527161920E-3
1.620908812E2,2.474002354E-2,-1.985310577E-3,3.512472380E-3
1.625950099E2,2.275471389E-2,-2.901607659E-3,9.162971983E-4
1.630991389E2,1.970038936E-2,1.985310577E-3,1.679878100E-3
