"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.611898528E2,3.540569544E-2,-1.457738876E-2,8.311271667E-3
2.616898528E2,9.499371052E-3,1.441144943E-2,1.532745361E-2
2.621898528E2,-2.784579992E-2,-2.105236053E-2,2.078533173E-2
2.626898528E2,8.164286613E-3,1.014900208E-2,-4.121780396E-3
2.631898528E2,1.794880629E-2,2.302360535E-2,-3.852081299E-2
2.636898528E2,-1.023650169E-3,-1.296997070E-2,1.084041595E-2
2.641898528E2,7.230043411E-5,1.544475555E-3,-5.676269531E-3
2.646898528E2,-8.369624615E-3,-1.136541367E-2,-1.137447357E-2
2.651898528E2,1.952608824E-1,-4.345941544E-2,-1.577281952E-2
2.656898528E2,-1.039430499E-1,-7.661199570E-2,-7.737255096E-2
2.661898528E2,1.175314188E-2,1.324381828E-1,-9.855842590E-2
2.666898528E2,-2.840620279E-2,-1.764345169E-2,8.869171143E-3
2.671898528E2,-2.113711834E-2,5.545616150E-4,-6.631851196E-3
2.676898528E2,-5.720257759E-3,-1.219797134E-2,-5.893707275E-3
2.681898528E2,-1.387310028E-2,-2.610826492E-2,2.021503448E-2
2.686898528E2,-1.254820824E-2,-8.040904999E-3,6.644248962E-3
2.691898528E2,2.976787090E-2,1.089906693E-2,1.457881927E-2
2.696898528E2,5.446222425E-2,1.487302780E-2,-9.527206421E-4
2.701898528E2,3.679078519E-1,-9.184551239E-2,1.074552536E-1
2.706898528E2,4.879476428E-1,-1.902580261E-4,1.975250244E-2
2.711898528E2,8.500176668E-2,1.681661606E-2,1.653957367E-2
2.716898528E2,8.556371927E-2,3.993558884E-2,-4.047298431E-2
2.721898528E2,3.321123123E-2,2.901315689E-2,3.067970276E-3
2.726898528E2,1.837712526E-2,6.912231445E-3,-2.869415283E-2
2.731898528E2,-6.320092082E-2,-8.759069443E-2,1.268968582E-1
2.736898528E2,8.642554283E-3,4.434156418E-2,-3.222084045E-2
2.741898528E2,-1.309520006E-2,-8.291864395E-2,6.764125824E-2
2.746898528E2,1.988655329E-2,-4.343938828E-2,4.282093048E-2
2.751898528E2,4.456192255E-2,8.009147644E-2,-1.066808701E-1
2.756898528E2,3.214335442E-2,1.090536118E-1,-1.530914307E-1
2.761898528E2,-6.682676077E-2,-9.776329994E-2,5.988311768E-2
2.766898528E2,-7.057690620E-2,-9.170293808E-2,5.081462860E-2
2.771898528E2,-3.905713558E-2,1.269769669E-2,9.632110596E-5
2.776898528E2,-1.608890295E-2,4.882335663E-3,2.968692780E-2
2.781898528E2,-1.122141182E-1,-1.121194363E-1,1.100769043E-1
2.786898528E2,3.979492188E-2,1.413369179E-1,-6.239318848E-2
2.791898528E2,-5.773279071E-2,-4.560208321E-2,-5.989456177E-2
2.796898528E2,-7.164290547E-2,7.229948044E-2,-5.077934265E-2
2.801898528E2,9.653165936E-2,-9.804487228E-3,-1.321258545E-1
2.806898528E2,-1.780606806E-1,5.388879776E-2,1.322174072E-1
2.811898528E2,3.331446648E-2,-5.378055573E-2,-6.124782562E-2
2.816898528E2,-3.894874454E-2,1.442131996E-1,4.760646820E-2
2.821898528E2,6.317946315E-2,4.201173782E-2,-1.184167862E-1
2.826898528E2,-2.531495690E-2,-9.834766388E-2,-1.778221130E-2
2.831898528E2,-5.207566917E-2,-1.971023083E-1,9.786415100E-2
2.836898528E2,5.180511624E-2,1.242263317E-1,-9.249114990E-2
2.841898528E2,4.411281645E-2,1.228623390E-1,-1.375970840E-1
2.846898528E2,3.247544169E-3,5.020618439E-3,9.618759155E-2
2.851898528E2,3.047206998E-2,1.121630669E-1,7.695198059E-3
2.856898528E2,-3.095617332E-2,-1.164982319E-1,-6.093692780E-2
2.861898528E2,3.694059700E-2,-3.535604477E-2,-3.726482391E-2
2.866898528E2,-1.521991938E-2,-1.226813793E-1,7.284259796E-2
2.871898528E2,-1.379729509E-1,-1.313972473E-1,1.185998917E-1
2.876898528E2,9.710185230E-3,-1.075267792E-1,7.937049866E-2
2.881898528E2,1.514642686E-1,2.203869820E-2,-4.788017273E-2
2.886898528E2,5.938631296E-2,-4.406785965E-2,-1.246423721E-1
2.891898528E2,-5.778637528E-2,-2.436938286E-1,1.659107208E-2
2.896898528E2,-2.792404890E-1,1.047515869E-2,2.452821732E-1
2.901898528E2,-1.944100261E-1,-1.577095985E-1,9.806346893E-2
2.906898528E2,-2.338876724E-1,8.924722672E-2,-5.393981934E-2
2.911898528E2,-4.391622543E-2,-5.782485008E-2,-3.882408142E-3
2.916898528E2,5.413520336E-2,1.030659676E-2,1.563072205E-3
2.921898528E2,3.179228306E-2,7.258892059E-3,4.436492920E-2
2.926898528E2,-1.184940338E-4,-6.774306297E-2,7.106971741E-2
2.931898528E2,3.704667091E-3,9.570288658E-2,1.578702927E-1
2.936898528E2,-2.609157562E-2,1.775579453E-1,-1.223955154E-1
2.941898528E2,-5.358791351E-2,8.384084702E-2,-9.325790405E-2
2.946898528E2,-5.153775215E-2,1.486275196E-1,-3.703880310E-2
2.951898528E2,3.591728210E-2,-2.093911171E-2,-7.655143738E-2
2.956898528E2,-1.659977436E-2,-7.859182358E-2,-1.808166504E-3
2.961898528E2,7.726109028E-2,2.695200443E-1,-1.116628647E-1
2.966898528E2,4.572963715E-2,7.402539253E-2,-1.899623871E-2
2.971898528E2,1.022577286E-3,2.173848152E-1,1.292896271E-2
2.976898528E2,-1.167869568E-2,9.557771683E-2,-3.287315369E-3
2.981898528E2,5.182504654E-3,2.197413445E-1,-8.533477783E-3
2.986898528E2,7.701158524E-3,1.126732826E-1,-2.603816986E-2
2.991898528E2,5.907595158E-3,1.411385536E-1,-2.262592316E-2
