"Time (s)","Pressure (hPa)"
2.838054321E2,1.019677979E3
2.843054321E2,1.019677979E3
2.848054321E2,1.019677979E3
2.853054321E2,1.019677979E3
2.858054321E2,1.019677979E3
2.863054321E2,1.019677979E3
2.868054321E2,1.019677979E3
2.873054321E2,1.019677979E3
2.878054321E2,1.019677979E3
2.883054321E2,1.019677979E3
2.888054321E2,1.019677979E3
2.893054321E2,1.019677979E3
2.898054321E2,1.019677979E3
2.903054321E2,1.019677979E3
2.908054321E2,1.019677979E3
2.913054321E2,1.019677979E3
2.918054321E2,1.019677979E3
2.923054321E2,1.019677979E3
2.928054321E2,1.019677979E3
2.933054321E2,1.019677979E3
2.938054321E2,1.019677979E3
2.943054321E2,1.019677979E3
2.948054321E2,1.019677979E3
2.953054321E2,1.019677979E3
2.958054321E2,1.019677979E3
2.963054321E2,1.019677979E3
2.968054321E2,1.019677979E3
2.973054321E2,1.019677979E3
2.978054321E2,1.019677979E3
2.983054321E2,1.019677979E3
2.988054321E2,1.019677979E3
2.993054321E2,1.019677979E3
2.998054321E2,1.019677979E3
3.003054321E2,1.020193848E3
3.008054321E2,1.019947510E3
3.013054321E2,1.019950928E3
3.018054321E2,1.019974609E3
3.023054321E2,1.019878906E3
3.028054321E2,1.019802490E3
3.033054321E2,1.019785400E3
3.038054321E2,1.019696777E3
3.043054321E2,1.019387817E3
3.048054321E2,1.019243408E3
3.053054321E2,1.019315796E3
3.058054321E2,1.019346069E3
3.063054321E2,1.019156738E3
3.068054321E2,1.019001343E3
3.073054321E2,1.018859619E3
3.078054321E2,1.018660522E3
3.083054321E2,1.018701294E3
3.088054321E2,1.018875854E3
3.093054321E2,1.019168213E3
3.098054321E2,1.019647949E3
3.103054321E2,1.020079590E3
3.108054321E2,1.019827026E3
3.113054321E2,1.019418945E3
3.118054321E2,1.019239990E3
3.123054321E2,1.018955933E3
3.128054321E2,1.018864136E3
3.133054321E2,1.019251099E3
3.138054321E2,1.019736694E3
3.143054321E2,1.020149780E3
3.148054321E2,1.020334961E3
3.153054321E2,1.020165405E3
3.158054321E2,1.019873169E3
3.163054321E2,1.019753906E3
3.168054321E2,1.019491089E3
3.173054321E2,1.019223267E3
3.178054321E2,1.019121582E3
3.183054321E2,1.019168091E3
3.188054321E2,1.019370361E3
3.193054321E2,1.019680786E3
3.198054321E2,1.019680786E3
3.203054321E2,1.019951416E3
3.208054321E2,1.019734375E3
3.213054321E2,1.019503174E3
3.218054321E2,1.019425293E3
3.223054321E2,1.019372803E3
3.228054321E2,1.019463501E3
3.233054321E2,1.019582397E3
3.238054321E2,1.019627930E3
3.243054321E2,1.019672241E3
3.248054321E2,1.019860840E3
3.253054321E2,1.020044922E3
3.258054321E2,1.020146118E3
3.263054321E2,1.020173218E3
3.268054321E2,1.020143311E3
3.273054321E2,1.020146484E3
3.278054321E2,1.020190796E3
3.283054321E2,1.020142822E3
3.288054321E2,1.020148193E3
3.293054321E2,1.020193481E3
3.298054321E2,1.020208374E3
3.303054321E2,1.020237305E3
3.308054321E2,1.020275635E3
3.313054321E2,1.020351196E3
3.318054321E2,1.020399170E3
3.323054321E2,1.020453125E3
3.328054321E2,1.020420044E3
3.333054321E2,1.020504395E3
3.338054321E2,1.020634888E3
3.343054321E2,1.020725952E3
3.348054321E2,1.020818848E3
3.353054321E2,1.020861328E3
3.358054321E2,1.020906128E3
3.363054321E2,1.020960693E3
3.368054321E2,1.020990601E3
3.373054321E2,1.021028687E3
3.378054321E2,1.021028564E3
3.383054321E2,1.021039185E3
3.388054321E2,1.021033325E3
3.393054321E2,1.021030884E3
3.398054321E2,1.021030884E3
3.403054321E2,1.021064819E3
3.408054321E2,1.021147705E3
3.413054321E2,1.021136230E3
3.418054321E2,1.021135986E3
3.423054321E2,1.021135010E3
3.428054321E2,1.021137085E3
3.433054321E2,1.021147827E3
3.438054321E2,1.021138794E3
3.443054321E2,1.021105469E3
3.448054321E2,1.021118408E3
3.453054321E2,1.021122559E3
3.458054321E2,1.021108887E3
3.463054321E2,1.021103027E3
3.468054321E2,1.021087036E3
3.473054321E2,1.021095947E3
3.478054321E2,1.021118774E3
3.483054321E2,1.021131104E3
3.488054321E2,1.021126465E3
3.493054321E2,1.021138794E3
3.498054321E2,1.021156006E3
3.503054321E2,1.021147949E3
3.508054321E2,1.021145996E3
3.513054321E2,1.021135986E3
3.518054321E2,1.021160034E3
3.523054321E2,1.021159546E3
3.528054321E2,1.021175781E3
3.533054321E2,1.021168213E3
3.538054321E2,1.021169800E3
3.543054321E2,1.021167603E3
3.548054321E2,1.021095947E3
3.553054321E2,1.020830200E3
3.558054321E2,1.020771118E3
3.563054321E2,1.020741089E3
3.568054321E2,1.020699463E3
3.573054321E2,1.020633301E3
3.578054321E2,1.020622437E3
3.583054321E2,1.020612305E3
3.588054321E2,1.020624512E3
3.593054321E2,1.020608154E3
3.598054321E2,1.020608154E3
3.603054321E2,1.020605225E3
3.608054321E2,1.020613525E3
3.613054321E2,1.020588867E3
3.618054321E2,1.020607666E3
3.623054321E2,1.020611328E3
3.628054321E2,1.020608398E3
3.633054321E2,1.020608276E3
3.638054321E2,1.020601074E3
3.643054321E2,1.020605957E3
3.648054321E2,1.020606934E3
3.653054321E2,1.020615601E3
3.658054321E2,1.020609863E3
3.663054321E2,1.020598145E3
3.668054321E2,1.020606689E3
3.673054321E2,1.020615234E3
3.678054321E2,1.020605835E3
3.683054321E2,1.020600708E3
3.688054321E2,1.020618652E3
3.693054321E2,1.020611328E3
3.698054321E2,1.020588623E3
3.703054321E2,1.020598389E3
3.708054321E2,1.020599854E3
3.713054321E2,1.020601318E3
3.718054321E2,1.020610962E3
3.723054321E2,1.020603516E3
3.728054321E2,1.020604980E3
3.733054321E2,1.020608276E3
3.738054321E2,1.020616821E3
3.743054321E2,1.020618042E3
3.748054321E2,1.020628540E3
3.753054321E2,1.020718140E3
3.758054321E2,1.020747192E3
3.763054321E2,1.020750244E3
3.768054321E2,1.020745605E3
3.773054321E2,1.020743042E3
3.778054321E2,1.020733643E3
3.783054321E2,1.020580566E3
3.788054321E2,1.020391968E3
3.793054321E2,1.020259399E3
3.798054321E2,1.020259399E3
3.803054321E2,1.020257446E3
3.808054321E2,1.020252197E3
3.813054321E2,1.020253418E3
3.818054321E2,1.020253418E3
3.823054321E2,1.020253418E3
3.828054321E2,1.020253418E3
3.833054321E2,1.020253418E3
3.838054321E2,1.020253418E3
3.843054321E2,1.020253418E3
3.848054321E2,1.020253418E3
3.853054321E2,1.020253418E3
3.858054321E2,1.020253418E3
3.863054321E2,1.020253418E3
3.868054321E2,1.020253418E3
3.873054321E2,1.020253418E3
3.878054321E2,1.020253418E3
3.883054321E2,1.020253418E3
