"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.657337368E1,-2.596175298E-3,2.901607659E-3,1.679878100E-3
9.707753430E1,-1.985310577E-3,6.108647794E-4,-1.832594397E-3
9.758169456E1,-9.773836471E-3,1.985310577E-3,-8.552107029E-3
9.808585446E1,9.162971983E-4,-1.527161920E-3,-1.069013379E-3
9.859001409E1,5.803215317E-3,-6.108647794E-4,5.039634649E-3
9.909417347E1,-1.832594397E-3,8.704823442E-3,7.635809598E-4
9.959833253E1,2.290742937E-3,-2.596175298E-3,-1.527161949E-4
1.001024912E2,-2.748891478E-3,-5.039634649E-3,-1.679878100E-3
1.006066498E2,-3.970621154E-3,-2.748891478E-3,-1.985310577E-3
1.011108081E2,-3.817904973E-3,-1.069013379E-3,-7.788525894E-3
1.016182425E2,-1.527161920E-3,-3.970621154E-3,-1.679878100E-3
1.021233250E2,3.970621154E-3,3.207040019E-3,4.276053514E-3
1.026274823E2,5.039634649E-3,3.207040019E-3,3.359756200E-3
1.031316394E2,-5.803215317E-3,-1.527161920E-3,-4.581485991E-4
1.036358072E2,4.428769462E-3,1.374445739E-3,-7.635809598E-4
1.041399526E2,-5.192350596E-3,-7.941242307E-3,-2.443459118E-3
1.046441090E2,-7.177661173E-3,-2.596175298E-3,-8.704823442E-3
1.051482658E2,-5.955931731E-3,-6.566796452E-3,-3.054323897E-4
1.056524234E2,9.621120058E-3,3.207040019E-3,5.039634649E-3
1.061565820E2,-3.817904973E-3,2.290742937E-3,1.527161920E-3
1.066607414E2,5.039634649E-3,-2.443459118E-3,2.290742937E-3
1.071649014E2,3.054323897E-4,3.665188793E-3,-6.108647794E-4
1.076690619E2,-4.886918236E-3,-1.527161949E-4,-1.985310577E-3
1.081732225E2,-1.007926930E-2,7.635809598E-4,-1.084284950E-2
1.086773832E2,4.428769462E-3,-9.162971983E-4,1.374445739E-3
1.091815439E2,1.374445739E-3,2.290742937E-3,6.414080039E-3
1.096857048E2,-1.069013379E-3,8.093958721E-3,5.345067009E-3
1.101898658E2,6.108647794E-4,-0.000000000E0,-6.108647794E-4
1.106940266E2,7.635809598E-4,-2.596175298E-3,3.054323839E-3
1.111981874E2,-9.926552884E-3,-3.359756200E-3,-9.773836471E-3
1.117023480E2,-8.704823442E-3,-1.649334840E-2,-5.650499370E-3
1.122065085E2,9.621120058E-3,-2.901607659E-3,5.803215317E-3
