"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.485238798E2,-3.894318938E-1,1.377069473E0,9.831509590E0
7.490238798E2,-4.534398913E-1,1.269990563E0,9.761520386E0
7.495238798E2,-6.107679605E-1,1.151545882E0,9.639486313E0
7.500238798E2,-3.427718580E-1,1.424925923E0,9.713065147E0
7.505238798E2,-2.859423161E-1,1.317248821E0,9.939785004E0
7.510238798E2,-6.634100676E-1,1.290927768E0,9.764511108E0
7.515238798E2,-6.233302951E-1,1.223330617E0,9.917651176E0
7.520238798E2,-6.592226624E-1,1.357328653E0,9.837491989E0
7.525238798E2,-5.754738450E-1,1.357328653E0,9.676574707E0
7.530238798E2,-5.132604837E-1,1.512263894E0,9.768698692E0
7.535238798E2,-1.217348576E0,1.544566989E0,9.659226418E0
7.540238798E2,-1.575673699E0,1.671984792E0,9.445667267E0
7.545238798E2,-6.831508875E-1,1.450050473E0,9.523433685E0
7.550238798E2,-6.951149702E-1,1.487139225E0,9.687940598E0
7.555238798E2,-5.850451589E-1,1.325623751E0,9.572486877E0
7.560238798E2,-2.123630047E-1,1.323829174E0,9.794421196E0
7.565238798E2,-6.340979785E-2,1.411765337E0,1.000199890E1
7.570238798E2,-3.242274821E-1,1.319043517E0,1.001635551E1
7.575238798E2,-1.561316848E-1,1.310070395E0,9.754940033E0
7.580238798E2,-4.193421602E-1,1.654636860E0,1.039801121E1
7.585238798E2,-3.188436031E-1,1.336989641E0,9.915857315E0
7.590238798E2,6.580262445E-3,1.480558991E0,9.000602722E0
7.595238798E2,-2.285145670E-1,1.298704505E0,9.288937569E0
7.600238798E2,-1.609173268E-1,1.445264935E0,9.637093544E0
7.605238798E2,-2.506481707E-1,1.369890928E0,9.815358162E0
7.610238798E2,-3.044866920E-1,1.523031592E0,9.536594391E0
7.615238798E2,-1.369891018E-1,1.872981906E0,9.014959335E0
7.620238798E2,-2.566302419E-1,1.298704505E0,9.681360245E0
7.625238798E2,-2.231307179E-1,1.617548108E0,9.428917885E0
7.630238798E2,-5.994020700E-1,1.555334687E0,9.777072906E0
7.635238798E2,-4.558327198E-1,1.380060434E0,1.005823040E1
7.640238798E2,-2.632105052E-1,1.587637782E0,9.084949493E0
7.645238798E2,-4.145565331E-1,1.524826288E0,9.317651749E0
7.650238798E2,-8.614161611E-2,1.678565025E0,9.629914284E0
